#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1            -0.555448            -0.555448                    0
           2             -0.55076            -0.553104           0.00165746
           3            -0.553644            -0.553284            0.0011147
           4            -0.554152            -0.553501          0.000856889
           5             -0.55264            -0.553329          0.000702601
           6            -0.551328            -0.552995          0.000659907
           7             -0.55586            -0.553405          0.000680804
           8            -0.552532            -0.553296          0.000604377
           9            -0.551208            -0.553064          0.000580026
          10            -0.553484            -0.553106          0.000523545
          11            -0.552732            -0.553072          0.000477051
          12            -0.553132            -0.553077          0.000437323
          13            -0.553152            -0.553082          0.000403721
          14            -0.554556            -0.553188          0.000388362
          15            -0.551108            -0.553049          0.000386428
          16            -0.552276            -0.553001          0.000365285
          17              -0.5533            -0.553018          0.000344221
          18            -0.554244            -0.553086          0.000331764
          19            -0.555984            -0.553239          0.000347591
          20              -0.5522            -0.553187           0.00033407
          21            -0.553964            -0.553224          0.000320205
          22            -0.554152            -0.553266          0.000308416
          23            -0.553536            -0.553278          0.000295229
          24            -0.552728            -0.553255          0.000283816
          25            -0.551608            -0.553189          0.000280005
          26              -0.5509            -0.553101          0.000282739
          27            -0.549072            -0.552952          0.000309148
          28            -0.554732            -0.553015          0.000304575
          29            -0.552656            -0.553003          0.000294324
          30            -0.551404             -0.55295          0.000289299
          31            -0.551792            -0.552912          0.000282367
          32            -0.553092            -0.552918          0.000273599
          33            -0.553608            -0.552939          0.000266106
          34            -0.551316            -0.552891          0.000262525
          35              -0.5515            -0.552851          0.000258016
          36            -0.553756            -0.552877           0.00025207
          37             -0.55364            -0.552897            0.0002461
          38            -0.553792            -0.552921          0.000240748
          39            -0.553068            -0.552925          0.000234604
          40              -0.5523            -0.552909          0.000229258
