#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1            -0.944596            -0.944596                    0
           2            -0.943184             -0.94389          0.000499217
           3            -0.935276            -0.941019           0.00236794
           4            -0.938128            -0.940296             0.001883
           5            -0.940332            -0.940303           0.00150642
           6            -0.949432            -0.941825           0.00187215
           7            -0.941556            -0.941786           0.00160509
           8             -0.94506            -0.942195           0.00145569
           9              -0.9447            -0.942474           0.00132027
          10            -0.947936             -0.94302           0.00129632
          11            -0.940264            -0.942769           0.00120244
          12            -0.941736            -0.942683           0.00110532
          13            -0.948068            -0.943098           0.00109516
          14            -0.936864            -0.942652           0.00110374
          15            -0.941904            -0.942602           0.00103128
          16            -0.952704            -0.943234           0.00114387
          17            -0.949036            -0.943575           0.00112636
          18            -0.938832            -0.943312           0.00109417
          19            -0.946104            -0.943459           0.00104641
          20             -0.94294            -0.943433          0.000994407
          21             -0.94994            -0.943742          0.000994164
          22            -0.944388            -0.943772          0.000949407
          23            -0.943524            -0.943761           0.00090819
          24            -0.945392            -0.943829          0.000872888
          25            -0.941336            -0.943729          0.000843649
          26            -0.944492            -0.943759          0.000811711
          27            -0.940148            -0.943625          0.000792586
          28            -0.944976            -0.943673          0.000765747
          29             -0.94042            -0.943561          0.000747514
          30            -0.943828             -0.94357          0.000722649
          31            -0.935336            -0.943304          0.000746556
          32            -0.939932            -0.943199          0.000730626
          33            -0.944692            -0.943244          0.000709886
          34            -0.943472            -0.943251          0.000689038
          35            -0.949332            -0.943425           0.00069091
          36            -0.942884             -0.94341          0.000671882
          37            -0.943988            -0.943425          0.000653905
          38            -0.952608            -0.943667          0.000679884
          39            -0.941704            -0.943617          0.000664311
          40             -0.94272            -0.943594          0.000648081
