#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1            -0.513312            -0.513312                    0
           2            -0.511808             -0.51256          0.000531744
           3             -0.51308            -0.512733          0.000381703
           4             -0.51484             -0.51326          0.000538505
           5            -0.513368            -0.513282          0.000431237
           6            -0.510732            -0.512857          0.000528788
           7            -0.514776            -0.513131          0.000519493
           8            -0.513408            -0.513166           0.00045571
           9            -0.511504            -0.512981          0.000440886
          10              -0.5131            -0.512993          0.000396958
          11            -0.511872            -0.512891          0.000373719
          12            -0.512696            -0.512875          0.000342929
          13            -0.513284            -0.512906          0.000317992
          14            -0.514216               -0.513          0.000308735
          15            -0.511864            -0.512924          0.000297292
          16            -0.515152            -0.513063           0.00030961
          17            -0.514164            -0.513128          0.000298092
          18            -0.513228            -0.513134          0.000281583
          19             -0.51444            -0.513202           0.00027503
          20            -0.513728            -0.513229          0.000262532
          21            -0.513244            -0.513229          0.000250031
          22             -0.51324             -0.51323          0.000238667
          23             -0.51146            -0.513153          0.000240374
          24            -0.513376            -0.513162          0.000230538
          25            -0.512988            -0.513155          0.000221422
          26            -0.513984            -0.513187          0.000215188
          27              -0.5109            -0.513102          0.000223269
          28            -0.513568            -0.513119          0.000215913
          29            -0.515356            -0.513196           0.00022182
          30            -0.512356            -0.513168          0.000216186
          31            -0.513764            -0.513187          0.000210065
          32            -0.514008            -0.513213           0.00020506
          33            -0.514452            -0.513251          0.000202254
          34            -0.511656            -0.513204           0.00020167
          35             -0.51226            -0.513177          0.000197702
          36            -0.515244            -0.513234          0.000200376
          37            -0.514232            -0.513261          0.000196768
          38            -0.513084            -0.513256          0.000191645
          39            -0.514188             -0.51328          0.000188213
          40            -0.513932            -0.513297          0.000184212
