#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          25 -5.447627632721601110e+00 -5.447959867821622559e+00 5.464151902962426636e-05
          26 -5.448006070633416797e+00 -5.447961644852845176e+00 5.256881180670697646e-05
          27 -5.448180830750004588e+00 -5.447969762849036890e+00 5.124479717672507557e-05
          28 -5.448115444027380683e+00 -5.447974965748263898e+00 4.967804763985488487e-05
          29 -5.447927171117657785e+00 -5.447973317657553771e+00 4.799234007003494803e-05
          30 -5.447811472132760180e+00 -5.447967922806727259e+00 4.669482931239840042e-05
          31 -5.447753693604756364e+00 -5.447961012187309215e+00 4.569705344043582600e-05
          32 -5.448065444196700469e+00 -5.447964275687603219e+00 4.438539801255855582e-05
          33 -5.447723915969507225e+00 -5.447956992059782344e+00 4.363391245274099607e-05
          34 -5.447659350891957075e+00 -5.447948237907787927e+00 4.321980138318343303e-05
          35 -5.447797622849201993e+00 -5.447943934620399276e+00 4.219864045368883302e-05
          36 -5.448107753860183422e+00 -5.447948485154837428e+00 4.127108296781881831e-05
          37 -5.448006626809729802e+00 -5.447950056550915576e+00 4.018555105002612118e-05
          38 -5.448131032052913270e+00 -5.447954819064126042e+00 3.940923805575891785e-05
          39 -5.448177877741597896e+00 -5.447960538517394369e+00 3.881155789997684522e-05
          40 -5.448068264335335087e+00 -5.447963231662843242e+00 3.793459287953794410e-05
          41 -5.448483823693569761e+00 -5.447975929029446718e+00 3.907663352671877970e-05
          42 -5.447851970783335496e+00 -5.447972977642634440e+00 3.825753228209316775e-05
          43 -5.448196429875391544e+00 -5.447978174206187241e+00 3.771909722318704354e-05
          44 -5.447917172973114397e+00 -5.447976787814526212e+00 3.688731705076915064e-05
          45 -5.448213706071125095e+00 -5.447982052664673169e+00 3.644138160790760561e-05
          46 -5.448055701945391682e+00 -5.447983653735993137e+00 3.568433149874176578e-05
          47 -5.448366838842827242e+00 -5.447991806610606780e+00 3.584434588771584631e-05
          48 -5.448345926726063659e+00 -5.447999184113012205e+00 3.584876978750623297e-05
          49 -5.447923218404750578e+00 -5.447997633792435401e+00 3.515066967531561528e-05
          50 -5.447907572112585584e+00 -5.447995832558838458e+00 3.449377698793110398e-05
          51 -5.447886116796283318e+00 -5.447993681269376331e+00 3.388444726626103150e-05
          52 -5.447719429944395841e+00 -5.447988407205434314e+00 3.364076938922245423e-05
          53 -5.447617210098940177e+00 -5.447981403486443774e+00 3.372721789671862371e-05
          54 -5.447930196195891916e+00 -5.447980455203285999e+00 3.311596471878391326e-05
          55 -5.448639158182441378e+00 -5.447992431621089260e+00 3.461181167020453616e-05
          56 -5.447671769290168164e+00 -5.447986705508037097e+00 3.446414705118555334e-05
          57 -5.448447100987438674e+00 -5.447994782621710996e+00 3.479312800109711154e-05
          58 -5.447797742775514429e+00 -5.447991385382983331e+00 3.435870264838609506e-05
          59 -5.447735519364158563e+00 -5.447987048670800192e+00 3.404893740604380322e-05
          60 -5.448134898157345418e+00 -5.447989512828908865e+00 3.357050412728974383e-05
          61 -5.448431869910726810e+00 -5.447996764584348561e+00 3.379433857006637360e-05
          62 -5.447937575919110209e+00 -5.447995809928458222e+00 3.326274777930212376e-05
          63 -5.448114558225574555e+00 -5.447997694822062975e+00 3.278813015395029215e-05
          64 -5.447288722234729264e+00 -5.447986617125385678e+00 3.409583907074162330e-05
          65 -5.448203999685029331e+00 -5.447989961472456955e+00 3.373490688950999371e-05
          66 -5.448062838092528004e+00 -5.447991065663670085e+00 3.324183819071348782e-05
          67 -5.448103065491126884e+00 -5.447992737302885580e+00 3.278769623589917071e-05
          68 -5.447995574047777012e+00 -5.447992779019721787e+00 3.230555089309784583e-05
          69 -5.447884367145206852e+00 -5.447991207833134730e+00 3.187553932743248151e-05
          70 -5.448386059303189199e+00 -5.447996848568421591e+00 3.191536733496491761e-05
          71 -5.448165990735774677e+00 -5.447999230852468955e+00 3.155464141261891692e-05
          72 -5.448257793574819985e+00 -5.448002822001390300e+00 3.132006599415532920e-05
          73 -5.447317212744779980e+00 -5.447993430093766243e+00 3.226848038959444031e-05
          74 -5.447829587710868893e+00 -5.447991216007510573e+00 3.190829031041265892e-05
          75 -5.447883357153937567e+00 -5.447989777889463703e+00 3.151523732620402346e-05
          76 -5.447993934642647140e+00 -5.447989832583584047e+00 3.110061075453937434e-05
          77 -5.448357652073622326e+00 -5.447994609460078408e+00 3.106139070229253297e-05
          78 -5.448216220671405985e+00 -5.447997450629453731e+00 3.079283435807671459e-05
          79 -5.447819822495768349e+00 -5.447995202172065454e+00 3.048503079136841775e-05
          80 -5.447718697330490301e+00 -5.447991745861545887e+00 3.029926723700872212e-05
          81 -5.447291589401856982e+00 -5.447983101954636531e+00 3.113378158900987047e-05
          82 -5.447917044828914257e+00 -5.447982296379931810e+00 3.076452375326854422e-05
          83 -5.448080886867177064e+00 -5.447983484217127526e+00 3.041678887659072478e-05
          84 -5.447861182049996920e+00 -5.447982028238947727e+00 3.008951028532659685e-05
          85 -5.447768130359578187e+00 -5.447979511793308305e+00 2.984055843158540976e-05
          86 -5.447915231878499576e+00 -5.447978764352438219e+00 2.950293468015650422e-05
          87 -5.448159913810124877e+00 -5.447980846530112942e+00 2.923720280722716652e-05
          88 -5.448013848811012139e+00 -5.447981221556031706e+00 2.890736798972231520e-05
          89 -5.447829922404928027e+00 -5.447979521565570415e+00 2.863250768154616187e-05
          90 -5.448122323974176950e+00 -5.447981108258999505e+00 2.835829786544336861e-05
          91 -5.447631593210846113e+00 -5.447977267434294113e+00 2.830557348352565948e-05
          92 -5.447985138122482418e+00 -5.447977352985253319e+00 2.799803178800050056e-05
          93 -5.447699384571206949e+00 -5.447974364077574627e+00 2.785606267891890150e-05
          94 -5.448124697734025190e+00 -5.447975963371792574e+00 2.760559296055884216e-05
          95 -5.448398690601562677e+00 -5.447980413132106570e+00 2.767131177214782886e-05
          96 -5.447554630230249550e+00 -5.447975977893545263e+00 2.773623907219641333e-05
          97 -5.447853578092486160e+00 -5.447974716039925447e+00 2.747898816946971323e-05
          98 -5.447466995569604897e+00 -5.447969535218799564e+00 2.768267230812548202e-05
          99 -5.447177072011911925e+00 -5.447961530539942032e+00 2.853690221219696256e-05
         100 -5.448327307023425270e+00 -5.447965188304777051e+00 2.848498802291772968e-05
