     MU:      SIGMA:     E_MEASURED:    ERROR:
    -0.14499     0.62263     0.21887   0.0081465
   -0.043886     0.92119    -0.22795   0.0047261
     0.12618     0.96148    -0.24673   0.0064689
    0.059158     0.76322   -0.042776   0.0066119
     0.28419       0.649    0.044523   0.0066834
     0.41226     0.87862    -0.25191   0.0055913
     0.51676     0.85232    -0.27311   0.0086487
     0.76754      0.9334    -0.10084    0.017008
     0.71243     0.66351    -0.40952   0.0025398
      0.8121     0.44718   -0.056595    0.010135
     0.53775     0.72664    -0.28852   0.0037998
     0.62311     0.91292    -0.25163    0.010341
     0.48267      0.7639    -0.26288   0.0041808
     0.53892      0.5246     -0.1811    0.004881
     0.53892      0.5246     -0.1811    0.004881
     0.53892      0.5246     -0.1811    0.004881
      0.5897     0.76503    -0.31704    0.004659
     0.85923     0.72336    -0.34643   0.0068979
     0.65041     0.93926    -0.20292    0.012886
     0.65041     0.93926    -0.20292    0.012886
     0.51834     0.98626    -0.22181    0.011618
     0.78839     0.99245    0.029502    0.021968
      0.6883      1.1073      0.2293    0.034901
      0.6883      1.1073      0.2293    0.034901
      0.6883      1.1073      0.2293    0.034901
     0.45783      1.1825    0.092813    0.022826
     0.45783      1.1825    0.092813    0.022826
     0.72848     0.99799   0.0051164    0.020847
     0.49065      1.1615     0.11307    0.028388
     0.24883      1.2933     0.21031    0.033745
      0.2549       1.223      0.1034    0.028689
     0.50539      1.0643   -0.087202    0.022909
     0.41202     0.98941    -0.22988   0.0099978
     0.70357     0.83365    -0.28306    0.010904
     0.94777     0.64371    -0.33965   0.0064566
     0.70545     0.92175    -0.14552    0.016109
     0.90874     0.96013      0.2554    0.029068
     0.82036      1.0719     0.34992    0.029265
     0.92411     0.98089     0.40779    0.034417
     0.66837      1.2702      0.6945     0.05117
     0.66837      1.2702      0.6945     0.05117
     0.66837      1.2702      0.6945     0.05117
     0.52996      1.0392    -0.11665    0.018569
     0.27882     0.82209    -0.18596   0.0047701
     0.31352     0.60449     0.10128   0.0063959
     0.31352     0.60449     0.10128   0.0063959
     0.23125     0.75853    -0.10008   0.0055181
    0.090742     0.85817    -0.17885   0.0050416
     0.17355     0.70555    0.025502   0.0062263
     0.33841      0.7017   -0.087032   0.0055952
     0.14348     0.90367    -0.22301   0.0054694
   -0.040893     0.77318    -0.05471   0.0060653
    0.040443     0.70812    0.057727   0.0066484
   -0.075646     0.99412    -0.24846    0.007477
   -0.067353      1.0528    -0.23924   0.0077262
    -0.27233     0.82321     -0.1829   0.0067617
    -0.48358     0.76676    -0.25661   0.0048023
    -0.48358     0.76676    -0.25661   0.0048023
    -0.37051     0.54672     0.11951   0.0071066
     -0.5101     0.62338    -0.21114   0.0043152
    -0.43196     0.62602    -0.10243    0.005639
    -0.23296     0.78934    -0.12743   0.0055118
    -0.21589      0.9279    -0.24793   0.0054698
    -0.18249     0.68903    0.047066   0.0071128
    -0.38409     0.77562    -0.20584   0.0043943
    -0.35878     0.89331    -0.25431    0.006535
    -0.51685      0.7275     -0.2599    0.004159
    -0.59181     0.89993    -0.25501    0.010033
    -0.74586     0.69142    -0.40802   0.0038627
    -0.71903     0.63884    -0.41883    0.002414
    -0.78373      0.8313    -0.24828    0.010791
    -0.55424      1.0188    -0.13492    0.017763
    -0.38457     0.92225    -0.25837   0.0070932
    -0.54107      1.0202    -0.16216    0.014911
    -0.47802     0.99701    -0.22203    0.011641
     -0.3044     0.74268    -0.11857   0.0056252
    -0.25652     0.82957    -0.18912   0.0056615
    -0.38285     0.61538  -0.0084854   0.0067862
    -0.61279     0.63869    -0.33575   0.0030199
    -0.36787     0.54781     0.11359    0.006548
    -0.10797      0.3787      1.4495    0.022924
    -0.10797      0.3787      1.4495    0.022924
    -0.39174     0.32955     0.64748    0.012915
    -0.21925     0.37185      1.0668    0.013923
    -0.48059     0.64097    -0.17634   0.0044542
    -0.74831     0.38042     0.47847    0.017195
    -0.90775     0.46633     -0.1196   0.0085846
    -0.90775     0.46633     -0.1196   0.0085846
    -0.90775     0.46633     -0.1196   0.0085846
    -0.94554     0.48758    -0.15698     0.00634
    -0.94554     0.48758    -0.15698     0.00634
    -0.94554     0.48758    -0.15698     0.00634
    -0.94554     0.48758    -0.15698     0.00634
     -1.2421      0.5544     0.39397    0.012175
     -1.2421      0.5544     0.39397    0.012175
     -1.2421      0.5544     0.39397    0.012175
      -1.198     0.56871     0.23472    0.010296
     -1.0673     0.57547    -0.15036   0.0056057
    -0.91386      0.7537    -0.23341    0.011391
    -0.78419     0.68057    -0.42044   0.0039489
    -0.94765     0.97563     0.45836    0.035311
    -0.84551      0.7816    -0.26853    0.010882
    -0.74007     0.64522    -0.43461   0.0023138
    -0.74839     0.60273     -0.4335   0.0022414
    -0.49615     0.74737    -0.25227    0.004348
    -0.59042     0.69023    -0.31939   0.0034837
    -0.52403     0.71777    -0.27036   0.0046819
    -0.65385     0.60126    -0.37184   0.0030533
    -0.55208     0.39309     0.23171    0.011604
    -0.28106     0.55667     0.25145   0.0077057
    -0.23681     0.47998     0.54915    0.010744
    -0.53538     0.43876    0.006037   0.0074256
    -0.52714     0.43394   0.0027448   0.0089763
    -0.52714     0.43394   0.0027448   0.0089763
    -0.52714     0.43394   0.0027448   0.0089763
    -0.58172     0.46621    -0.12485   0.0074301
    -0.58172     0.46621    -0.12485   0.0074301
     -0.4495     0.50873   0.0033191   0.0063659
    -0.40138      0.7244    -0.16012   0.0045793
    -0.26587     0.96828    -0.25241   0.0063053
    -0.17647      1.1598    -0.12691    0.016572
    -0.13572      1.0472    -0.25102   0.0076427
   -0.047559      1.1628    -0.14886    0.014521
     0.22786     0.90596    -0.23605   0.0066647
     0.50149      1.1342    0.033195    0.023175
     0.21055      1.2582     0.12261    0.032489
    0.010623      1.1246    -0.16358    0.018148
     -0.1595      1.2933     0.20219    0.033573
     0.01209       1.443      0.9261    0.071198
    -0.24531      1.3212     0.27472    0.034818
    -0.24531      1.3212     0.27472    0.034818
    -0.45124      1.0949    -0.12705    0.015213
    -0.49396     0.80736    -0.27436   0.0054408
    -0.46105     0.87553    -0.27145   0.0052159
    -0.27363     0.64107    0.070468    0.007501
   -0.072439     0.89039    -0.20882   0.0051538
    -0.18045     0.65473      0.1134   0.0074033
     -0.2001     0.87231    -0.20769   0.0049455
    -0.26234     0.71619   -0.049454   0.0065033
    -0.53357     0.42286    0.036073   0.0091194
    -0.53357     0.42286    0.036073   0.0091194
    -0.70929     0.42789    0.033701    0.011552
    -0.51968     0.53794    -0.15503   0.0048044
    -0.39196     0.65814   -0.085054   0.0053756
    -0.39196     0.65814   -0.085054   0.0053756
      -0.129     0.67271     0.10483    0.007453
     0.13371      0.8588    -0.17919   0.0054496
     0.23752     0.75228   -0.087918   0.0059198
     0.23752     0.75228   -0.087918   0.0059198
     0.13519     0.71571   0.0035306   0.0065086
     0.32719     0.94094    -0.24278    0.006896
     0.47827      1.0815    -0.13732    0.018726
     0.47827      1.0815    -0.13732    0.018726
      0.5639      1.0732   -0.079714    0.017499
     0.71485     0.90363    -0.19241    0.012094
     0.45356     0.62681    -0.13155   0.0046496
     0.39542     0.50242     0.11709   0.0060646
      0.3832     0.51854     0.14348   0.0058319
     0.56291     0.46701    -0.11418   0.0071849
     0.85999     0.43708    0.017838    0.011527
     0.60712     0.66681    -0.33214   0.0029555
     0.80007     0.39241     0.36655     0.01524
     0.59727     0.35593      0.5899    0.019352
     0.59727     0.35593      0.5899    0.019352
     0.59727     0.35593      0.5899    0.019352
     0.82732     0.47549    -0.17602   0.0079215
     0.57508     0.74899    -0.31532   0.0044979
     0.55895     0.90887    -0.26147   0.0088948
     0.41568      1.0222    -0.19108    0.016611
     0.41568      1.0222    -0.19108    0.016611
     0.49352     0.91751    -0.25292   0.0079716
     0.73067      1.0234    0.054666    0.025535
     0.73067      1.0234    0.054666    0.025535
     0.58245     0.90903    -0.24754   0.0097747
     0.68998      1.0675    0.094025    0.022935
     0.68998      1.0675    0.094025    0.022935
      0.6578      1.1876     0.40284    0.040039
     0.77076      1.1716     0.66866    0.054366
     0.77076      1.1716     0.66866    0.054366
     0.57692      1.3881      1.2057    0.067417
     0.47468       1.379     0.81142    0.048163
     0.21512      1.4235     0.68031    0.044723
     0.21512      1.4235     0.68031    0.044723
     0.33823      1.2768     0.22733    0.026338
     0.51204      1.0838   -0.064319    0.020212
     0.54293      1.3521     0.84673     0.04931
     0.26132      1.3463      0.4313    0.041785
     0.26132      1.3463      0.4313    0.041785
     0.34362      1.3049     0.41238    0.052078
     0.19759       1.448     0.88814    0.051845
   0.0031154      1.4467     0.83172    0.061458
   0.0031154      1.4467     0.83172    0.061458
   0.0031154      1.4467     0.83172    0.061458
   0.0031154      1.4467     0.83172    0.061458
     0.21165      1.5009      1.1777    0.067861
     0.27958      1.4042     0.61936    0.054803
    0.019401      1.4451     0.84002    0.053186
   -0.057312      1.3158     0.24217    0.033675
     -0.3206      1.3189     0.34781    0.033986
     -0.3206      1.3189     0.34781    0.033986
    -0.31921       1.551      1.6259    0.094007
    -0.14036      1.3935     0.49818    0.054652
    -0.32486       1.296     0.30943    0.030592
    -0.15913      1.0908    -0.20159    0.011468
    -0.14276      1.1583    -0.14868    0.016386
    0.027623      1.0719    -0.20573    0.010366
    -0.20827      1.2562     0.11764    0.030617
    -0.20827      1.2562     0.11764    0.030617
    -0.20827      1.2562     0.11764    0.030617
    -0.20827      1.2562     0.11764    0.030617
    -0.20827      1.2562     0.11764    0.030617
    -0.20827      1.2562     0.11764    0.030617
    -0.17562      1.4757     0.95747    0.059003
    -0.17562      1.4757     0.95747    0.059003
    -0.13042      1.3978     0.57932     0.05299
     -0.1157      1.2032   -0.033945    0.022018
     -0.1157      1.2032   -0.033945    0.022018
    0.027313     0.92372    -0.23023   0.0054693
     0.19093     0.88483    -0.21629   0.0055749
    -0.04072     0.82419    -0.13211   0.0055412
     0.21091     0.57974     0.27008   0.0096459
     0.48859     0.50005   -0.052951   0.0054535
     0.48859     0.50005   -0.052951   0.0054535
     0.48859     0.50005   -0.052951   0.0054535
     0.66187     0.58974    -0.36916   0.0030926
     0.68178     0.64822    -0.39275   0.0023556
     0.61803     0.38461     0.30462    0.015411
     0.61803     0.38461     0.30462    0.015411
     0.55061     0.32463      1.0272    0.021683
     0.55061     0.32463      1.0272    0.021683
     0.69321     0.62292    -0.40574   0.0024722
     0.69321     0.62292    -0.40574   0.0024722
     0.84974     0.77289    -0.29675   0.0091373
     0.84974     0.77289    -0.29675   0.0091373
     0.84031     0.86875    -0.14713     0.01436
     0.56002     0.58579    -0.25097   0.0037358
     0.61007     0.38528     0.29016    0.014955
     0.61007     0.38528     0.29016    0.014955
     0.32699     0.58096     0.11281   0.0072964
     0.21314      0.6708    0.069172    0.007061
    0.048546     0.66917     0.14034   0.0081548
    0.048546     0.66917     0.14034   0.0081548
    -0.13325     0.48817      0.7017    0.012475
    -0.13325     0.48817      0.7017    0.012475
    -0.13325     0.48817      0.7017    0.012475
    -0.25029     0.39224     0.84858    0.013782
  -0.0050402     0.63448      0.2343    0.007477
  -0.0050402     0.63448      0.2343    0.007477
     0.22941     0.40804     0.84239    0.012592
    -0.02149     0.61349     0.30469     0.00864
    -0.25098     0.63307     0.11359   0.0068652
    -0.19786     0.62271     0.18043   0.0078765
    0.091604     0.78356   -0.084503   0.0053519
    -0.20603      1.0353     -0.2263     0.01238
    -0.47602      0.8141    -0.26404   0.0053911
    -0.28463     0.61255     0.12622   0.0062424
    -0.58441     0.73186    -0.31172   0.0041148
     -0.6121     0.55326    -0.29696    0.003949
    -0.40949      0.6664    -0.12437   0.0048303
    -0.64177     0.91454    -0.23568   0.0097333
    -0.57425     0.85116    -0.27434   0.0075469
    -0.57425     0.85116    -0.27434   0.0075469
    -0.66378     0.74989    -0.35723   0.0044438
    -0.44188     0.46786    0.081126   0.0061515
    -0.44188     0.46786    0.081126   0.0061515
    -0.44188     0.46786    0.081126   0.0061515
    -0.51617     0.69715    -0.25638   0.0039957
    -0.75758      0.5139    -0.33944   0.0057381
    -0.50194     0.44171    0.026414   0.0072057
    -0.50194     0.44171    0.026414   0.0072057
    -0.34618     0.41598     0.42526   0.0089501
    -0.34618     0.41598     0.42526   0.0089501
    -0.64289     0.36379     0.57214    0.017409
    -0.64289     0.36379     0.57214    0.017409
    -0.80695     0.30982      1.4372    0.030787
    -0.85631     0.55915    -0.39358   0.0034178
    -0.62245     0.81728    -0.30476   0.0066864
    -0.55257     0.96395     -0.2092    0.010569
    -0.55257     0.96395     -0.2092    0.010569
    -0.55257     0.96395     -0.2092    0.010569
    -0.38437        1.24     0.19885    0.029532
    -0.28979      1.3085     0.34551    0.043184
    -0.31469      1.4174     0.78217    0.044529
    -0.28379      1.6766      2.7312     0.13786
   -0.019691      1.6368      2.1052     0.10382
    -0.25234      1.6155      2.1094    0.099064
    -0.52099      1.5684      2.2698     0.10642
      -0.456      1.6974      3.2768     0.14288
    -0.34709       1.418     0.95486    0.067463
    -0.29411      1.1405    -0.12768    0.016882
   -0.064372     0.91111     -0.2208   0.0045453
     0.23094      1.1782   -0.087285    0.016434
     0.23094      1.1782   -0.087285    0.016434
     0.23094      1.1782   -0.087285    0.016434
     0.23094      1.1782   -0.087285    0.016434
     0.12357      1.4222     0.64144    0.046378
     0.12357      1.4222     0.64144    0.046378
     0.12357      1.4222     0.64144    0.046378
     0.31086      1.3703     0.59639    0.055652
     0.39357      1.5441      1.8729    0.090063
     0.22547      1.4803      1.1926    0.069237
     0.22547      1.4803      1.1926    0.069237
     0.48298      1.5665      2.0383     0.10212
     0.59464      1.3557      1.0265    0.063711
     0.67265      1.0783     0.12006    0.026416
     0.61171      1.1937     0.34971    0.049129
     0.55559      1.3343     0.82483    0.050717
     0.63249      1.2862      0.7002    0.046578
      0.6663      1.1025     0.13137    0.025171
     0.85944     0.82977    -0.17278    0.013357
     0.91003      1.1148     0.89044    0.051683
     0.75859      1.3215      1.4269    0.083397
      1.0127      1.2425      2.1037    0.092029
     0.94346       1.073     0.66807    0.038331
     0.94346       1.073     0.66807    0.038331
      1.0397      1.3063      2.7715     0.12286
      1.0596      1.1043      1.5146    0.070635
     0.99451      1.2111      1.7371    0.080497
     0.99451      1.2111      1.7371    0.080497
      1.0596      1.2593      2.5525    0.084989
      1.2118      1.0494      2.2022    0.073856
      1.2118      1.0494      2.2022    0.073856
      0.9603      1.1307      1.1216    0.054229
     0.77699      1.3448      1.4486    0.089191
