#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1               14.362               14.362                    0
           2              14.2566              14.3093            0.0372758
           3              14.2941              14.3043             0.025192
           4               14.434              14.3367            0.0338536
           5              14.2688              14.3231            0.0296787
           6              14.0434              14.2765            0.0492293
           7              14.4048              14.2948              0.04548
           8              14.3735              14.3047            0.0408445
           9              14.0877              14.2806            0.0428316
          10              14.4459              14.2971            0.0416181
          11              14.2563              14.2934            0.0379996
          12              14.2922              14.2933            0.0348331
          13              14.7361              14.3274            0.0458777
          14              14.2718              14.3234            0.0427723
          15               14.139              14.3111            0.0416494
          16              14.6773               14.334            0.0448969
          17              14.2542              14.3293            0.0425007
          18              14.3138              14.3284            0.0401483
          19              14.2795              14.3258            0.0381178
          20              14.6756              14.3433            0.0400232
          21              14.5719              14.3542            0.0395701
          22              14.1641              14.3456            0.0387033
          23              14.4602              14.3506            0.0373402
          24              14.5334              14.3582            0.0365529
          25              14.4219              14.3607            0.0351794
          26              14.6008                14.37            0.0350171
          27              14.1551               14.362             0.034613
          28              14.1114              14.3531            0.0345146
          29              14.3898              14.3543            0.0333477
          30              14.4568              14.3577            0.0324106
          31              14.2548              14.3544            0.0315346
          32              14.3987              14.3558            0.0305796
          33              14.0865              14.3476            0.0307223
          34              14.3019              14.3463            0.0298481
          35              14.2924              14.3448            0.0290351
          36              14.4616               14.348            0.0284094
          37              14.5857              14.3544            0.0283585
          38              14.2614               14.352            0.0277177
          39              14.8339              14.3643            0.0296342
          40              14.3664              14.3644            0.0288934
