     MU:      SIGMA:     E_MEASURED:    ERROR:
    -0.74403     0.67329    -0.41597   0.0036249
    -0.64292     0.97184    -0.18062    0.014548
    -0.47285      1.0121    -0.19819    0.011284
    -0.53987     0.81388    -0.27592   0.0056265
    -0.31484     0.69966   -0.065321   0.0059239
    -0.18678     0.92928    -0.23602   0.0047153
   -0.082269     0.90298     -0.2198   0.0050664
     0.16851     0.98406    -0.25529   0.0075168
     0.16851     0.98406    -0.25529   0.0075168
     0.26818     0.76773    -0.12827    0.005504
  -0.0061657      1.0472    -0.24166    0.011185
    0.079191      1.2335   -0.038719    0.021253
   -0.061246      1.0844    -0.22649    0.011475
  -0.0049966     0.84515    -0.16807   0.0051431
  -0.0049966     0.84515    -0.16807   0.0051431
  -0.0049966     0.84515    -0.16807   0.0051431
    0.045786      1.0856    -0.22291    0.010796
     0.31531      1.0439    -0.21675     0.01025
     0.31531      1.0439    -0.21675     0.01025
     0.31531      1.0439    -0.21675     0.01025
     0.18324      1.0909    -0.21539     0.01162
     0.45329      1.0971    -0.10988    0.018459
      0.3532       1.212    0.084523    0.031232
      0.3532       1.212    0.084523    0.031232
      0.3532       1.212    0.084523    0.031232
     0.12273      1.2871     0.18093    0.027664
     0.12273      1.2871     0.18093    0.027664
     0.39338      1.1026    -0.12087      0.0152
     0.15555      1.2662     0.16332    0.034124
   -0.086268       1.398     0.55412    0.048878
   -0.080204      1.3276     0.36506    0.042759
     0.17029       1.169   -0.082809    0.027964
     0.07692      1.0941    -0.20715   0.0099395
     0.36847     0.93829    -0.25579   0.0069108
     0.61267     0.74836    -0.32378   0.0054856
     0.37035      1.0264     -0.2026    0.012984
     0.57364      1.0648   -0.053136    0.020088
     0.48526      1.1766    0.076084    0.025573
     0.58901      1.0855    0.007091    0.028267
     0.58901      1.0855    0.007091    0.028267
     0.58901      1.0855    0.007091    0.028267
     0.58901      1.0855    0.007091    0.028267
      0.4506     0.85459    -0.25912    0.005416
      0.4506     0.85459    -0.25912    0.005416
     0.48531     0.63699    -0.18466   0.0048156
     0.48531     0.63699    -0.18466   0.0048156
     0.40304     0.79103    -0.22437   0.0048918
     0.26253     0.89066    -0.23094   0.0048038
     0.34534     0.73804    -0.13478   0.0048659
     0.51019     0.73419    -0.26278   0.0044294
     0.31527     0.93617    -0.24614   0.0064643
     0.13089     0.80568     -0.1173   0.0055437
     0.21223     0.74061   -0.059602   0.0057247
    0.096139      1.0266    -0.23899   0.0089838
     0.10443      1.0853    -0.22531    0.010761
    -0.10054     0.85571    -0.16992   0.0065577
     -0.3118     0.79926     -0.1814   0.0057544
     -0.3118     0.79926     -0.1814   0.0057544
     -0.3118     0.79926     -0.1814   0.0057544
    -0.45139     0.87593    -0.26832   0.0059267
    -0.37325     0.87856    -0.25895   0.0047046
    -0.17425      1.0419    -0.23817   0.0090976
    -0.15718      1.1804    -0.12808    0.014962
    -0.12378     0.94157     -0.2487   0.0052136
    -0.32538      1.0282    -0.22717    0.010461
    -0.32538      1.0282    -0.22717    0.010461
    -0.48345     0.86235    -0.26997   0.0052049
     -0.5584      1.0348    -0.13617    0.013464
    -0.71246     0.82626    -0.29105   0.0076939
    -0.68563     0.77369    -0.33816   0.0057186
    -0.68563     0.77369    -0.33816   0.0057186
    -0.45614     0.96122    -0.23364     0.01293
    -0.28647     0.86463    -0.22434   0.0049885
    -0.44297     0.96262    -0.25942    0.009296
    -0.37991     0.93939    -0.24923   0.0082973
    -0.37991     0.93939    -0.24923   0.0082973
    -0.33203      1.0263     -0.2152   0.0098448
    -0.45837     0.81209    -0.26019   0.0054819
    -0.68831      0.8354    -0.29465   0.0068492
    -0.44338     0.74452     -0.2153   0.0047013
    -0.18349     0.57541      0.3214   0.0085476
    -0.18349     0.57541      0.3214   0.0085476
    -0.46726     0.52626   -0.053951   0.0051791
    -0.29477     0.56856     0.18273   0.0078163
     -0.5561     0.83769    -0.29436    0.005626
    -0.82382     0.57714    -0.42658   0.0025502
    -0.98326     0.66304    -0.26251   0.0083116
    -0.94848     0.57843     -0.3488   0.0035563
    -0.94848     0.57843     -0.3488   0.0035563
    -0.98627     0.59968     -0.3019   0.0047622
    -0.98627     0.59968     -0.3019   0.0047622
    -0.98627     0.59968     -0.3019   0.0047622
    -0.98627     0.59968     -0.3019   0.0047622
    -0.98627     0.59968     -0.3019   0.0047622
    -0.98627     0.59968     -0.3019   0.0047622
    -0.98627     0.59968     -0.3019   0.0047622
    -0.94211     0.61399    -0.36243   0.0046777
    -0.81144     0.62075    -0.44123   0.0024037
    -0.65801     0.79898    -0.31867   0.0082901
    -0.52833     0.72585     -0.2662   0.0040808
     -0.6918      1.0209    0.011829    0.027052
    -0.58966     0.82688    -0.28356   0.0074224
    -0.48422      0.6905    -0.22166   0.0046432
    -0.49253     0.64801    -0.19019   0.0047752
    -0.24029     0.79266    -0.13705   0.0049943
    -0.33456     0.73552    -0.11849   0.0049655
    -0.26818     0.76305    -0.12629   0.0058527
    -0.39799     0.64654   -0.076569   0.0057046
    -0.29622     0.43837     0.52949    0.010034
   -0.025204     0.60195       0.338   0.0084767
   -0.025204     0.60195       0.338   0.0084767
    -0.32378     0.56074     0.16419   0.0073824
    -0.31554     0.55591     0.18397   0.0080772
    -0.31554     0.55591     0.18397   0.0080772
    -0.31554     0.55591     0.18397   0.0080772
    -0.37012     0.58818    0.051676   0.0060848
    -0.37012     0.58818    0.051676   0.0060848
     -0.2379      0.6307     0.13348   0.0077882
    -0.18978     0.84637    -0.17491   0.0051233
   -0.054269      1.0903    -0.19995    0.012364
    0.035134      1.2818    0.078832    0.026371
    0.075883      1.1692     -0.1257    0.016157
    0.075883      1.1692     -0.1257    0.016157
      0.3513     0.91228    -0.25494   0.0068121
      0.3513     0.91228    -0.25494   0.0068121
    0.060361      1.0363    -0.25005    0.009679
    0.060361      1.0363    -0.25005    0.009679
    -0.10976       1.205   -0.050267    0.021084
    0.061828      1.3548     0.43687    0.047931
    -0.19557      1.2329   -0.021907    0.021558
    -0.19557      1.2329   -0.021907    0.021558
     -0.4015      1.0066     -0.2301   0.0098592
    -0.44422     0.71911    -0.20844   0.0051523
    -0.41131     0.78728    -0.21129   0.0046599
    -0.41131     0.78728    -0.21129   0.0046599
    -0.21012      1.0366    -0.23456   0.0087702
    -0.31813     0.80094    -0.18387   0.0061733
    -0.33778      1.0185    -0.23976   0.0088302
    -0.40002      0.8624    -0.25701   0.0050492
    -0.67125     0.56907    -0.37463   0.0034818
    -0.67125     0.56907    -0.37463   0.0034818
    -0.84697     0.57409    -0.42017   0.0030415
    -0.65736     0.68415    -0.37854   0.0026332
    -0.65736     0.68415    -0.37854   0.0026332
    -0.65736     0.68415    -0.37854   0.0026332
     -0.3944     0.69872    -0.13787   0.0054729
    -0.13169      0.8848    -0.20235     0.00545
   -0.027877     0.77829     -0.0738   0.0062671
    -0.29992     0.74378    -0.10986   0.0054421
    -0.40225     0.70721    -0.14997   0.0052862
    -0.21025     0.93244    -0.24039   0.0058743
   -0.059176       1.073    -0.22249    0.011517
    0.075389      1.1626    -0.13323    0.018034
     0.16102      1.1544    -0.13815    0.016988
     0.31197     0.98475     -0.2469   0.0087602
     0.31197     0.98475     -0.2469   0.0087602
     0.25383     0.86037    -0.21573   0.0055135
      0.2416     0.87648    -0.21818   0.0052978
     0.42131     0.82495    -0.25145   0.0051865
     0.71839     0.79502    -0.32589   0.0065902
     0.46552      1.0247    -0.18668    0.012021
     0.65848     0.75035    -0.34707   0.0048174
     0.45567     0.71388    -0.20271   0.0043771
     0.45567     0.71388    -0.20271   0.0043771
     0.59086     0.53269     -0.2602   0.0046988
     0.82091     0.65225    -0.43451   0.0036616
     0.82091     0.65225    -0.43451   0.0036616
     0.82091     0.65225    -0.43451   0.0036616
     0.67763     0.76557    -0.34491   0.0062347
     0.67763     0.76557    -0.34491   0.0062347
     0.75548     0.66089     -0.4297   0.0026965
     0.99263     0.76677   -0.047726    0.015265
     0.99263     0.76677   -0.047726    0.015265
     0.84441     0.65241    -0.42098   0.0043857
     0.95193     0.81088   -0.084705    0.013483
     0.95193     0.81088   -0.084705    0.013483
     0.91975       0.931      0.1577    0.023346
      1.0327     0.91496     0.54111     0.03471
      1.0327     0.91496     0.54111     0.03471
     0.83888      1.1315     0.68439    0.037994
     0.73664      1.1224     0.30618    0.030863
     0.47708      1.1668    0.065318    0.023717
     0.47708      1.1668    0.065318    0.023717
     0.60019      1.0201   -0.092226     0.01793
       0.774     0.82717     -0.2536    0.011846
       0.774     0.82717     -0.2536    0.011846
     0.49239     0.82143    -0.28121   0.0055592
     0.57128     0.89637    -0.26469   0.0079635
     0.65358     0.85499    -0.26029    0.011421
     0.50755     0.99803    -0.20804    0.013318
     0.31308     0.99678    -0.24701   0.0093819
     0.39481      1.2338     0.15274    0.025375
     0.39481      1.2338     0.15274    0.025375
     0.39481      1.2338     0.15274    0.025375
     0.60334      1.2879      0.6634     0.04534
     0.67127      1.1912     0.41115    0.040476
     0.41109      1.2321     0.20628    0.030129
     0.33438      1.1028    -0.14367    0.015971
    0.071089      1.1059    -0.20331     0.01042
    0.071089      1.1059    -0.20331     0.01042
    0.072478      1.3381     0.35479    0.042051
     0.25133      1.1805    -0.06304    0.022509
    0.066833       1.083    -0.22424    0.010807
     0.23256     0.87781    -0.22748   0.0049056
     0.24894     0.94535    -0.25022   0.0054918
     0.41932      0.8589    -0.24234   0.0055805
     0.18342      1.0432    -0.22773     0.01119
     0.18342      1.0432    -0.22773     0.01119
     0.18342      1.0432    -0.22773     0.01119
     0.18342      1.0432    -0.22773     0.01119
     0.18342      1.0432    -0.22773     0.01119
     0.18342      1.0432    -0.22773     0.01119
     0.21607      1.2627     0.10638    0.028762
     0.21607      1.2627     0.10638    0.028762
     0.26127      1.1848   -0.022899    0.023763
     0.27599     0.99022    -0.25235   0.0082374
     0.27599     0.99022    -0.25235   0.0082374
     0.41901     0.71074    -0.17479   0.0052479
     0.58262     0.67185    -0.30683   0.0040311
     0.35097     0.61121    0.034475   0.0058561
     0.35097     0.61121    0.034475   0.0058561
     0.62865     0.53152    -0.29127   0.0048089
     0.62865     0.53152    -0.29127   0.0048089
     0.62865     0.53152    -0.29127   0.0048089
     0.80193     0.62121    -0.44436   0.0027327
     0.80193     0.62121    -0.44436   0.0027327
     0.73817      0.3576     0.73602    0.020721
     0.73817      0.3576     0.73602    0.020721
     0.73817      0.3576     0.73602    0.020721
     0.73817      0.3576     0.73602    0.020721
     0.88078     0.65589    -0.40449   0.0046015
     0.88078     0.65589    -0.40449   0.0046015
     0.88078     0.65589    -0.40449   0.0046015
     0.88078     0.65589    -0.40449   0.0046015
     0.87135     0.75176    -0.31147   0.0095126
     0.59106      0.4688    -0.14678   0.0064933
     0.59106      0.4688    -0.14678   0.0064933
     0.59106      0.4688    -0.14678   0.0064933
     0.59106      0.4688    -0.14678   0.0064933
     0.47722     0.55864   -0.095318   0.0051186
     0.47722     0.55864   -0.095318   0.0051186
     0.47722     0.55864   -0.095318   0.0051186
     0.47722     0.55864   -0.095318   0.0051186
     0.47722     0.55864   -0.095318   0.0051186
     0.47722     0.55864   -0.095318   0.0051186
     0.47722     0.55864   -0.095318   0.0051186
     0.72246     0.80089      -0.315   0.0077627
      0.5588     0.64735    -0.27889   0.0033766
     0.79326     0.42091     0.09584    0.013942
     0.54235     0.62636    -0.25106   0.0042786
     0.54235     0.62636    -0.25106   0.0042786
     0.59547       0.616    -0.31124   0.0033017
     0.59547       0.616    -0.31124   0.0033017
     0.29784     0.86769    -0.21396   0.0061478
    0.027841     0.64654     0.19823   0.0078942
     0.21924     0.44498     0.72261     0.01178
   -0.080547      0.5643     0.43596   0.0098389
    -0.10823      0.3857      1.3645    0.019189
    0.094379     0.49884     0.69746    0.012241
     -0.1379     0.74698   -0.034531   0.0054441
   -0.070387      0.6836     0.11432   0.0066792
    -0.25651     0.93014    -0.25573   0.0058467
    -0.34604     0.82887    -0.21838   0.0043762
    -0.34604     0.82887    -0.21838   0.0043762
    -0.55262     0.62912    -0.27309   0.0041608
    -0.55262     0.62912    -0.27309   0.0041608
    -0.62691     0.85841    -0.27863   0.0085427
    -0.86832     0.67517    -0.40632   0.0046554
    -0.61268     0.60298    -0.33092   0.0030946
    -0.62453     0.34436     0.82145    0.020068
    -0.46877     0.31862     0.84414    0.022989
    -0.46877     0.31862     0.84414    0.022989
    -0.46877     0.31862     0.84414    0.022989
    -0.46877     0.31862     0.84414    0.022989
    -0.46877     0.31862     0.84414    0.022989
    -0.51813     0.56795    -0.17862   0.0044238
    -0.28427     0.82608    -0.19319   0.0056432
    -0.21439     0.97275    -0.25865   0.0057042
    -0.21439     0.97275    -0.25865   0.0057042
    -0.21439     0.97275    -0.25865   0.0057042
   -0.046187      1.2488    0.052115    0.027029
    0.048392      1.3173     0.23389    0.035582
    0.048392      1.3173     0.23389    0.035582
    0.048392      1.3173     0.23389    0.035582
     0.31249      1.2776     0.24165    0.036914
    0.079841      1.2563     0.06516    0.020899
    -0.18881      1.2092   -0.057182    0.016875
    -0.12382      1.3382     0.33903    0.039902
   -0.014908      1.0588    -0.22754    0.010301
    0.038069     0.78129   -0.072041     0.00598
     0.26781     0.55189     0.28863   0.0081121
     0.56312     0.81895    -0.30252   0.0051355
     0.56312     0.81895    -0.30252   0.0051355
     0.56312     0.81895    -0.30252   0.0051355
     0.56312     0.81895    -0.30252   0.0051355
     0.45575       1.063    -0.17939    0.014816
     0.45575       1.063    -0.17939    0.014816
     0.45575       1.063    -0.17939    0.014816
     0.45575       1.063    -0.17939    0.014816
     0.53846      1.2368     0.37624    0.037335
     0.37036      1.1729  -0.0064548     0.02028
     0.37036      1.1729  -0.0064548     0.02028
     0.62787      1.2592     0.53183    0.038649
     0.73953      1.0484     0.14319    0.028816
     0.81754     0.77097    -0.30087   0.0094722
      0.7566     0.88636    -0.20232    0.012756
     0.70048       1.027    0.054301    0.022473
     0.77738     0.97887    0.029228    0.020779
     0.81118     0.79518    -0.28567   0.0085231
     0.81118     0.79518    -0.28567   0.0085231
     0.86178      1.0802     0.54993    0.037948
     0.71034      1.2869      1.0955    0.073329
     0.96441      1.2079       1.612     0.07154
      0.8952      1.0384     0.41163     0.03029
      0.8952      1.0384     0.41163     0.03029
      0.8952      1.0384     0.41163     0.03029
     0.91506     0.83633   -0.077701    0.020113
     0.84999     0.94315     0.03388     0.02178
     0.84999     0.94315     0.03388     0.02178
     0.91507     0.99142     0.40282    0.031405
      1.0673     0.78148     0.15139    0.019288
      1.0673     0.78148     0.15139    0.019288
     0.81577     0.86275    -0.16608    0.015746
     0.81577     0.86275    -0.16608    0.015746
