     MU:      SIGMA:     E_MEASURED:    ERROR:
     0.54186      0.7205    -0.28478   0.0042029
     0.34694     0.92247    -0.24987   0.0065948
     0.16256     0.79198    -0.10719   0.0060128
      0.2439     0.72692   -0.053902   0.0057787
     0.12781      1.0129     -0.2461   0.0086777
      0.1361      1.0716    -0.22858    0.010072
   -0.068874     0.84201    -0.14938   0.0064995
    -0.28013     0.78556    -0.15337   0.0051528
    -0.28013     0.78556    -0.15337   0.0051528
    -0.28013     0.78556    -0.15337   0.0051528
    -0.41972     0.86223    -0.25352   0.0058005
    -0.34159     0.86486    -0.24342   0.0048811
    -0.14259      1.0282    -0.23629     0.00883
    -0.12552      1.1667    -0.15343    0.013699
   -0.092113     0.92788    -0.24509   0.0051459
    -0.29372      1.0145    -0.23919   0.0091429
    -0.29372      1.0145    -0.23919   0.0091429
    -0.45179     0.84865     -0.2675   0.0047747
    -0.52674      1.0211    -0.17396    0.013584
     -0.6808     0.81257    -0.30791   0.0067888
    -0.65396     0.75999    -0.33758   0.0057178
    -0.65396     0.75999    -0.33758   0.0057178
    -0.42447     0.94752    -0.23796    0.012582
    -0.42447     0.94752    -0.23796    0.012582
    -0.58097      1.0455   -0.084767    0.020996
    -0.51792      1.0223    -0.19676    0.012596
     -0.3443     0.76795    -0.17309   0.0055899
    -0.29642     0.85485    -0.21786   0.0058665
    -0.42275     0.64066    -0.10321   0.0062618
    -0.65269     0.66396    -0.37274   0.0028815
    -0.40777     0.57308   0.0051956   0.0066232
    -0.40777     0.57308   0.0051956   0.0066232
    -0.40777     0.57308   0.0051956   0.0066232
    -0.69154     0.52394     -0.3342   0.0046682
    -0.51905     0.56624    -0.18008   0.0041437
    -0.78038     0.83536    -0.23365    0.011172
     -1.0481     0.57481    -0.18534   0.0050701
     -1.0481     0.57481    -0.18534   0.0050701
     -1.0133      0.4902    -0.10246   0.0047001
     -1.0133      0.4902    -0.10246   0.0047001
     -1.0511     0.51145    -0.10334   0.0041189
     -1.0511     0.51145    -0.10334   0.0041189
     -1.0511     0.51145    -0.10334   0.0041189
     -1.0511     0.51145    -0.10334   0.0041189
     -1.0511     0.51145    -0.10334   0.0041189
     -1.0511     0.51145    -0.10334   0.0041189
     -1.0511     0.51145    -0.10334   0.0041189
      -1.007     0.52576    -0.19578   0.0041743
    -0.87628     0.53252    -0.33623   0.0046818
    -0.72284     0.71075    -0.39586   0.0037515
    -0.59317     0.63762    -0.31244    0.003092
    -0.75664     0.93268   -0.083732    0.019924
     -0.6545     0.73865    -0.34649   0.0055474
    -0.54906     0.60227    -0.25233   0.0039681
    -0.55737     0.55978    -0.22496   0.0046752
    -0.30513     0.70443   -0.049423   0.0054973
     -0.3994     0.64728   -0.079703   0.0058501
    -0.33301     0.67482   -0.053551    0.006475
    -0.46283     0.55831   -0.071457   0.0058646
    -0.46283     0.55831   -0.071457   0.0058646
    -0.19181     0.72189   -0.015721   0.0056714
    -0.19181     0.72189   -0.015721   0.0056714
    -0.49039     0.68068    -0.21938   0.0051837
    -0.48215     0.67585    -0.20933   0.0047992
    -0.70587     0.41019     0.13726    0.014307
    -0.70587     0.41019     0.13726    0.014307
    -0.76045     0.44247   -0.029206    0.010531
    -0.76045     0.44247   -0.029206    0.010531
    -0.62823     0.48499    -0.22052   0.0068788
    -0.58012     0.70066    -0.31289   0.0034149
    -0.58012     0.70066    -0.31289   0.0034149
    -0.49071     0.89216    -0.27583   0.0060608
    -0.44996     0.77957    -0.24189   0.0043259
     -0.3618     0.89522      -0.253   0.0060708
     -0.3618     0.89522      -0.253   0.0060708
   -0.088171      1.1234    -0.16772    0.015575
    -0.37911      1.2475     0.19348    0.031236
    -0.57904      1.1139     0.10815    0.034257
    -0.57904      1.1139     0.10815    0.034257
    -0.40745      1.2636     0.32106    0.042633
    -0.66485      1.1418     0.17168     0.02616
    -0.66485      1.1418     0.17168     0.02616
    -0.87078     0.91544   0.0073064    0.019181
     -0.9135     0.62795    -0.38616   0.0049796
    -0.88059     0.69611    -0.36904   0.0064294
    -0.69317     0.46165     -0.1683   0.0081615
    -0.49198     0.71097     -0.2355   0.0043296
        -0.6     0.47531    -0.17252   0.0065003
    -0.61964     0.69289    -0.34432   0.0040917
    -0.68188     0.53677    -0.34199   0.0047141
    -0.68188     0.53677    -0.34199   0.0047141
    -0.68188     0.53677    -0.34199   0.0047141
     -0.8576      0.5418    -0.37674   0.0039646
    -0.66798     0.65185     -0.3893   0.0025275
    -0.66798     0.65185     -0.3893   0.0025275
    -0.66798     0.65185     -0.3893   0.0025275
    -0.40502     0.66642     -0.1122   0.0052897
    -0.14232     0.85251    -0.17754   0.0052127
   -0.038503     0.74599   -0.015994   0.0061908
    -0.31055     0.71148   -0.071979   0.0059354
    -0.41288     0.67491    -0.13618   0.0056197
    -0.22088     0.90014    -0.23032   0.0053737
   -0.069802      1.0407    -0.24485   0.0083817
    0.064763      1.1303    -0.17476    0.015383
     0.15039      1.1221    -0.16961    0.015945
     0.30134     0.95246    -0.25915   0.0062614
     0.30134     0.95246    -0.25915   0.0062614
      0.2432     0.82807    -0.18961   0.0053916
     0.23098     0.84418    -0.18719    0.004954
     0.41069     0.79265     -0.2286    0.005166
     0.70777     0.76273    -0.34665   0.0067792
      0.4549     0.99245    -0.21794   0.0090721
     0.64785     0.71805    -0.35772   0.0032901
     0.44505     0.68158    -0.17325   0.0048678
     0.44505     0.68158    -0.17325   0.0048678
     0.58023     0.50039    -0.20525    0.005956
     0.81028     0.61995    -0.44542   0.0027295
     0.81028     0.61995    -0.44542   0.0027295
     0.81028     0.61995    -0.44542   0.0027295
     0.66701     0.73327     -0.3552   0.0051085
     0.66701     0.73327     -0.3552   0.0051085
     0.74485     0.62859    -0.43041   0.0026759
       0.982     0.73448    -0.16129    0.010367
       0.982     0.73448    -0.16129    0.010367
     0.83378     0.62011     -0.4397   0.0025429
     0.94131     0.77859    -0.16698    0.012598
     0.94131     0.77859    -0.16698    0.012598
     0.90913      0.8987     0.05833    0.019128
      1.0221     0.88266     0.42741    0.031793
      1.0221     0.88266     0.42741    0.031793
     0.82825      1.0992     0.53151    0.036567
     0.72601      1.0901     0.23278     0.02969
     0.46645      1.1345   -0.028027    0.022069
     0.46645      1.1345   -0.028027    0.022069
     0.58956     0.98784     -0.1445    0.015853
     0.76337     0.79488     -0.3074   0.0085514
     0.76337     0.79488     -0.3074   0.0085514
     0.48176     0.78913    -0.26486   0.0049561
     0.56066     0.86407    -0.28478   0.0061334
     0.64296      0.8227    -0.29657   0.0092302
     0.49692     0.96573     -0.2357   0.0090693
     0.30245     0.96449    -0.25702   0.0082809
     0.38418      1.2015    0.048741    0.021647
     0.38418      1.2015    0.048741    0.021647
     0.38418      1.2015    0.048741    0.021647
     0.59271      1.2556     0.52723    0.045078
     0.66064      1.1589     0.25937    0.033217
     0.40047      1.1998     0.15408    0.032517
     0.32375      1.0705    -0.19211    0.013873
    0.060463      1.0736    -0.21919    0.010761
    0.060463      1.0736    -0.21919    0.010761
    0.061852      1.3058     0.24146    0.040216
     0.24071      1.1482    -0.12746     0.01766
    0.056207      1.0507    -0.24366   0.0085655
     0.22193     0.84552    -0.19785   0.0045345
     0.23831     0.91306    -0.24295   0.0049373
     0.40869     0.82661    -0.23463    0.005538
      0.1728      1.0109    -0.23931   0.0098115
      0.1728      1.0109    -0.23931   0.0098115
      0.1728      1.0109    -0.23931   0.0098115
      0.1728      1.0109    -0.23931   0.0098115
      0.1728      1.0109    -0.23931   0.0098115
      0.1728      1.0109    -0.23931   0.0098115
     0.20544      1.2304    0.033001     0.02491
     0.20544      1.2304    0.033001     0.02491
     0.25064      1.1525    -0.10588    0.019437
     0.26536     0.95792    -0.25224   0.0073842
     0.26536     0.95792    -0.25224   0.0073842
     0.26536     0.95792    -0.25224   0.0073842
     0.42898     0.91903     -0.2589   0.0071145
     0.19733     0.85839    -0.19244   0.0052578
     0.44896     0.61394    -0.11233   0.0056823
     0.72664     0.53425    -0.36686   0.0042213
     0.72664     0.53425    -0.36686   0.0042213
     0.72664     0.53425    -0.36686   0.0042213
     0.89992     0.62395    -0.40183   0.0039367
     0.89992     0.62395    -0.40183   0.0039367
     0.89992     0.62395    -0.40183   0.0039367
     0.89992     0.62395    -0.40183   0.0039367
      0.8325     0.56397    -0.40805   0.0034972
      0.9517     0.46788   -0.080322   0.0071893
      1.0943     0.76617      0.2436    0.017658
     0.91177     0.56975    -0.37769   0.0030621
     0.91177     0.56975    -0.37769   0.0030621
     0.91177     0.56975    -0.37769   0.0030621
     0.90234     0.66561    -0.38916   0.0057061
     0.90234     0.66561    -0.38916   0.0057061
     0.90234     0.66561    -0.38916   0.0057061
     0.68823     0.55479    -0.37121   0.0033683
     0.68823     0.55479    -0.37121   0.0033683
     0.57438     0.64463    -0.29053   0.0037012
     0.40978       0.643    -0.09889   0.0048327
     0.40978       0.643    -0.09889   0.0048327
     0.40978       0.643    -0.09889   0.0048327
     0.40978       0.643    -0.09889   0.0048327
     0.40978       0.643    -0.09889   0.0048327
     0.40978       0.643    -0.09889   0.0048327
     0.65503     0.88524    -0.24525     0.00993
     0.49137     0.73171    -0.24778   0.0045551
     0.72583     0.50527    -0.31587   0.0059406
     0.72583     0.50527    -0.31587   0.0059406
     0.72583     0.50527    -0.31587   0.0059406
     0.77894     0.49491     -0.2835   0.0070741
     0.77894     0.49491     -0.2835   0.0070741
     0.48131     0.74661    -0.24041   0.0041634
     0.48131     0.74661    -0.24041   0.0041634
     0.67271     0.54505    -0.34883   0.0036721
     0.37293     0.66437   -0.072973   0.0061238
     0.34524     0.48577     0.27253   0.0083255
     0.54785     0.59891     -0.2411   0.0039365
     0.31557     0.84705    -0.21529    0.004942
     0.38309     0.78367    -0.20088    0.004849
     0.19696      1.0302    -0.24867    0.008433
     0.10744     0.92893    -0.24089   0.0063948
     0.32933      0.6469  -0.0007748   0.0060995
     0.32933      0.6469  -0.0007748   0.0060995
     0.54713     0.48679    -0.13114   0.0044693
     0.47285     0.71608    -0.22446   0.0039462
     0.47285     0.71608    -0.22446   0.0039462
     0.72849     0.64389    -0.42624   0.0021388
     0.71664     0.38528      0.3676    0.017632
     0.87239     0.35954     0.70451    0.019789
     0.87239     0.35954     0.70451    0.019789
     0.87239     0.35954     0.70451    0.019789
     0.87239     0.35954     0.70451    0.019789
     0.87239     0.35954     0.70451    0.019789
     0.82303     0.60886    -0.43634   0.0027211
     0.82303     0.60886    -0.43634   0.0027211
     0.89291     0.75552    -0.28009   0.0090341
     0.89291     0.75552    -0.28009   0.0090341
     0.89291     0.75552    -0.28009   0.0090341
     0.89291     0.75552    -0.28009   0.0090341
     0.98749     0.82402     0.03836    0.015915
     0.98749     0.82402     0.03836    0.015915
     0.98749     0.82402     0.03836    0.015915
     0.98749     0.82402     0.03836    0.015915
     0.75484     0.80277    -0.29058     0.01142
     0.48619     0.75567    -0.25787    0.004396
     0.55118     0.88461    -0.26503   0.0095878
     0.66009      0.6052    -0.37656   0.0027456
     0.66009      0.6052    -0.37656   0.0027456
     0.66009      0.6052    -0.37656   0.0027456
     0.66009      0.6052    -0.37656   0.0027456
     0.80382     0.88228     -0.1568     0.01303
     0.80382     0.88228     -0.1568     0.01303
     0.80382     0.88228     -0.1568     0.01303
     0.69646      1.1263     0.28876    0.033013
     0.69646      1.1263     0.28876    0.033013
     0.69646      1.1263     0.28876    0.033013
     0.69646      1.1263     0.28876    0.033013
     0.69646      1.1263     0.28876    0.033013
     0.52836      1.0625    -0.10078    0.017756
     0.52836      1.0625    -0.10078    0.017756
     0.78587      1.1487     0.51814    0.036994
     0.89753     0.93789     0.16282    0.028226
     0.97553     0.66049    -0.28617   0.0068755
     0.91459     0.77588    -0.19398    0.013387
     0.85848     0.91648    0.042895    0.024545
     0.93538     0.86839     0.06473    0.019594
     0.96918     0.68471    -0.28219    0.008114
     0.96918     0.68471    -0.28219    0.008114
      1.0198     0.96969     0.75267    0.043888
     0.86834      1.1765      1.0532    0.055494
     0.86834      1.1765      1.0532    0.055494
     0.79913      1.0069    0.090278    0.021429
     0.79913      1.0069    0.090278    0.021429
      0.8954      1.2403      1.5049    0.083743
     0.91525      1.0382     0.52161    0.041046
     0.91525      1.0382     0.52161    0.041046
     0.91525      1.0382     0.52161    0.041046
     0.98033      1.0865      1.0476    0.044791
      1.1325     0.87654     0.76141    0.031885
      1.1325     0.87654     0.76141    0.031885
     0.88104     0.95782     0.15906    0.025177
     0.88104     0.95782     0.15906    0.025177
     0.59043      1.0007    -0.14128    0.016966
     0.59043      1.0007    -0.14128    0.016966
      0.4455      1.0171    -0.18392    0.012014
      0.4455      1.0171    -0.18392    0.012014
     0.27326     0.98728    -0.23683   0.0084201
     0.35909     0.70868    -0.11459   0.0059698
     0.35909     0.70868    -0.11459   0.0059698
     0.14618     0.61136     0.26524   0.0094561
     0.41149     0.90863    -0.26169   0.0057765
      0.5475     0.69513    -0.27349   0.0034283
     0.80255     0.51818    -0.34499   0.0049792
     0.94054     0.50492    -0.21735   0.0052937
     0.94054     0.50492    -0.21735   0.0052937
     0.82266     0.68285    -0.41365   0.0047884
     0.82266     0.68285    -0.41365   0.0047884
     0.92073     0.69255    -0.33529   0.0082432
     0.92073     0.69255    -0.33529   0.0082432
     0.92073     0.69255    -0.33529   0.0082432
     0.92896     0.53548    -0.31338   0.0040593
     0.84909     0.50011    -0.28378   0.0068033
     0.84909     0.50011    -0.28378   0.0068033
      0.8812     0.62588    -0.42008   0.0032332
     0.83494     0.49315    -0.25199   0.0074558
     0.78799     0.49897    -0.29117   0.0067416
     0.91396     0.53515    -0.31986   0.0040885
     0.91396     0.53515    -0.31986   0.0040885
     0.95255     0.68916    -0.30646   0.0078748
     0.92366     0.78054    -0.19386    0.013426
     0.98828     0.48377    -0.10878   0.0056792
     0.98828     0.48377    -0.10878   0.0056792
     0.98828     0.48377    -0.10878   0.0056792
     0.95536     0.75505     -0.1781    0.012964
     0.77257     0.55673    -0.41039   0.0033781
     0.77257     0.55673    -0.41039   0.0033781
     0.77257     0.55673    -0.41039   0.0033781
     0.77257     0.55673    -0.41039   0.0033781
     0.80178     0.71942    -0.38097   0.0057873
     0.80178     0.71942    -0.38097   0.0057873
     0.86443     0.79174    -0.23466    0.010906
      1.1468     0.60721    0.093761    0.010893
      1.0017     0.51107    -0.17639   0.0046829
      1.0048     0.38819     0.41768     0.01522
      1.0048     0.38819     0.41768     0.01522
     0.99787     0.46194   -0.018046   0.0075749
      1.0743     0.68536   -0.013181     0.01329
     0.91533     0.46761     -0.1044   0.0085128
     0.86325     0.46607    -0.13406   0.0084525
     0.60439     0.63082    -0.32024   0.0030175
     0.38658     0.88042    -0.26013   0.0060021
     0.50569     0.59001    -0.17557   0.0046751
     0.47871     0.41589     0.12556   0.0095434
     0.47871     0.41589     0.12556   0.0095434
     0.47871     0.41589     0.12556   0.0095434
     0.32151      0.7083   -0.082987   0.0051145
     0.50121     0.98389     -0.2078    0.011865
     0.69512      1.0823    0.094935    0.025772
     0.72215     0.78906    -0.33149   0.0067603
     0.75987     0.98775   0.0014355    0.025097
     0.75987     0.98775   0.0014355    0.025097
     0.66284      1.1559     0.26817    0.030673
     0.50875      1.0696   -0.094693    0.019316
     0.66671     0.87839    -0.25706    0.010026
     0.82223     0.81263    -0.25174    0.011543
     0.97152     0.76883    -0.09089    0.016134
     0.97152     0.76883    -0.09089    0.016134
     0.81072     0.54048    -0.38733   0.0046372
     0.81417     0.61839    -0.44608   0.0027142
     0.66163     0.60817    -0.38046   0.0026078
     0.66163     0.60817    -0.38046   0.0026078
     0.44259     0.82787    -0.25885   0.0048706
     0.56533     0.73268    -0.29694    0.003494
     0.74842     0.58174    -0.42497   0.0023239
     0.88653     0.87281   -0.033972    0.019439
     0.80951     0.92087   -0.067461    0.017915
     0.57036      1.0343   -0.030644    0.022148
     0.79396     0.90117    -0.13005    0.018139
     0.70548      1.0275  -0.0010619    0.019356
     0.81936     0.88565   -0.090498    0.018626
     0.81936     0.88565   -0.090498    0.018626
     0.81936     0.88565   -0.090498    0.018626
     0.81936     0.88565   -0.090498    0.018626
     0.81936     0.88565   -0.090498    0.018626
     0.58459     0.61466    -0.29858   0.0039198
     0.77651     0.63699    -0.44083   0.0024807
     0.79352     0.65212    -0.43812   0.0031213
     0.84711     0.66555    -0.41374   0.0055085
     0.84711     0.66555    -0.41374   0.0055085
     0.84711     0.66555    -0.41374   0.0055085
     0.84711     0.66555    -0.41374   0.0055085
     0.84711     0.66555    -0.41374   0.0055085
     0.84711     0.66555    -0.41374   0.0055085
     0.84711     0.66555    -0.41374   0.0055085
     0.91809     0.68496    -0.33974   0.0070767
      1.0933      0.4815    0.050574   0.0044806
      1.0933      0.4815    0.050574   0.0044806
      1.0933      0.4815    0.050574   0.0044806
      1.0933      0.4815    0.050574   0.0044806
      1.0933      0.4815    0.050574   0.0044806
      1.0933      0.4815    0.050574   0.0044806
      1.0933      0.4815    0.050574   0.0044806
      1.0933      0.4815    0.050574   0.0044806
     0.98908      0.6036    -0.29774   0.0060304
      1.0362     0.59957    -0.22428   0.0056875
      1.0362     0.59957    -0.22428   0.0056875
      1.0362     0.59957    -0.22428   0.0056875
     0.83251     0.89271   -0.092948    0.018393
     0.66437     0.64919    -0.38399   0.0026815
     0.66437     0.64919    -0.38399   0.0026815
     0.66437     0.64919    -0.38399   0.0026815
     0.43191     0.75872    -0.21974   0.0042296
     0.28033     0.74583    -0.10142   0.0055245
     0.09308     0.77855   -0.082758    0.005722
     0.09308     0.77855   -0.082758    0.005722
    0.072773     0.81032     -0.1296   0.0060928
    -0.10599     0.77462   -0.079073   0.0060614
     0.04796     0.98254    -0.24504   0.0067946
     0.04796     0.98254    -0.24504   0.0067946
    -0.24413     0.79246    -0.14709   0.0054261
     -0.2551     0.69888  -0.0089777   0.0071206
     -0.3646     0.53966     0.13545   0.0069501
    -0.08174     0.71555    0.044558   0.0061257
    -0.08174     0.71555    0.044558   0.0061257
    0.040183     0.73525  -0.0014958   0.0067629
     0.32969     0.98542    -0.24332    0.008185
     0.15625      1.0816    -0.21149    0.015111
     0.16602      1.1133     -0.1821    0.012835
     0.31317      1.0977    -0.16131    0.016244
     0.43324      1.0066    -0.21508   0.0099781
     0.23236     0.87312    -0.21619   0.0057971
     0.23236     0.87312    -0.21619   0.0057971
     0.23236     0.87312    -0.21619   0.0057971
     0.24244     0.86103     -0.2129   0.0049981
     0.24244     0.86103     -0.2129   0.0049981
     0.25271      1.0266    -0.24564   0.0090592
     0.10407      1.2116   -0.027523    0.018065
     0.10407      1.2116   -0.027523    0.018065
     0.10407      1.2116   -0.027523    0.018065
     0.10407      1.2116   -0.027523    0.018065
     0.16448      1.0039    -0.25052   0.0079734
     0.13676      1.1355    -0.15238    0.019344
     0.27383      1.0588    -0.22439    0.012642
   -0.016443     0.96095    -0.24233   0.0076361
   -0.016443     0.96095    -0.24233   0.0076361
   -0.069489     0.91788    -0.23667   0.0051805
     0.18843      1.1188    -0.17412    0.013492
    0.043028      1.2283     0.01345    0.024492
    0.043028      1.2283     0.01345    0.024492
    0.043028      1.2283     0.01345    0.024492
    -0.16167      1.2063    -0.02177    0.022605
    -0.32386     0.99195    -0.23103    0.014444
    -0.41197     0.90131    -0.24864    0.007888
    -0.27943     0.65417    0.045317   0.0072171
    -0.39985     0.69583    -0.13642   0.0055695
    -0.49423     0.47165   -0.023376   0.0054632
    -0.49423     0.47165   -0.023376   0.0054632
    -0.41484      0.4536     0.18202   0.0064604
    -0.41484      0.4536     0.18202   0.0064604
    -0.41484      0.4536     0.18202   0.0064604
     -0.3721     0.71823    -0.13149   0.0049197
    -0.61769     0.93496    -0.20388    0.013232
    -0.59261     0.89295    -0.26602   0.0075798
    -0.88926     0.77131    -0.25457   0.0095341
    -0.63914     0.52238      -0.302   0.0043664
    -0.63914     0.52238      -0.302   0.0043664
    -0.93757     0.55646    -0.33157   0.0035012
    -0.93757     0.55646    -0.33157   0.0035012
    -0.93757     0.55646    -0.33157   0.0035012
    -0.93757     0.55646    -0.33157   0.0035012
    -0.93757     0.55646    -0.33157   0.0035012
    -0.83763     0.47676    -0.18918   0.0075974
    -0.85246      0.4629    -0.14063   0.0093402
    -0.67586     0.52023    -0.32419    0.004808
    -0.67586     0.52023    -0.32419    0.004808
    -0.67586     0.52023    -0.32419    0.004808
    -0.67586     0.52023    -0.32419    0.004808
    -0.67586     0.52023    -0.32419    0.004808
    -0.46692     0.56544   -0.091527   0.0057417
    -0.54667     0.42089    0.059388   0.0088608
    -0.54667     0.42089    0.059388   0.0088608
     -0.5041     0.61598    -0.18898   0.0041016
    -0.65901     0.80016    -0.31588   0.0081389
    -0.65901     0.80016    -0.31588   0.0081389
    -0.65901     0.80016    -0.31588   0.0081389
    -0.79822     0.59819    -0.44367   0.0026835
    -0.79822     0.59819    -0.44367   0.0026835
    -0.79822     0.59819    -0.44367   0.0026835
    -0.79822     0.59819    -0.44367   0.0026835
    -0.79822     0.59819    -0.44367   0.0026835
    -0.85783     0.72485    -0.36252   0.0066854
    -0.90164     0.94317      0.2053    0.027453
    -0.90164     0.94317      0.2053    0.027453
    -0.90164     0.94317      0.2053    0.027453
     -1.0235     0.66632    -0.19107   0.0090842
     -1.0235     0.66632    -0.19107   0.0090842
     -1.0235     0.66632    -0.19107   0.0090842
     -1.0235     0.66632    -0.19107   0.0090842
    -0.85679     0.80834     -0.2214    0.013786
    -0.66735      1.0734    0.079337    0.027326
    -0.66735      1.0734    0.079337    0.027326
    -0.82278     0.86895   -0.097228    0.019823
    -0.82278     0.86895   -0.097228    0.019823
    -0.82278     0.86895   -0.097228    0.019823
    -0.81325     0.86443    -0.19084    0.011759
    -0.77432     0.82082    -0.28246    0.008769
     -0.9488     0.59579    -0.35467   0.0034668
    -0.76229     0.61887    -0.44239   0.0018842
    -0.88459     0.64618    -0.40531   0.0048534
    -0.88459     0.64618    -0.40531   0.0048534
    -0.88459     0.64618    -0.40531   0.0048534
    -0.88459     0.64618    -0.40531   0.0048534
     -1.1499     0.81117     0.67663    0.025811
     -1.1499     0.81117     0.67663    0.025811
     -1.1499     0.81117     0.67663    0.025811
     -1.1499     0.81117     0.67663    0.025811
     -1.1499     0.81117     0.67663    0.025811
    -0.89262     0.79367    -0.19006    0.013233
    -0.89262     0.79367    -0.19006    0.013233
    -0.89262     0.79367    -0.19006    0.013233
    -0.90476     0.75179    -0.27397    0.011124
    -0.90476     0.75179    -0.27397    0.011124
    -0.87264     0.51503    -0.31405   0.0051976
    -0.87264     0.51503    -0.31405   0.0051976
     -1.0621     0.55631    -0.13893   0.0045467
     -1.0621     0.55631    -0.13893   0.0045467
       -1.07     0.64286    -0.10673    0.009441
       -1.07     0.64286    -0.10673    0.009441
    -0.77272      0.6186    -0.44637   0.0019164
    -0.58379      0.6273    -0.29661   0.0033244
     -0.6559     0.54231    -0.33329   0.0039931
    -0.64583     0.56565    -0.34873   0.0033103
    -0.75914     0.58827    -0.43321   0.0023516
    -0.99832     0.81127    0.055679    0.018399
    -0.99832     0.81127    0.055679    0.018399
    -0.99832     0.81127    0.055679    0.018399
    -0.72933     0.62976    -0.42599   0.0022664
    -0.69956     0.57384     -0.3969   0.0029954
    -0.44206     0.78615     -0.2427   0.0048849
      -0.735     0.59255    -0.42848   0.0025121
    -0.60809     0.63256    -0.32936   0.0030043
    -0.60809     0.63256    -0.32936   0.0030043
    -0.60809     0.63256    -0.32936   0.0030043
    -0.83958     0.85146    -0.18089    0.012355
     -1.1147     0.62948   -0.012353    0.010031
     -1.2881      0.5942     0.66225    0.015861
     -1.2881      0.5942     0.66225    0.015861
     -1.2717     0.63955     0.67265    0.017261
     -1.2717     0.63955     0.67265    0.017261
     -1.0903     0.44602     0.14851   0.0077793
    -0.93412     0.61889    -0.37454   0.0048634
    -0.93412     0.61889    -0.37454   0.0048634
    -0.96055     0.70016     -0.2675   0.0086379
    -0.96055     0.70016     -0.2675   0.0086379
    -0.96055     0.70016     -0.2675   0.0086379
     -1.0663     0.51357   -0.086512   0.0039128
     -1.0663     0.51357   -0.086512   0.0039128
     -1.0663     0.51357   -0.086512   0.0039128
     -1.0663     0.51357   -0.086512   0.0039128
     -1.0663     0.51357   -0.086512   0.0039128
     -1.0663     0.51357   -0.086512   0.0039128
     -1.0663     0.51357   -0.086512   0.0039128
    -0.97827     0.40037     0.31523    0.013003
    -0.97827     0.40037     0.31523    0.013003
     -1.0231     0.66355    -0.19758   0.0088766
     -1.0231     0.66355    -0.19758   0.0088766
     -0.9045     0.91818     0.11974    0.022585
     -0.7011      1.0562      0.1319    0.026406
     -0.7011      1.0562      0.1319    0.026406
     -0.7011      1.0562      0.1319    0.026406
    -0.45068     0.96414    -0.25662   0.0074536
    -0.16031     0.99198     -0.2563   0.0066672
     -0.4069     0.78511    -0.22312   0.0045464
    -0.58933     0.62498    -0.30182   0.0031368
    -0.58933     0.62498    -0.30182   0.0031368
    -0.58933     0.62498    -0.30182   0.0031368
    -0.58933     0.62498    -0.30182   0.0031368
    -0.58933     0.62498    -0.30182   0.0031368
     -0.4273     0.57969   -0.045675   0.0059062
     -0.4273     0.57969   -0.045675   0.0059062
     -0.4273     0.57969   -0.045675   0.0059062
    -0.50778     0.71239    -0.24649   0.0042686
    -0.50778     0.71239    -0.24649   0.0042686
    -0.28454     0.91703    -0.25562   0.0054117
     -0.2776     0.74543   -0.097903   0.0056391
    -0.31702      0.8972    -0.25087   0.0049128
    -0.30773     0.77481    -0.15389   0.0046167
    -0.42961     0.86525    -0.26511   0.0059259
    -0.62832     0.95603    -0.18961    0.014448
