     MU:      SIGMA:     E_MEASURED:    ERROR:
    -0.21983       1.197    -0.04804    0.018255
    -0.21983       1.197    -0.04804    0.018255
    -0.21983       1.197    -0.04804    0.018255
   -0.040981      1.0395    -0.25043   0.0071627
    -0.22548     0.94195    -0.25016   0.0064999
    -0.22548     0.94195    -0.25016   0.0064999
     -0.2091      1.0095    -0.25391   0.0073745
   -0.038722     0.92304    -0.22127    0.005172
    -0.27462      1.1074    -0.14048    0.019552
    -0.27462      1.1074    -0.14048    0.019552
    -0.27462      1.1074    -0.14048    0.019552
    -0.27462      1.1074    -0.14048    0.019552
    -0.27462      1.1074    -0.14048    0.019552
    -0.27462      1.1074    -0.14048    0.019552
    -0.24197      1.3269     0.30229    0.032655
    -0.24197      1.3269     0.30229    0.032655
    -0.19677       1.249    0.095949    0.033053
    -0.18205      1.0544    -0.22882    0.011053
    -0.18205      1.0544    -0.22882    0.011053
    -0.18205      1.0544    -0.22882    0.011053
   -0.018432      1.0155    -0.24536   0.0069878
    -0.25008     0.95483    -0.24862   0.0055474
   0.0015491     0.71038    0.058423   0.0072701
   0.0015491     0.71038    0.058423   0.0072701
   0.0015491     0.71038    0.058423   0.0072701
   0.0015491     0.71038    0.058423   0.0072701
     0.17483     0.80008    -0.13332   0.0057523
     0.19474     0.85856    -0.19481   0.0049237
     0.13098     0.59495     0.31488   0.0092087
     0.25726     0.51325     0.40995   0.0086764
     0.18984     0.45327     0.77336    0.012063
     0.30904     0.35718     0.73771    0.011059
     0.45164     0.65547    -0.15556    0.005455
     0.45164     0.65547    -0.15556    0.005455
     0.60817     0.80543    -0.31159   0.0062318
     0.60817     0.80543    -0.31159   0.0062318
     0.59874      0.9013    -0.25608    0.011156
     0.31845     0.61834    0.061583    0.006973
     0.31845     0.61834    0.061583    0.006973
     0.31845     0.61834    0.061583    0.006973
    0.035368     0.81402    -0.12381   0.0048736
   -0.078479     0.90386    -0.21765   0.0062939
    -0.24307     0.90223    -0.24597   0.0049565
    -0.46762     0.75205    -0.23715   0.0046285
    -0.64942     0.57106    -0.35161   0.0035091
    -0.64942     0.57106    -0.35161   0.0035091
    -0.64942     0.57106    -0.35161   0.0035091
    -0.76645     0.47512    -0.21456   0.0081171
     -0.5212     0.71737    -0.26753   0.0044776
    -0.68486     0.56384    -0.38067   0.0031834
    -0.68486     0.56384    -0.38067   0.0031834
    -0.68486     0.56384    -0.38067   0.0031834
    -0.91435     0.58341     -0.3892   0.0033351
    -0.86123     0.57306    -0.40838   0.0033778
    -0.86123     0.57306    -0.40838   0.0033778
    -0.86123     0.57306    -0.40838   0.0033778
    -0.86123     0.57306    -0.40838   0.0033778
    -0.86123     0.57306    -0.40838   0.0033778
      -1.161     0.69238     0.28516    0.017823
     -1.1887     0.51377     0.21449   0.0061919
    -0.98609     0.62691    -0.29321   0.0061451
    -0.98609     0.62691    -0.29321   0.0061451
    -0.91858     0.56353    -0.35882    0.003263
    -0.91858     0.56353    -0.35882    0.003263
    -0.91858     0.56353    -0.35882    0.003263
    -0.91858     0.56353    -0.35882    0.003263
    -0.91858     0.56353    -0.35882    0.003263
    -0.91858     0.56353    -0.35882    0.003263
    -0.91858     0.56353    -0.35882    0.003263
    -0.91858     0.56353    -0.35882    0.003263
    -0.66293     0.49134    -0.25034   0.0059878
    -0.66293     0.49134    -0.25034   0.0059878
    -0.50718     0.46561   -0.044943   0.0064025
    -0.50718     0.46561   -0.044943   0.0064025
    -0.80388     0.41342      0.1611    0.011981
    -0.80388     0.41342      0.1611    0.011981
    -0.96795     0.35946     0.67184    0.019449
     -1.0173     0.60878     -0.2422   0.0063792
    -0.78344     0.86691    -0.19192    0.012651
    -0.71357      1.0136   -0.015312    0.016734
    -0.71357      1.0136   -0.015312    0.016734
    -0.71357      1.0136   -0.015312    0.016734
    -0.71357      1.0136   -0.015312    0.016734
    -0.61899      1.0821    0.017511      0.0219
    -0.61899      1.0821    0.017511      0.0219
    -0.61899      1.0821    0.017511      0.0219
    -0.35489      1.0423    -0.22189    0.013566
    -0.35489      1.0423    -0.22189    0.013566
    -0.62354     0.99521    -0.15843    0.012938
    -0.55855      1.1242    0.066852    0.024111
    -0.44964     0.84475    -0.26219   0.0054395
    -0.44964     0.84475    -0.26219   0.0054395
     -0.2199     0.61534     0.17628   0.0071817
    0.075409      0.8824     -0.2072   0.0048249
     0.21914      1.1595   -0.098719    0.017081
     0.21914      1.1595   -0.098719    0.017081
     0.21914      1.1595   -0.098719    0.017081
     0.21914      1.1595   -0.098719    0.017081
     0.21914      1.1595   -0.098719    0.017081
     0.21914      1.1595   -0.098719    0.017081
     0.40644      1.1076    -0.11428    0.016276
     0.48915      1.2814     0.48574    0.043251
     0.32104      1.2175    0.093648    0.027942
     0.32104      1.2175    0.093648    0.027942
     0.57856      1.3038     0.62136    0.043227
     0.69021      1.0929     0.18915    0.032647
     0.76822     0.81554    -0.26441    0.010223
     0.70728     0.93093    -0.14937     0.01905
     0.65116      1.0715    0.099825    0.025495
     0.72806      1.0234    0.030615    0.021472
     0.76187     0.83976    -0.25532    0.010018
     0.95501     0.56702    -0.32649   0.0036555
      1.0056     0.85201     0.21739    0.024014
     0.85416      1.0588     0.44981    0.037583
     0.85416      1.0588     0.44981    0.037583
     0.78496     0.88925    -0.17352     0.01317
     0.78496     0.88925    -0.17352     0.01317
     0.88123      1.1226     0.85681    0.063599
     0.90108     0.92053    0.098693    0.022681
     0.83601      1.0274     0.26275    0.030538
     0.83601      1.0274     0.26275    0.030538
     0.90109      1.0756     0.71446    0.039655
      1.0533     0.86568     0.36703    0.028935
      1.0533     0.86568     0.36703    0.028935
      0.8018     0.94695     -0.0133    0.020409
      0.8018     0.94695     -0.0133    0.020409
     0.51119      0.9898    -0.20942      0.0126
     0.51119      0.9898    -0.20942      0.0126
     0.36626      1.0062    -0.20814    0.011031
     0.36626      1.0062    -0.20814    0.011031
     0.19402     0.97641    -0.23967    0.007947
     0.27985     0.69781   -0.029555   0.0057366
    0.015201     0.60975     0.32241   0.0086461
    -0.19771     0.51243     0.52568    0.010536
    0.067606      0.8097    -0.11955   0.0057034
    0.067606      0.8097    -0.11955   0.0057034
     0.32266     0.63275    0.036144    0.006669
     0.46065     0.61949    -0.13206   0.0046701
     0.46065     0.61949    -0.13206   0.0046701
     0.34277     0.79742    -0.19737   0.0045869
     0.51532     0.81366    -0.27899   0.0051711
     0.61339     0.82336    -0.30396   0.0066485
     0.61339     0.82336    -0.30396   0.0066485
     0.89573     0.74018    -0.29325    0.008199
     0.90396     0.58311    -0.39391   0.0034342
     0.82409     0.54774    -0.39991   0.0033634
     0.82409     0.54774    -0.39991   0.0033634
      0.8562     0.67351    -0.40557    0.004751
     0.80994     0.54078    -0.38791   0.0042533
       0.763      0.5466    -0.39934   0.0039207
     0.88896     0.58278     -0.4031   0.0033293
     0.88896     0.58278     -0.4031   0.0033293
     0.92755     0.73679      -0.267     0.01145
     0.89866     0.82817    -0.14569    0.016013
     0.96328      0.5314    -0.27282   0.0041776
     0.96328      0.5314    -0.27282   0.0041776
     0.96328      0.5314    -0.27282   0.0041776
     0.96328      0.5314    -0.27282   0.0041776
     0.96328      0.5314    -0.27282   0.0041776
     0.96328      0.5314    -0.27282   0.0041776
     0.96328      0.5314    -0.27282   0.0041776
     0.96328      0.5314    -0.27282   0.0041776
     0.99249      0.6941    -0.22433   0.0098041
     0.99249      0.6941    -0.22433   0.0098041
     0.99249      0.6941    -0.22433   0.0098041
     0.99249      0.6941    -0.22433   0.0098041
     0.84734     0.59797    -0.43314   0.0023187
     0.85044     0.47508    -0.17813    0.007561
     0.85044     0.47508    -0.17813    0.007561
     0.84354     0.54884    -0.38868   0.0040409
        0.92     0.77225    -0.21546    0.011893
     0.76101      0.5545    -0.41138   0.0038403
     0.70892     0.55297    -0.39045   0.0031114
     0.45006     0.71772    -0.20762   0.0047099
     0.23226     0.96731    -0.24689   0.0071362
     0.35136      0.6769   -0.064556   0.0061145
     0.32439     0.50278     0.27235   0.0079224
     0.32439     0.50278     0.27235   0.0079224
     0.32439     0.50278     0.27235   0.0079224
     0.16718      0.7952     -0.1177   0.0051485
     0.34688      1.0708    -0.16694    0.012866
      0.5408      1.1691     0.10694    0.027429
     0.56783     0.87595    -0.27119   0.0080116
     0.60555      1.0746   -0.018392    0.023707
     0.60555      1.0746   -0.018392    0.023707
     0.50852      1.2428     0.28066    0.032792
     0.35442      1.1565   -0.048172    0.020129
     0.51238     0.96528    -0.22155     0.01281
      0.6679     0.89953    -0.25685   0.0095686
      0.8172     0.85573    -0.17849    0.015497
      0.8172     0.85573    -0.17849    0.015497
     0.65639     0.62737    -0.37666   0.0028467
     0.65984     0.70528    -0.37346   0.0031003
     0.50731     0.69506    -0.24718   0.0043643
     0.50731     0.69506    -0.24718   0.0043643
     0.28827     0.91477    -0.24754     0.00551
     0.41101     0.81957    -0.23364   0.0058433
     0.59409     0.66864    -0.32447   0.0035998
     0.73221      0.9597   -0.097004    0.018512
     0.65518      1.0078   -0.078667    0.016983
     0.41604      1.1212   0.0095793    0.025961
     0.63963     0.98806    -0.15133    0.014911
     0.63963     0.98806    -0.15133    0.014911
     0.75351     0.84623     -0.2475     0.01163
     0.75351     0.84623     -0.2475     0.01163
      0.9808     0.71724    -0.18836    0.011764
      0.9808     0.71724    -0.18836    0.011764
      0.9808     0.71724    -0.18836    0.011764
     0.74603     0.44624   -0.080475    0.009815
     0.93795     0.46858   -0.091124    0.008488
     0.95496      0.4837    -0.13197   0.0060295
      1.0085     0.49714    -0.12933   0.0048431
      1.0085     0.49714    -0.12933   0.0048431
      1.0085     0.49714    -0.12933   0.0048431
      1.0036     0.65224    -0.25765   0.0079131
      1.0036     0.65224    -0.25765   0.0079131
      1.0036     0.65224    -0.25765   0.0079131
      1.0036     0.65224    -0.25765   0.0079131
      1.0745     0.67165   -0.050415    0.011767
      1.2498     0.46819     0.44614    0.007355
      1.2498     0.46819     0.44614    0.007355
      1.2498     0.46819     0.44614    0.007355
      1.2498     0.46819     0.44614    0.007355
      1.2498     0.46819     0.44614    0.007355
      1.2575     0.39199     0.72237    0.012967
      1.2575     0.39199     0.72237    0.012967
      1.2575     0.39199     0.72237    0.012967
      1.1532      0.5141    0.099751   0.0059374
      1.2003     0.51006     0.23235   0.0066042
      1.2003     0.51006     0.23235   0.0066042
      1.2003     0.51006     0.23235   0.0066042
     0.99669     0.80321    0.016452    0.017971
     0.82855     0.55969     -0.4141    0.003558
     0.82855     0.55969     -0.4141    0.003558
     0.82855     0.55969     -0.4141    0.003558
     0.59608     0.66922    -0.32393   0.0026972
      0.4445     0.65633    -0.14621   0.0050118
     0.25725     0.68904   0.0042086    0.006162
     0.25725     0.68904   0.0042086    0.006162
     0.23695     0.72081   -0.049542   0.0060968
     0.23695     0.72081   -0.049542   0.0060968
     0.39089     0.92873    -0.25065   0.0071786
     0.54251      0.6934    -0.28197    0.004445
     0.54251      0.6934    -0.28197    0.004445
     0.53154     0.59982    -0.21654   0.0041347
     0.42204      0.4406     0.17691   0.0066959
      0.7049     0.61649     -0.4148   0.0024735
      0.7049     0.61649     -0.4148   0.0024735
     0.82683     0.63619    -0.43995   0.0025194
     0.82683     0.63619    -0.43995   0.0025194
     0.65338     0.73237     -0.3599   0.0039645
     0.66315     0.76403    -0.33913   0.0051797
      0.8103     0.74851    -0.35429   0.0070152
     0.93037     0.65737    -0.33378   0.0072509
     0.72949     0.52389    -0.34644   0.0048271
     0.72949     0.52389    -0.34644   0.0048271
     0.72949     0.52389    -0.34644   0.0048271
     0.73957      0.5118    -0.32369   0.0056739
     0.73957      0.5118    -0.32369   0.0056739
     0.74984     0.67742    -0.41674    0.003518
      0.6012     0.86233    -0.26804   0.0089677
      0.6012     0.86233    -0.26804   0.0089677
     0.59926      1.1046    0.064113    0.023106
     0.59926      1.1046    0.064113    0.023106
     0.65968     0.89687    -0.23667    0.011574
     0.63196      1.0285   -0.070574     0.01998
     0.76902      0.9518   -0.055322     0.01982
     0.47875     0.85395    -0.26937   0.0061156
     0.47875     0.85395    -0.26937   0.0061156
      0.4257     0.81089    -0.24647   0.0046229
      0.4257     0.81089    -0.24647   0.0046229
      0.2803     0.92036    -0.25275   0.0067768
     0.28378      1.0415    -0.24331    0.006827
     0.28378      1.0415    -0.24331    0.006827
    0.079087      1.0196    -0.24671   0.0067466
   -0.083102     0.80523     -0.1225   0.0054317
    -0.17121     0.71459  -0.0072735   0.0063336
    -0.17121     0.71459  -0.0072735   0.0063336
    -0.29164     0.75624    -0.12086   0.0055484
    -0.38601     0.53207    0.097365   0.0073151
    -0.38601     0.53207    0.097365   0.0073151
    -0.30662     0.51402     0.31236     0.00905
    -0.30662     0.51402     0.31236     0.00905
    -0.30662     0.51402     0.31236     0.00905
    -0.26388     0.77864    -0.13128   0.0055176
    -0.50947     0.99538    -0.19312    0.014569
     -0.4844     0.95336    -0.25155   0.0088949
    -0.78105     0.83172     -0.2465   0.0094233
    -0.53093     0.58279    -0.21185   0.0046442
    -0.77633     0.52134    -0.35147   0.0062023
    -0.77633     0.52134    -0.35147   0.0062023
    -0.77633     0.52134    -0.35147   0.0062023
    -0.77633     0.52134    -0.35147   0.0062023
    -0.77633     0.52134    -0.35147   0.0062023
    -0.77633     0.52134    -0.35147   0.0062023
    -0.67639     0.44165   -0.059262   0.0092359
    -0.69121     0.42779    0.017695    0.010285
    -0.51461     0.48511   -0.086704   0.0057598
    -0.51461     0.48511   -0.086704   0.0057598
    -0.51461     0.48511   -0.086704   0.0057598
    -0.77525     0.75853    -0.35434   0.0070208
    -0.92747     0.47863    -0.14634   0.0062876
    -0.71854     0.52384    -0.34733   0.0055466
    -0.71854     0.52384    -0.34733   0.0055466
    -0.71854     0.52384    -0.34733   0.0055466
    -0.67597     0.71893    -0.36847   0.0037266
    -0.67597     0.71893    -0.36847   0.0037266
    -0.67597     0.71893    -0.36847   0.0037266
    -0.67597     0.71893    -0.36847   0.0037266
    -0.81518     0.51696    -0.33825   0.0055007
    -0.81518     0.51696    -0.33825   0.0055007
    -0.81518     0.51696    -0.33825   0.0055007
    -0.92324     0.69693    -0.31474   0.0081466
    -0.92324     0.69693    -0.31474   0.0081466
    -0.92324     0.69693    -0.31474   0.0081466
    -0.96705     0.91525     0.29093    0.029493
    -0.96705     0.91525     0.29093    0.029493
    -0.96705     0.91525     0.29093    0.029493
     -1.0889      0.6384     -0.0524    0.009799
     -1.0889      0.6384     -0.0524    0.009799
     -1.0889      0.6384     -0.0524    0.009799
     -1.0889      0.6384     -0.0524    0.009799
     -0.9222     0.78042     -0.1911    0.013774
    -0.73276      1.0455     0.12798    0.024378
    -0.73276      1.0455     0.12798    0.024378
    -0.88819     0.84103   -0.067838    0.017405
    -0.88819     0.84103   -0.067838    0.017405
    -0.88819     0.84103   -0.067838    0.017405
    -0.87865     0.83651    -0.14806    0.013058
    -0.83973      0.7929    -0.28799    0.008593
     -1.0142     0.56787    -0.23764   0.0046562
    -0.82769     0.59095    -0.43809   0.0027986
    -0.94999     0.61826    -0.34255   0.0054711
    -0.94999     0.61826    -0.34255   0.0054711
    -0.94999     0.61826    -0.34255   0.0054711
    -0.94999     0.61826    -0.34255   0.0054711
     -1.2153     0.78325     0.88919    0.029542
     -1.2153     0.78325     0.88919    0.029542
     -1.2153     0.78325     0.88919    0.029542
     -1.2153     0.78325     0.88919    0.029542
     -1.2153     0.78325     0.88919    0.029542
    -0.95803     0.76575    -0.13048    0.014074
    -0.95803     0.76575    -0.13048    0.014074
    -0.95803     0.76575    -0.13048    0.014074
    -0.97016     0.72387    -0.22573    0.011687
    -0.97016     0.72387    -0.22573    0.011687
    -0.97016     0.72387    -0.22573    0.011687
      -1.121     0.64607    0.055415    0.011321
      -1.121     0.64607    0.055415    0.011321
      -1.121     0.64607    0.055415    0.011321
      -1.121     0.64607    0.055415    0.011321
      -1.121     0.64607    0.055415    0.011321
    -0.82366     0.62181    -0.44665   0.0029242
    -0.63473     0.63051    -0.35405   0.0030843
    -0.70684     0.54552    -0.37109   0.0036521
    -0.69676     0.56886     -0.3893   0.0025669
    -0.81007     0.59148    -0.43835   0.0024079
     -1.0493     0.81448     0.19906    0.020811
     -1.0493     0.81448     0.19906    0.020811
     -1.0493     0.81448     0.19906    0.020811
    -0.78027     0.63297    -0.44115   0.0028208
     -0.7505     0.57705    -0.42805   0.0024764
      -0.493     0.78936    -0.26639   0.0055981
    -0.78593     0.59576    -0.44235   0.0022128
    -0.65903     0.63577    -0.37721   0.0025233
    -0.65903     0.63577    -0.37721   0.0025233
    -0.65903     0.63577    -0.37721   0.0025233
    -0.89051     0.85467    -0.09828    0.015004
    -0.89051     0.85467    -0.09828    0.015004
     -1.0639      0.8194     0.27999    0.021824
     -1.0639      0.8194     0.27999    0.021824
     -1.0476     0.86474     0.37614    0.025896
     -1.0476     0.86474     0.37614    0.025896
    -0.86615     0.67122    -0.40242    0.004986
    -0.70997     0.84408    -0.26753   0.0085837
    -0.70997     0.84408    -0.26753   0.0085837
    -0.73639     0.92535    -0.12965    0.016881
    -0.73639     0.92535    -0.12965    0.016881
    -0.73639     0.92535    -0.12965    0.016881
     -0.8421     0.73876    -0.34161   0.0076021
     -0.7246     0.55913    -0.40206   0.0037766
    -0.87549     0.41896     0.15284    0.012703
    -0.87549     0.41896     0.15284    0.012703
     -1.1347     0.64163    0.075524     0.01156
     -1.1347     0.64163    0.075524     0.01156
     -1.1347     0.64163    0.075524     0.01156
     -1.0467     0.52844    -0.14238   0.0036842
     -1.0467     0.52844    -0.14238   0.0036842
     -1.0915     0.79162     0.29708    0.021077
     -1.0915     0.79162     0.29708    0.021077
    -0.97294      1.0462     0.77322    0.043265
    -0.76954      1.1843     0.73654    0.058925
    -0.76954      1.1843     0.73654    0.058925
    -0.76954      1.1843     0.73654    0.058925
    -0.51912      1.0922    -0.10008    0.014289
    -0.22875        1.12    -0.20675    0.011561
    -0.47533     0.91317    -0.27037   0.0068447
    -0.65777     0.75304    -0.34447   0.0046152
    -0.73589     0.54097    -0.38358   0.0044253
    -0.73589     0.54097    -0.38358   0.0044253
    -0.73589     0.54097    -0.38358   0.0044253
    -0.73589     0.54097    -0.38358   0.0044253
    -0.57385     0.49568    -0.18098   0.0056327
    -0.57385     0.49568    -0.18098   0.0056327
    -0.57385     0.49568    -0.18098   0.0056327
    -0.65433     0.62838    -0.37667   0.0025136
    -0.65433     0.62838    -0.37667   0.0025136
     -0.4311     0.83302    -0.25747   0.0057172
    -0.42416     0.66142    -0.12657   0.0045438
    -0.46358     0.81319    -0.26397   0.0049579
    -0.45428      0.6908    -0.18504    0.004654
    -0.57616     0.78124    -0.30889   0.0056202
    -0.77487     0.87202    -0.20462    0.012757
