#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1             -0.77845             -0.77845                    0
           2            -0.777438            -0.777944          0.000357796
           3            -0.777304             -0.77773          0.000295296
           4            -0.777642            -0.777708          0.000222305
           5            -0.778441            -0.777855          0.000220914
           6            -0.779275            -0.778091          0.000283899
           7             -0.77712            -0.777953           0.00027518
           8            -0.777663            -0.777916           0.00024315
           9            -0.777344            -0.777853            0.0002243
          10            -0.778065            -0.777874          0.000202868
          11            -0.778173            -0.777901          0.000186234
          12            -0.777007            -0.777827          0.000185018
          13            -0.777246            -0.777782          0.000176104
          14            -0.778959            -0.777866          0.000182498
          15            -0.778382            -0.777901          0.000173546
          16            -0.778914            -0.777964          0.000173884
          17            -0.779831            -0.778074          0.000195291
          18            -0.777228            -0.778027          0.000190009
          19            -0.776509            -0.777947          0.000196087
          20            -0.776574            -0.777878           0.00019794
          21            -0.777758            -0.777872          0.000188597
          22            -0.776678            -0.777818          0.000187682
          23            -0.778174            -0.777834          0.000180157
          24            -0.776145            -0.777763          0.000185885
          25            -0.778376            -0.777788          0.000180059
          26            -0.778609            -0.777819          0.000175881
          27            -0.778298            -0.777837          0.000170256
          28            -0.777999            -0.777843          0.000164274
          29            -0.778536            -0.777867          0.000160339
          30            -0.778878              -0.7779          0.000158501
