     MU:      SIGMA:     E_MEASURED:    ERROR:
    -0.48913     0.95702    -0.24438   0.0095239
     -0.6472     0.79121    -0.32926   0.0059274
     -0.6472     0.79121    -0.32926   0.0059274
    -0.80126     0.58269    -0.43354   0.0027343
    -0.77443     0.53011    -0.36397   0.0046726
    -0.83913     0.72257    -0.34839   0.0090225
    -0.60964     0.91011    -0.23895    0.012408
    -0.43997     0.81352    -0.25374   0.0056146
    -0.59647     0.91151    -0.25477     0.00976
    -0.53341     0.88828    -0.26331    0.010358
    -0.53341     0.88828    -0.26331    0.010358
    -0.48553     0.97517    -0.21265    0.011516
    -0.61187     0.76098    -0.32886   0.0039597
    -0.84181     0.78429    -0.26918    0.010852
    -0.59688     0.69341    -0.32621   0.0036555
    -0.33699      0.5243     0.22276   0.0080848
    -0.33699      0.5243     0.22276   0.0080848
    -0.62076     0.47515    -0.18219   0.0058105
    -0.44827     0.51745  0.00057849   0.0053966
     -0.7096     0.78658    -0.32891   0.0070139
    -0.97732     0.52602    -0.22449   0.0042852
     -1.1368     0.61193    0.049706    0.009088
      -1.102     0.52732   -0.033657   0.0046321
      -1.102     0.52732   -0.033657   0.0046321
     -1.1398     0.54857    0.051375   0.0054427
     -1.1398     0.54857    0.051375   0.0054427
     -1.1398     0.54857    0.051375   0.0054427
     -1.1398     0.54857    0.051375   0.0054427
     -1.1398     0.54857    0.051375   0.0054427
     -1.1398     0.54857    0.051375   0.0054427
     -1.1398     0.54857    0.051375   0.0054427
     -1.0956     0.56288   -0.076365   0.0064078
    -0.96494     0.56964    -0.31964   0.0034883
     -0.8115     0.74787     -0.3485   0.0079379
    -0.68183     0.67474     -0.3872   0.0028158
     -0.8453      0.9698     0.15847     0.02992
    -0.74316     0.77577    -0.32596   0.0088048
    -0.63772     0.63939    -0.36571   0.0031503
    -0.64603      0.5969    -0.35894   0.0030964
    -0.39379     0.74154    -0.17353   0.0046825
    -0.48806      0.6844    -0.21596   0.0043563
    -0.42167     0.71194    -0.16877   0.0052841
    -0.55149     0.59543     -0.2468   0.0040645
    -0.55149     0.59543     -0.2468   0.0040645
    -0.55149     0.59543     -0.2468   0.0040645
    -0.55149     0.59543     -0.2468   0.0040645
    -0.85007     0.55422    -0.40235   0.0035625
    -0.84183     0.54939    -0.39186   0.0040726
    -0.84183     0.54939    -0.39186   0.0040726
    -0.84183     0.54939    -0.39186   0.0040726
    -0.89641     0.58166    -0.39417   0.0026446
    -0.89641     0.58166    -0.39417   0.0026446
    -0.76419     0.62418    -0.44003   0.0031155
    -0.71607     0.83986    -0.28555   0.0090928
    -0.71607     0.83986    -0.28555   0.0090928
    -0.62667      1.0314   -0.078633    0.016892
    -0.58592     0.91876    -0.25155    0.010058
    -0.49776      1.0344    -0.18751     0.01348
    -0.49776      1.0344    -0.18751     0.01348
    -0.49776      1.0344    -0.18751     0.01348
    -0.49776      1.0344    -0.18751     0.01348
    -0.69769     0.90078    -0.19591    0.016843
    -0.69769     0.90078    -0.19591    0.016843
     -0.5261      1.0505   -0.098769    0.018794
    -0.78349     0.92867    -0.10534    0.015915
    -0.78349     0.92867    -0.10534    0.015915
    -0.98943     0.70236    -0.22613    0.011433
    -0.98943     0.70236    -0.22613    0.011433
    -0.95651     0.77053     -0.1433    0.013742
    -0.76909     0.53607    -0.38415   0.0036442
     -0.5679     0.78539     -0.3005    0.005103
    -0.67592     0.54973    -0.35952    0.003351
    -0.69556     0.76731    -0.34445    0.007068
     -0.7578     0.61119    -0.43342   0.0026831
     -0.7578     0.61119    -0.43342   0.0026831
     -0.7578     0.61119    -0.43342   0.0026831
    -0.93352     0.61621    -0.37067   0.0046692
    -0.74391     0.72627    -0.38116   0.0065022
    -0.74391     0.72627    -0.38116   0.0065022
    -0.62815     0.48068    -0.21077   0.0063114
    -0.36519     0.49524       0.206   0.0075972
    -0.10249     0.68133     0.10664    0.007303
   0.0013294     0.57481     0.41305    0.010574
    -0.27072     0.54031     0.30612   0.0086407
    -0.37305     0.50374     0.16617   0.0068984
    -0.18105     0.72897   -0.039265   0.0067528
    -0.02997     0.86951    -0.18036   0.0063063
      0.1046     0.95913      -0.248   0.0059154
     0.19023     0.95089     -0.2505   0.0052818
     0.34118     0.78128    -0.18391   0.0047743
     0.34118     0.78128    -0.18391   0.0047743
     0.28303     0.65689    0.024508   0.0062022
     0.27081     0.67301    0.017416   0.0065773
     0.45052     0.62148    -0.12323    0.005223
      0.7476     0.59155      -0.427   0.0023051
     0.49473     0.82128    -0.27476   0.0056183
     0.68768     0.54688    -0.36484   0.0037321
     0.68768     0.54688    -0.36484   0.0037321
     0.68768     0.54688    -0.36484   0.0037321
     0.68768     0.54688    -0.36484   0.0037321
     0.91773     0.66644    -0.36481   0.0063912
     0.91773     0.66644    -0.36481   0.0063912
     0.91773     0.66644    -0.36481   0.0063912
     0.77446     0.77975    -0.32165   0.0075952
     0.77446     0.77975    -0.32165   0.0075952
      0.8523     0.67508    -0.40799   0.0044545
      0.8523     0.67508    -0.40799   0.0044545
      0.8523     0.67508    -0.40799   0.0044545
     0.70408     0.56071    -0.39034   0.0033865
     0.81161     0.71919    -0.38196   0.0066128
     0.81161     0.71919    -0.38196   0.0066128
     0.77943      0.8393    -0.24427     0.01033
     0.89239     0.82326    -0.10025    0.017161
     0.89239     0.82326    -0.10025    0.017161
     0.69855      1.0398    0.064369    0.028446
     0.59631      1.0307    -0.10332    0.017994
     0.33675      1.0751    -0.19984    0.011899
     0.33675      1.0751    -0.19984    0.011899
     0.45986     0.92843    -0.24988   0.0079592
     0.63367     0.73547    -0.34769   0.0041186
     0.66456      1.0037   -0.091654    0.021053
     0.38295     0.99799    -0.22838    0.011847
     0.38295     0.99799    -0.22838    0.011847
     0.46525     0.95662    -0.23774    0.011852
     0.31922      1.0997    -0.16953    0.013996
     0.12474      1.0984     -0.2078     0.01411
     0.12474      1.0984     -0.2078     0.01411
     0.12474      1.0984     -0.2078     0.01411
     0.12474      1.0984     -0.2078     0.01411
     0.33328      1.1525    -0.04167    0.023591
     0.40121      1.0559    -0.19134    0.013499
     0.14103      1.0967    -0.17922    0.015045
    0.064318     0.96745    -0.24963   0.0061399
    -0.19897     0.97056     -0.2473   0.0072144
    -0.19897     0.97056     -0.2473   0.0072144
    -0.19759      1.2027   -0.016174     0.02384
   -0.018732      1.0452    -0.24941    0.010503
    -0.20323     0.94764    -0.25078   0.0062318
    -0.20323     0.94764    -0.25078   0.0062318
    -0.18685      1.0152    -0.26284   0.0056627
   -0.016473     0.92873    -0.22293   0.0050674
    -0.25237       1.113     -0.1367    0.020378
    -0.25237       1.113     -0.1367    0.020378
    -0.25237       1.113     -0.1367    0.020378
    -0.25237       1.113     -0.1367    0.020378
    -0.25237       1.113     -0.1367    0.020378
    -0.25237       1.113     -0.1367    0.020378
    -0.21972      1.3325     0.33186    0.033767
    -0.21972      1.3325     0.33186    0.033767
    -0.17452      1.2547     0.10846    0.033182
     -0.1598      1.0601     -0.2291    0.010538
     -0.1598      1.0601     -0.2291    0.010538
     -0.1598      1.0601     -0.2291    0.010538
   0.0038179      1.0212     -0.2369   0.0075226
    -0.22783     0.96052    -0.25866   0.0053419
    -0.22783     0.96052    -0.25866   0.0053419
    -0.22783     0.96052    -0.25866   0.0053419
    -0.22783     0.96052    -0.25866   0.0053419
    -0.33397     0.85877    -0.23596    0.006153
    -0.16069     0.94847     -0.2483   0.0059243
    -0.14078      1.0069     -0.2484   0.0060678
    -0.20453     0.74333   -0.056395   0.0056836
    -0.20453     0.74333   -0.056395   0.0056836
    -0.27195     0.68335  -0.0092393   0.0064999
    -0.15275     0.58726     0.33393   0.0076488
   -0.010147     0.88555     -0.1978   0.0053196
   -0.010147     0.88555     -0.1978   0.0053196
     0.14638      1.0355    -0.25206   0.0071777
     0.14638      1.0355    -0.25206   0.0071777
     0.13695      1.1314    -0.18941    0.014552
    -0.14334     0.84842    -0.17842   0.0046826
    -0.14334     0.84842    -0.17842   0.0046826
    -0.35745      0.7376    -0.14436   0.0048784
    -0.64054     0.93328    -0.19209     0.01282
    -0.75438      1.0231    0.059264    0.025318
    -0.75438      1.0231    0.059264    0.025318
    -0.75438      1.0231    0.059264    0.025318
    -0.93618     0.84212   -0.010054    0.016661
    -0.93618     0.84212   -0.010054    0.016661
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
    -0.75075     0.56147    -0.41737   0.0031892
     -1.0505     0.68079    -0.11423    0.012086
     -1.0782     0.50219   -0.026486   0.0047742
    -0.87561     0.61533    -0.41798   0.0037977
    -0.87561     0.61533    -0.41798   0.0037977
     -0.8081     0.55195    -0.40433   0.0035693
     -0.8081     0.55195    -0.40433   0.0035693
     -0.8081     0.55195    -0.40433   0.0035693
     -0.8081     0.55195    -0.40433   0.0035693
     -0.8081     0.55195    -0.40433   0.0035693
     -0.8081     0.55195    -0.40433   0.0035693
     -0.8081     0.55195    -0.40433   0.0035693
     -0.8081     0.55195    -0.40433   0.0035693
    -0.55245     0.47976    -0.12797   0.0059881
    -0.55245     0.47976    -0.12797   0.0059881
    -0.39669     0.45402     0.21092   0.0071348
    -0.39669     0.45402     0.21092   0.0071348
     -0.6934     0.40184     0.20584    0.012348
     -0.6934     0.40184     0.20584    0.012348
     -0.6934     0.40184     0.20584    0.012348
    -0.74276     0.65116    -0.42556   0.0029849
    -0.74276     0.65116    -0.42556   0.0029849
    -0.67289     0.79782     -0.3268   0.0070758
    -0.67289     0.79782     -0.3268   0.0070758
    -0.67289     0.79782     -0.3268   0.0070758
    -0.50468      1.0739   -0.087393    0.017945
     -0.4101      1.1424   -0.053301    0.022021
     -0.4101      1.1424   -0.053301    0.022021
     -0.4101      1.1424   -0.053301    0.022021
    -0.14601      1.1027    -0.20228     0.01562
    -0.14601      1.1027    -0.20228     0.01562
    -0.41465      1.0556    -0.19139    0.011417
    -0.34967      1.1845    0.004023     0.02205
    -0.24076     0.90509    -0.24023   0.0060389
    -0.24076     0.90509    -0.24023   0.0060389
   -0.011018     0.67568     0.13515   0.0076074
     0.28429     0.94274    -0.26101   0.0057202
     0.28429     0.94274    -0.26101   0.0057202
     0.28429     0.94274    -0.26101   0.0057202
     0.28429     0.94274    -0.26101   0.0057202
     0.17693      1.1868   -0.097746    0.018105
     0.17693      1.1868   -0.097746    0.018105
     0.17693      1.1868   -0.097746    0.018105
     0.36422      1.1349    -0.10752    0.019508
     0.44693      1.3087     0.55467    0.044915
     0.27883      1.2448     0.13831    0.029535
     0.27883      1.2448     0.13831    0.029535
     0.53634      1.3311     0.70258    0.048704
       0.648      1.1203     0.20416    0.034887
       0.726     0.84286    -0.25234    0.011243
     0.66506     0.95825    -0.15034    0.018308
     0.60894      1.0989    0.094598    0.024425
     0.68585      1.0508    0.050244    0.021705
     0.71965     0.86708    -0.24249    0.012546
     0.91279     0.59434    -0.38848   0.0038671
     0.96338     0.87933     0.18581    0.024024
     0.81195      1.0861     0.42017    0.032835
     0.81195      1.0861     0.42017    0.032835
     0.74274     0.91657    -0.16649    0.012625
     0.74274     0.91657    -0.16649    0.012625
     0.83901      1.1499     0.78429     0.04932
     0.85886     0.94786    0.088736    0.024258
     0.79379      1.0547     0.20756    0.031388
     0.79379      1.0547     0.20756    0.031388
     0.85887      1.1029     0.61208    0.038265
      1.0111       0.893     0.32992    0.027642
      1.0111       0.893     0.32992    0.027642
     0.75958     0.97428   -0.027408    0.019262
     0.75958     0.97428   -0.027408    0.019262
     0.46897      1.0171     -0.1883    0.013535
     0.46897      1.0171     -0.1883    0.013535
     0.32404      1.0336    -0.19532    0.011315
     0.32404      1.0336    -0.19532    0.011315
      0.1518      1.0037    -0.23334   0.0083763
     0.23763     0.72514   -0.047798   0.0060332
     0.23763     0.72514   -0.047798   0.0060332
    0.024719     0.62782     0.27075   0.0089658
     0.29003     0.92508    -0.25114   0.0054755
     0.42604     0.71159    -0.17846   0.0050852
      0.6811     0.53463    -0.34474   0.0043077
     0.81908     0.52138    -0.34886   0.0052689
     0.81908     0.52138    -0.34886   0.0052689
      0.7012     0.69931     -0.3985   0.0031819
      0.7012     0.69931     -0.3985   0.0031819
     0.79927       0.709     -0.3979   0.0049689
     0.79927       0.709     -0.3979   0.0049689
     0.79927       0.709     -0.3979   0.0049689
      0.8075     0.55193    -0.40451   0.0040185
     0.72763     0.51656    -0.33325   0.0056321
     0.72763     0.51656    -0.33325   0.0056321
     0.75974     0.64233     -0.4334   0.0030118
     0.71348     0.50961    -0.31264   0.0056967
     0.66654     0.51543    -0.30895   0.0051039
      0.7925     0.55161    -0.40897   0.0037361
      1.0147     0.75929   -0.045529    0.014084
      1.0147     0.75929   -0.045529    0.014084
     0.98585     0.85068     0.12332     0.02543
      1.0505     0.55391    -0.17481   0.0045242
      1.0505     0.55391    -0.17481   0.0045242
      1.0505     0.55391    -0.17481   0.0045242
      1.0505     0.55391    -0.17481   0.0045242
      1.0505     0.55391    -0.17481   0.0045242
      1.0505     0.55391    -0.17481   0.0045242
      1.0505     0.55391    -0.17481   0.0045242
      1.0505     0.55391    -0.17481   0.0045242
      1.0797     0.71661    0.036573    0.013336
      1.0797     0.71661    0.036573    0.013336
      1.0797     0.71661    0.036573    0.013336
      1.0797     0.71661    0.036573    0.013336
     0.93453     0.62047    -0.36968    0.004846
     0.93763     0.49759    -0.21247   0.0062553
     0.93763     0.49759    -0.21247   0.0062553
     0.93073     0.57134    -0.35849   0.0039275
      1.0072     0.79476    0.038767     0.01966
      0.8482     0.57701     -0.4217   0.0027959
     0.79611     0.57547    -0.43076   0.0026271
     0.53725     0.74023    -0.28255   0.0049889
     0.31945     0.98982     -0.2417   0.0088662
     0.43855     0.69941    -0.17573   0.0049108
     0.41158     0.52529    0.052924    0.006693
     0.41158     0.52529    0.052924    0.006693
     0.41158     0.52529    0.052924    0.006693
     0.25437      0.8177    -0.18358   0.0048498
     0.43407      1.0933     -0.1154    0.017286
     0.43407      1.0933     -0.1154    0.017286
      0.4611      0.8001    -0.25484    0.004587
     0.49882     0.99879    -0.20997     0.01353
      0.5456      1.1315     0.07136    0.020704
     0.44857      1.2997     0.39277    0.037023
     0.29447      1.2134    0.055044    0.026227
     0.45243      1.0222    -0.19202    0.016812
     0.60796      0.9564    -0.22204     0.01008
     0.75725      0.9126    -0.13048    0.017782
     0.75725      0.9126    -0.13048    0.017782
     0.59644     0.68424    -0.32644   0.0033644
     0.59989     0.76215    -0.33215   0.0040866
     0.44736     0.75193    -0.22601   0.0048257
     0.44736     0.75193    -0.22601   0.0048257
     0.22832     0.97163    -0.24825   0.0076965
     0.35106     0.87644    -0.23995   0.0069137
     0.53414      0.7255     -0.2815   0.0041898
     0.67226      1.0166   -0.082901     0.01752
     0.59523      1.0646   -0.045118    0.018319
     0.35609       1.178    0.099823    0.028115
     0.57969      1.0449    -0.10852    0.018399
     0.57969      1.0449    -0.10852    0.018399
     0.69356      0.9031    -0.20533     0.01325
     0.69356      0.9031    -0.20533     0.01325
     0.92085     0.77411    -0.18098     0.01396
     0.92085     0.77411    -0.18098     0.01396
     0.92085     0.77411    -0.18098     0.01396
     0.68608     0.50311    -0.28531   0.0059449
       0.878     0.52544     -0.3286   0.0047085
     0.89501     0.54057    -0.34211   0.0040757
      0.9486       0.554    -0.32342   0.0032934
      0.9486       0.554    -0.32342   0.0032934
      0.9486       0.554    -0.32342   0.0032934
     0.94362     0.70911    -0.27081    0.010381
     0.94362     0.70911    -0.27081    0.010381
     0.94362     0.70911    -0.27081    0.010381
     0.94362     0.70911    -0.27081    0.010381
      1.0146     0.72852    -0.11081    0.013217
      1.1898     0.52505     0.21813   0.0079528
      1.1898     0.52505     0.21813   0.0079528
      1.1898     0.52505     0.21813   0.0079528
      1.1898     0.52505     0.21813   0.0079528
      1.1898     0.52505     0.21813   0.0079528
      1.1976     0.44886     0.32958   0.0063988
      1.1976     0.44886     0.32958   0.0063988
      1.1976     0.44886     0.32958   0.0063988
      1.0933     0.57096   -0.089779   0.0064807
      1.1404     0.56693     0.03805   0.0071283
      1.1404     0.56693     0.03805   0.0071283
      1.1404     0.56693     0.03805   0.0071283
     0.93674     0.86008    0.013669    0.019615
      0.7686     0.61655     -0.4391   0.0022056
      0.7686     0.61655     -0.4391   0.0022056
      0.7686     0.61655     -0.4391   0.0022056
     0.53613     0.72608    -0.27998    0.003496
     0.38456      0.7132    -0.14039   0.0053511
      0.1973     0.74591    -0.06075   0.0057606
      0.1973     0.74591    -0.06075   0.0057606
       0.177     0.77768    -0.10855   0.0064385
       0.177     0.77768    -0.10855   0.0064385
     0.33095      0.9856    -0.25272   0.0084024
     0.48256     0.75027    -0.25209   0.0050764
     0.48256     0.75027    -0.25209   0.0050764
     0.47159     0.65669    -0.17631   0.0054445
     0.36209     0.49747     0.21697   0.0079821
     0.64495     0.67336    -0.36577   0.0030772
     0.64495     0.67336    -0.36577   0.0030772
     0.76688     0.69305    -0.40863   0.0042486
     0.76688     0.69305    -0.40863   0.0042486
     0.59343     0.78924    -0.31581   0.0051684
      0.6032      0.8209    -0.30121   0.0057253
     0.75035     0.80538    -0.30622   0.0076738
     0.87042     0.71424     -0.3411   0.0075111
     0.66954     0.58075     -0.3722   0.0028471
     0.66954     0.58075     -0.3722   0.0028471
     0.66954     0.58075     -0.3722   0.0028471
     0.67962     0.56867    -0.37871   0.0032387
     0.67962     0.56867    -0.37871   0.0032387
     0.68989     0.73428    -0.37025    0.004724
     0.54125      0.9192    -0.24022   0.0098971
     0.54125      0.9192    -0.24022   0.0098971
     0.53931      1.1614     0.14525    0.027382
     0.53931      1.1614     0.14525    0.027382
     0.59973     0.95374     -0.1931    0.015578
     0.57201      1.0854   -0.012069    0.028173
     0.70907      1.0087   -0.028661    0.021783
      0.4188     0.91082    -0.25088    0.007852
      0.4188     0.91082    -0.25088    0.007852
     0.36575     0.86776    -0.24991   0.0060782
     0.36575     0.86776    -0.24991   0.0060782
     0.22035     0.97723     -0.2559   0.0081828
     0.22035     0.97723     -0.2559   0.0081828
     0.39691      1.0462     -0.2091    0.013606
     0.19222      1.0243     -0.2374   0.0091401
    0.030027     0.80991    -0.11646    0.005363
    0.030027     0.80991    -0.11646    0.005363
     0.16256     0.56277      0.3765   0.0096872
    0.042141     0.60442     0.32361   0.0093344
   -0.052232     0.38025      1.5294    0.020638
     0.23518     0.51707     0.42801   0.0096911
     0.31456     0.49902     0.33868    0.009022
     0.48882     0.39738     0.18906    0.010069
     0.48882     0.39738     0.18906    0.010069
     0.53156     0.66201    -0.25174   0.0038953
     0.28598     0.87874    -0.23327   0.0054799
     0.31105     0.83672    -0.21868   0.0052719
     0.31105     0.83672    -0.21868   0.0052719
     0.56117      0.5878     -0.2584   0.0039149
     0.56117      0.5878     -0.2584   0.0039149
     0.56117      0.5878     -0.2584   0.0039149
     0.56117      0.5878     -0.2584   0.0039149
     0.29179     0.84739    -0.21758   0.0054706
     0.54435     0.72552    -0.28422   0.0039861
     0.54435     0.72552    -0.28422   0.0039861
     0.64429     0.64582    -0.36763   0.0022768
     0.62946     0.63196    -0.35414   0.0031491
     0.80607     0.68929    -0.40545   0.0055676
     0.80607     0.68929    -0.40545   0.0055676
     0.94709     0.64266    -0.35912   0.0054113
     0.94709     0.64266    -0.35912   0.0054113
     0.94709     0.64266    -0.35912   0.0054113
     0.94709     0.64266    -0.35912   0.0054113
     0.86734     0.49811    -0.26173   0.0060903
     0.86734     0.49811    -0.26173   0.0060903
     0.90991      0.6932    -0.33944   0.0082347
     0.90991      0.6932    -0.33944   0.0082347
     0.90991      0.6932    -0.33944   0.0082347
     0.90991      0.6932    -0.33944   0.0082347
     0.77069     0.49123    -0.27801   0.0065158
     0.77069     0.49123    -0.27801   0.0065158
     0.77069     0.49123    -0.27801   0.0065158
     0.66263      0.6712    -0.37906   0.0034758
     0.66263      0.6712    -0.37906   0.0034758
     0.60302     0.79786    -0.31379   0.0056475
     0.55921      1.0162    -0.14125    0.016369
     0.28171      1.1157    -0.14762    0.016393
    0.094442      1.1314    -0.14958    0.015954
   -0.027403     0.85457    -0.17583   0.0047297
   -0.027403     0.85457    -0.17583   0.0047297
   -0.027403     0.85457    -0.17583   0.0047297
   -0.092973     0.86699    -0.19943   0.0053034
    0.073721       1.009    -0.24753   0.0068631
     0.26316      1.2741     0.18223    0.030813
     0.26316      1.2741     0.18223    0.030813
     0.10773      1.0696    -0.19031    0.014338
     0.10773      1.0696    -0.19031    0.014338
     0.10773      1.0696    -0.19031    0.014338
     0.11727      1.0651    -0.24293   0.0084145
     0.15619      1.0215    -0.25206   0.0063486
     0.15619      1.0215    -0.25206   0.0063486
     0.34271      1.0446    -0.19151    0.014987
     0.22041      1.0719    -0.20231   0.0094237
     0.22041      1.0719    -0.20231   0.0094237
     0.22041      1.0719    -0.20231   0.0094237
     0.28947     0.80108     -0.1807   0.0050843
    0.024132     0.96607    -0.23954   0.0055361
    -0.21252      1.0863    -0.20447    0.013061
    -0.21252      1.0863    -0.20447    0.013061
    -0.49355     0.91766    -0.25801   0.0077559
    -0.64297      1.0094   -0.073996    0.020195
    -0.38567     0.99188    -0.21977    0.012727
    -0.60774     0.99302    -0.17609    0.013313
    -0.60774     0.99302    -0.17609    0.013313
    -0.61987     0.95114    -0.22968    0.011291
    -0.61987     0.95114    -0.22968    0.011291
    -0.58776     0.71438    -0.32171   0.0052137
    -0.73855     0.63658    -0.43037   0.0027331
    -0.92804     0.67786    -0.33384   0.0071368
    -0.92804     0.67786    -0.33384   0.0071368
    -0.92804     0.67786    -0.33384   0.0071368
    -0.92804     0.67786    -0.33384   0.0071368
    -0.63074      0.6536    -0.36066   0.0032818
    -0.44181     0.66229     -0.1459   0.0055432
    -0.51392     0.57731    -0.17333   0.0044769
    -0.50384     0.60065    -0.18762   0.0046841
    -0.61715     0.62327     -0.3317   0.0027577
    -0.85634     0.84627    -0.14328    0.013073
    -0.85634     0.84627    -0.14328    0.013073
    -0.85634     0.84627    -0.14328    0.013073
    -0.58734     0.66476    -0.31298   0.0032088
    -0.55758     0.60884    -0.26777   0.0034287
    -0.30008     0.82115    -0.20143   0.0055475
    -0.59301     0.62755    -0.30784   0.0031382
    -0.46611     0.66756    -0.18063   0.0044272
    -0.46611     0.66756    -0.18063   0.0044272
    -0.46611     0.66756    -0.18063   0.0044272
    -0.69759     0.88646    -0.23516    0.012238
    -0.97268     0.66448    -0.29403   0.0074167
     -1.1461      0.6292     0.10069     0.01201
     -1.1461      0.6292     0.10069     0.01201
     -1.1297     0.67454     0.14265    0.014316
     -1.1297     0.67454     0.14265    0.014316
    -0.94832     0.48102    -0.13235   0.0064773
    -0.79214     0.65388     -0.4365   0.0040785
    -0.79214     0.65388     -0.4365   0.0040785
    -0.81856     0.73516    -0.36887   0.0058793
    -0.81856     0.73516    -0.36887   0.0058793
    -0.81856     0.73516    -0.36887   0.0058793
    -0.92427     0.54857    -0.33931   0.0033481
    -0.92427     0.54857    -0.33931   0.0033481
     -1.0752      0.4084     0.32311   0.0092856
     -1.0752      0.4084     0.32311   0.0092856
     -1.0752      0.4084     0.32311   0.0092856
     -1.0752      0.4084     0.32311   0.0092856
     -1.2579     0.65667     0.63461    0.018431
       -1.17     0.54348     0.13484   0.0076489
       -1.17     0.54348     0.13484   0.0076489
     -1.2148     0.80665     0.93018    0.031399
     -1.2148     0.80665     0.93018    0.031399
     -1.0962      1.0613      1.5237     0.06108
    -0.89278      1.1993      1.2715    0.072005
    -0.89278      1.1993      1.2715    0.072005
    -0.89278      1.1993      1.2715    0.072005
    -0.64236      1.1072    0.065312    0.026302
    -0.35199      1.1351    -0.12873    0.022796
    -0.59857     0.92821    -0.23228    0.012147
    -0.78101     0.76808    -0.33739   0.0075696
    -0.85913     0.55601    -0.39267   0.0034639
    -0.85913     0.55601    -0.39267   0.0034639
    -0.76682     0.59963     -0.4408   0.0022881
    -0.76682     0.59963     -0.4408   0.0022881
    -0.60478     0.55434     -0.2902   0.0038774
    -0.60478     0.55434     -0.2902   0.0038774
    -0.43233     0.39815     0.25493   0.0090108
    -0.51281     0.53085    -0.13567   0.0046532
    -0.51281     0.53085    -0.13567   0.0046532
    -0.28958     0.73549   -0.094066   0.0060561
    -0.28958     0.73549   -0.094066   0.0060561
      -0.329     0.88726    -0.25195   0.0050503
     -0.3197     0.76487    -0.14822   0.0050687
    -0.44158     0.85531    -0.26633   0.0053213
    -0.64029     0.94609    -0.19282    0.013685
