     MU:      SIGMA:     E_MEASURED:    ERROR:
    -0.24936     0.59781     0.17986    0.008579
    -0.14825     0.89637    -0.22132   0.0050595
     0.02181     0.93666    -0.24064   0.0056537
   -0.045211      0.7384   0.0023844   0.0059347
     0.17983     0.62418     0.19816   0.0073675
     0.30789      0.8538    -0.21763   0.0049314
      0.4124     0.82751    -0.24852   0.0052132
     0.66318     0.90858    -0.23619    0.010841
     0.60806     0.63869     -0.3286   0.0028501
     0.70773     0.42236    0.066269    0.011133
     0.43338     0.70182    -0.18057   0.0054261
     0.51874     0.88811    -0.27858   0.0065503
      0.3783     0.73908    -0.16743   0.0053288
     0.43455     0.49978    0.049594   0.0064007
     0.43455     0.49978    0.049594   0.0064007
     0.43455     0.49978    0.049594   0.0064007
     0.48533     0.74021    -0.24841   0.0044826
     0.75486     0.69854    -0.40216   0.0033232
     0.54604     0.91444    -0.26542    0.010255
     0.54604     0.91444    -0.26542    0.010255
     0.41398     0.96144    -0.25163   0.0080794
     0.68402     0.96763    -0.12946      0.0158
     0.58393      1.0825    0.013931     0.02524
     0.79263      1.1969     0.78454    0.047854
     0.79263      1.1969     0.78454    0.047854
     0.56215       1.272     0.54738    0.034675
     0.56215       1.272     0.54738    0.034675
      0.8328      1.0875     0.41748    0.028707
     0.59498       1.251     0.58314    0.047724
     0.35316      1.3828     0.65412     0.04755
     0.35922      1.3125     0.46438    0.047155
     0.60972      1.1539     0.22366    0.037819
     0.51635      1.0789   -0.094041    0.021697
      0.8079     0.92316   -0.028038    0.022332
      1.0521     0.73323    0.012008    0.015919
     0.80978      1.0113     0.16933     0.02691
      1.0131      1.0496     0.97252    0.046402
     0.92469      1.1615      1.1452     0.05817
      1.0284      1.0704      1.2618    0.071888
      0.7727      1.3597       1.618    0.089587
      0.7727      1.3597       1.618    0.089587
      0.7727      1.3597       1.618    0.089587
     0.63429      1.1288     0.18979    0.028003
     0.38314     0.91161    -0.25425   0.0055418
     0.41785     0.69401    -0.16088   0.0053232
     0.41785     0.69401    -0.16088   0.0053232
     0.33558     0.84805    -0.23208   0.0046887
     0.19507     0.94768    -0.25012   0.0051699
     0.27788     0.79506    -0.16065   0.0047529
     0.44273     0.79121     -0.2426   0.0048605
     0.24781     0.99319    -0.26158   0.0060235
    0.063433      0.8627    -0.17144    0.005136
     0.14477     0.79763    -0.11564   0.0056412
     0.02868      1.0836    -0.21903    0.010824
    0.036974      1.1424    -0.16185    0.015628
      -0.168     0.91273     -0.2224   0.0069286
    -0.37926     0.85628    -0.24475   0.0055316
    -0.12923     0.85323    -0.17785   0.0049631
   -0.016149     0.63318     0.24783   0.0090517
    -0.15574     0.70985    0.028837   0.0064973
   -0.077602     0.71248    0.047759   0.0064694
      0.1214     0.87581    -0.19043     0.00616
     0.13847      1.0144     -0.2527   0.0078725
     0.17187     0.77549   -0.097283   0.0057531
   -0.029735     0.86208    -0.17377   0.0048386
  -0.0044269     0.97978    -0.24415   0.0061881
     -0.1625     0.81396    -0.14544   0.0052599
    -0.23745      0.9864    -0.25415   0.0080063
    -0.39151     0.77788    -0.20337    0.004946
    -0.36467      0.7253    -0.13692   0.0050449
    -0.42938     0.91776    -0.24577   0.0094342
    -0.19989      1.1053    -0.17312    0.018082
   -0.030216      1.0087    -0.25243   0.0079213
    -0.18672      1.1067    -0.20038    0.013604
    -0.12366      1.0835    -0.22146    0.011332
    0.049958     0.82914    -0.14671   0.0054605
    0.097839     0.91603    -0.22045   0.0060071
   -0.028494     0.70184    0.067704   0.0083357
    -0.25843     0.72515   -0.060433   0.0059356
   -0.013511     0.63427     0.23002   0.0088195
     0.24638     0.46516     0.57353    0.011541
     0.24638     0.46516     0.57353    0.011541
     0.24638     0.46516     0.57353    0.011541
     0.41887     0.50746    0.069563   0.0058987
     0.15754     0.77658    -0.10117   0.0055043
    -0.11018     0.51603     0.61306    0.010405
    -0.26962     0.60193     0.15315   0.0074567
    -0.23484     0.51733      0.4147    0.010468
    -0.23484     0.51733      0.4147    0.010468
    -0.27263     0.53858     0.30291   0.0088647
    -0.55727     0.50842    -0.17813     0.00529
    -0.55727     0.50842    -0.17813     0.00529
    -0.55727     0.50842    -0.17813     0.00529
    -0.85386     0.57524    -0.42078   0.0027741
    -0.85386     0.57524    -0.42078   0.0027741
     -1.0785      0.7526     0.13333    0.019834
     -1.0344     0.76691    0.061267    0.019799
     -0.9037     0.77367    -0.22276    0.013496
    -0.75026      0.9519   -0.088047    0.017887
    -0.62059     0.87877    -0.25489   0.0091523
    -0.78405      1.1738     0.72582    0.054635
    -0.68191      0.9798   -0.094584     0.01783
    -0.57647     0.84342    -0.31175   0.0056816
    -0.58479     0.80093    -0.30331   0.0056408
    -0.33255     0.94557    -0.24575   0.0072149
    -0.42682     0.88843    -0.26852   0.0054885
    -0.36043     0.91597    -0.25885   0.0072659
    -0.49025     0.79946    -0.27024    0.004771
    -0.38848     0.59129   0.0037934   0.0059595
    -0.11746     0.75487   -0.048007   0.0062724
   -0.073206     0.67818     0.11403   0.0070578
    -0.37178     0.63697   -0.039479   0.0068433
    -0.36354     0.63214   -0.015579   0.0067203
    -0.58726     0.36648     0.43763    0.018685
    -0.58726     0.36648     0.43763    0.018685
    -0.64184     0.39875     0.22924    0.014063
    -0.64184     0.39875     0.22924    0.014063
    -0.50963     0.44128    0.026865   0.0075341
    -0.46151     0.65695    -0.16025   0.0042286
      -0.326     0.90083      -0.247    0.004816
    -0.23659      1.0923    -0.19559    0.012735
    -0.19584     0.97974    -0.25362   0.0088124
    -0.10768      1.0954    -0.20368    0.011464
     0.16774     0.83851    -0.17417   0.0050167
     0.44137      1.0667    -0.16196    0.016692
     0.15043      1.1908   -0.077333     0.01977
   -0.049501      1.0571    -0.22235    0.011015
    -0.21962      1.2258     0.02589    0.023777
   -0.048034      1.3756     0.55328    0.053284
    -0.30543      1.2537    0.079747    0.025798
    -0.30543      1.2537    0.079747    0.025798
    -0.51136      1.0274    -0.17759     0.01416
    -0.55408     0.73991     -0.2995   0.0037574
    -0.52117     0.80808    -0.29029   0.0040627
    -0.33375     0.57362     0.11133   0.0074196
    -0.13256     0.82294     -0.1492   0.0057174
    -0.24058     0.58728     0.22832    0.007981
    -0.26022     0.80486    -0.16743   0.0054455
