     MU:      SIGMA:     E_MEASURED:    ERROR:
      1.0082     0.93432     0.45976    0.032319
      1.0082     0.93432     0.45976    0.032319
      1.0082     0.93432     0.45976    0.032319
      1.0082     0.93432     0.45976    0.032319
     0.71727      1.0584      0.1265    0.025709
     0.51734     0.92475    -0.24018   0.0099893
     0.34722      1.0934    -0.16086    0.015724
     0.51881      1.2432     0.44474      0.0429
     0.26141      1.1213    -0.16758    0.013289
     0.26141      1.1213    -0.16758    0.013289
     0.05548     0.89501    -0.20648   0.0056596
     0.05548     0.89501    -0.20648   0.0056596
    0.088393     0.96318     -0.2488   0.0046581
     0.27581     0.72872   -0.084603   0.0056755
       0.477     0.97804    -0.21981    0.011974
     0.36899     0.74238    -0.16902   0.0057336
     0.34934     0.95996    -0.25441   0.0073851
      0.2871     0.80384     -0.1755   0.0051473
      0.2871     0.80384     -0.1755   0.0051473
     0.15873     0.57028      0.3559   0.0092981
   -0.016992      0.5753     0.44226   0.0084552
     0.17262     0.68535    0.063624   0.0074896
     0.30034     0.80555    -0.17777   0.0052108
      0.4161     0.55996  0.00087264   0.0059369
     0.67906     0.57453     -0.3849   0.0030082
     0.94176     0.76062    -0.20914     0.01252
      1.0456      0.6541    -0.15122   0.0082519
     0.77353     0.61959    -0.44156   0.0026422
      0.6712     0.58302    -0.38036   0.0030742
      0.8632     0.80825    -0.20178    0.013392
      1.0143      0.9488     0.54589    0.041234
      1.0143      0.9488     0.54589    0.041234
      1.0143      0.9488     0.54589    0.041234
      1.1652     0.77918      0.5827    0.023399
     0.90394     0.50236     -0.2433   0.0056407
      0.8458     0.37798     0.49922    0.019262
     0.83358     0.39409     0.33841    0.013791
     0.83358     0.39409     0.33841    0.013791
     0.83358     0.39409     0.33841    0.013791
     0.58071     0.62381    -0.29559   0.0034929
     0.77366     0.34941     0.85672    0.020861
     0.57086     0.31294      1.2233    0.029103
     0.57086     0.31294      1.2233    0.029103
     0.57086     0.31294      1.2233    0.029103
     0.80091      0.4325    0.057665    0.010222
     0.54868     0.70599    -0.29013   0.0038645
     0.53254     0.86588    -0.28731   0.0058198
     0.38927     0.97919     -0.2374    0.011368
     0.38927     0.97919     -0.2374    0.011368
     0.46711     0.87452    -0.26657    0.006349
     0.70426      0.9804   -0.074045    0.020263
     0.70426      0.9804   -0.074045    0.020263
     0.55604     0.86604    -0.27179    0.007166
     0.66357      1.0245   -0.040927    0.019075
     0.66357      1.0245   -0.040927    0.019075
     0.63139      1.1446     0.18516    0.030578
     0.74436      1.1286     0.40176    0.036117
     0.74436      1.1286     0.40176    0.036117
     0.55051      1.3451     0.89828    0.054049
     0.44827       1.336     0.59602    0.040571
     0.18871      1.3805     0.51972    0.041828
     0.18871      1.3805     0.51972    0.041828
     0.31182      1.2338    0.093666    0.023627
     0.48563      1.0408    -0.16341    0.016228
     0.48563      1.0408    -0.16341    0.016228
     0.20403      1.0351    -0.23842    0.011489
     0.28292        1.11    -0.15309    0.013345
     0.36522      1.0686    -0.14884    0.017766
     0.21919      1.2117  -0.0059417    0.019676
    0.024712      1.2104   -0.039775    0.021019
    0.024712      1.2104   -0.039775    0.021019
    0.024712      1.2104   -0.039775    0.021019
    0.024712      1.2104   -0.039775    0.021019
     0.23324      1.2645     0.16687    0.031336
     0.30117      1.1679   -0.098724    0.017939
    0.040998      1.2087    -0.02355     0.02242
   -0.035715      1.0794    -0.22771    0.011747
    -0.29901      1.0826    -0.18553    0.014296
    -0.29901      1.0826    -0.18553    0.014296
    -0.29762      1.3147     0.36204    0.040497
    -0.11876      1.1572    -0.12653    0.020855
    -0.30326      1.0596    -0.19577     0.01316
    -0.13754     0.85447    -0.18996   0.0049655
    -0.12116     0.92201    -0.23465   0.0051521
     0.04922     0.83556    -0.15219   0.0051655
    -0.18667      1.0199    -0.23246     0.01209
    -0.18667      1.0199    -0.23246     0.01209
    -0.18667      1.0199    -0.23246     0.01209
    -0.18667      1.0199    -0.23246     0.01209
    -0.18667      1.0199    -0.23246     0.01209
    -0.18667      1.0199    -0.23246     0.01209
    -0.15403      1.2394    0.017326    0.023481
    -0.15403      1.2394    0.017326    0.023481
    -0.10882      1.1615    -0.10842     0.02023
   -0.094107     0.96688     -0.2489   0.0058673
    0.094608      1.0524    -0.23414    0.010013
     0.23762      0.7729    -0.11698   0.0053461
     0.40124     0.73401    -0.17733   0.0052392
     0.16959     0.67337     0.10329   0.0068807
     0.42122     0.42892     0.20868   0.0072438
     0.42122     0.42892     0.20868   0.0072438
     0.42122     0.42892     0.20868   0.0072438
     0.42122     0.42892     0.20868   0.0072438
      0.5945     0.51862      -0.234   0.0047749
     0.61441     0.57709     -0.3187   0.0035504
     0.61441     0.57709     -0.3187   0.0035504
     0.74069      0.4954    -0.28596   0.0056817
     0.67327     0.43542   -0.032355   0.0093173
     0.67327     0.43542   -0.032355   0.0093173
     0.81588     0.73371    -0.36615   0.0068859
     0.81588     0.73371    -0.36615   0.0068859
     0.81588     0.73371    -0.36615   0.0068859
     0.81588     0.73371    -0.36615   0.0068859
     0.80645     0.82957    -0.23332    0.012032
     0.52616     0.54661    -0.17668   0.0046417
     0.52616     0.54661    -0.17668   0.0046417
     0.52616     0.54661    -0.17668   0.0046417
     0.24308     0.74229   -0.079475   0.0062257
     0.12923     0.83213    -0.15439   0.0062499
   -0.035366      0.8305     -0.1567   0.0055014
   -0.035366      0.8305     -0.1567   0.0055014
    -0.21717     0.64951     0.10851   0.0076651
    -0.21717     0.64951     0.10851   0.0076651
    -0.21717     0.64951     0.10851   0.0076651
     -0.3342     0.55357     0.16592   0.0077587
   -0.088952     0.79582    -0.10093   0.0049801
   -0.088952     0.79582    -0.10093   0.0049801
      0.1455     0.56938      0.3802    0.010098
     -0.1054     0.77482   -0.078814   0.0060767
    -0.33489      0.7944    -0.17869   0.0051745
    -0.28177     0.78404    -0.15881    0.005667
   0.0076921     0.94489    -0.23718    0.005077
   0.0076921     0.94489    -0.23718    0.005077
    -0.26231     0.72374   -0.061717   0.0056378
   -0.070908     0.52218      0.6175    0.011624
    -0.37069      0.6415   -0.041086   0.0056433
    -0.39838      0.4629     0.19641    0.008058
    -0.19577     0.57604     0.29671   0.0096023
    -0.42805     0.82418    -0.24641   0.0046255
    -0.36053      0.7608    -0.16753   0.0052043
    -0.54666      1.0073    -0.17196     0.01631
    -0.63618     0.90606    -0.24506     0.01265
    -0.41429     0.62404     -0.0766   0.0057418
    -0.41429     0.62404     -0.0766   0.0057418
    -0.41429     0.62404     -0.0766   0.0057418
    -0.48858     0.85333    -0.27773   0.0056169
    -0.72999     0.67008    -0.41503     0.00301
    -0.47434     0.59789    -0.13444   0.0051405
     -0.4862     0.33928     0.61993    0.018686
    -0.33044     0.31354     0.85941    0.015781
    -0.33044     0.31354     0.85941    0.015781
    -0.33044     0.31354     0.85941    0.015781
    -0.33044     0.31354     0.85941    0.015781
    -0.33044     0.31354     0.85941    0.015781
     -0.3798     0.56286    0.072962   0.0059595
    -0.14593       0.821      -0.147   0.0058984
   -0.076059     0.96766    -0.25279   0.0060676
    -0.22595      1.1605    -0.11524    0.014958
    -0.22595      1.1605    -0.11524    0.014958
    -0.22595      1.1605    -0.11524    0.014958
    -0.13137       1.229   -0.016222    0.024261
    -0.15627      1.3379      0.3022    0.030439
    -0.15627      1.3379      0.3022    0.030439
     0.10782      1.2981     0.18167    0.033818
    -0.12482      1.2769     0.14732    0.022728
    -0.39347      1.2298     0.13985    0.025772
    -0.32848      1.3587     0.50998    0.044498
    -0.21957      1.0793    -0.19035    0.012633
     -0.1666     0.80185    -0.12942   0.0052728
    0.063143     0.57245     0.41485   0.0094605
     0.35845     0.83951    -0.23548   0.0045196
     0.50219      1.1166   -0.032072    0.018444
     0.50219      1.1166   -0.032072    0.018444
     0.50219      1.1166   -0.032072    0.018444
     0.39482      1.3606     0.60586    0.040625
     0.39482      1.3606     0.60586    0.040625
     0.39482      1.3606     0.60586    0.040625
     0.39482      1.3606     0.60586    0.040625
     0.47753      1.5345      1.9634    0.085029
     0.30943      1.4706      1.1974    0.066347
     0.30943      1.4706      1.1974    0.066347
     0.56694      1.5568      2.1465     0.10018
      0.6786       1.346      1.2145    0.067016
     0.75661      1.0686     0.25304    0.031043
     0.69567       1.184     0.43686     0.04793
     0.69567       1.184     0.43686     0.04793
     0.77257      1.1359      0.4311    0.036678
     0.80637     0.95222   0.0081105    0.020303
     0.99951     0.67949     -0.2284      0.0103
      1.0501     0.96447     0.82575    0.041863
     0.89867      1.1712      1.0938    0.056348
     0.89867      1.1712      1.0938    0.056348
     0.82946      1.0017     0.14422    0.023183
     0.82946      1.0017     0.14422    0.023183
     0.92573      1.2351      1.6765    0.091189
     0.94558       1.033     0.59323    0.037028
     0.88052      1.1398     0.77482    0.047143
     0.88052      1.1398     0.77482    0.047143
     0.94559      1.1881      1.4401    0.061076
      1.0978     0.97814      1.0593      0.0481
      1.0978     0.97814      1.0593      0.0481
      0.8463      1.0594     0.38011    0.032448
      0.8463      1.0594     0.38011    0.032448
      0.5557      1.1023   -0.015588    0.022627
      0.5557      1.1023   -0.015588    0.022627
     0.41076      1.1187   -0.047691     0.02196
     0.41076      1.1187   -0.047691     0.02196
     0.23852      1.0889    -0.17648    0.013375
     0.32435     0.81028    -0.20289   0.0051089
    0.059706     0.72222    0.041297   0.0072956
     -0.1532      0.6249      0.2264   0.0075516
     0.11211     0.92217    -0.23168   0.0049205
     0.24812     0.70867   -0.035136   0.0055924
     0.50317     0.53171    -0.12859    0.004831
     0.64116     0.51846    -0.29517    0.004831
     0.64116     0.51846    -0.29517    0.004831
     0.52328     0.69639    -0.26987   0.0044259
     0.69583     0.71262    -0.38436   0.0047416
      0.7939     0.72232    -0.38045   0.0056453
      0.7939     0.72232    -0.38045   0.0056453
      0.7939     0.72232    -0.38045   0.0056453
     0.80214     0.56525    -0.41876   0.0032935
     0.72227     0.52988    -0.36069   0.0048847
     0.72227     0.52988    -0.36069   0.0048847
     0.75437     0.65565     -0.4252   0.0034873
     0.70812     0.52293    -0.34175   0.0053221
     0.66117     0.52874    -0.31828   0.0042598
     0.78713     0.56493    -0.41619   0.0033845
      1.0094     0.77261   -0.021879    0.016301
      1.0094     0.77261   -0.021879    0.016301
     0.98049       0.864     0.14843    0.026162
      1.0451     0.56723    -0.19432   0.0042544
      1.0451     0.56723    -0.19432   0.0042544
      1.0451     0.56723    -0.19432   0.0042544
      1.0451     0.56723    -0.19432   0.0042544
      1.0451     0.56723    -0.19432   0.0042544
      1.0451     0.56723    -0.19432   0.0042544
      1.0451     0.56723    -0.19432   0.0042544
      1.0451     0.56723    -0.19432   0.0042544
      1.0743     0.72993     0.03029    0.015611
      1.0743     0.72993     0.03029    0.015611
      1.0743     0.72993     0.03029    0.015611
      1.0743     0.72993     0.03029    0.015611
     0.92917     0.63379     -0.3707   0.0044918
     0.93227     0.51091     -0.2494   0.0053394
     0.93227     0.51091     -0.2494   0.0053394
     0.92537     0.58466    -0.37132   0.0041507
      1.0018     0.80808    0.068771    0.018615
     0.84283     0.59033    -0.43352   0.0028332
     0.79075     0.58879    -0.44004   0.0024577
     0.53189     0.75354    -0.28307   0.0048011
     0.31408      1.0031    -0.23791   0.0097932
     0.43319     0.71273    -0.18869   0.0051662
     0.40621      0.5386    0.045785   0.0066315
     0.40621      0.5386    0.045785   0.0066315
     0.40621      0.5386    0.045785   0.0066315
     0.24901     0.83102    -0.18891   0.0049035
      0.4287      1.1066   -0.096097    0.018916
     0.62262       1.205     0.34295    0.036799
     0.64965     0.91178    -0.22046   0.0097679
     0.68737      1.1105     0.17746    0.033302
     0.68737      1.1105     0.17746    0.033302
     0.59034      1.2786     0.60141    0.042522
     0.43625      1.1923    0.077553    0.024716
     0.59421      1.0011    -0.12827    0.017981
     0.74973     0.93535     -0.1277    0.016198
     0.89902     0.89155    0.049122    0.021357
     0.89902     0.89155    0.049122    0.021357
     0.73821      0.6632     -0.4238   0.0027221
     0.74167     0.74111    -0.38135   0.0054623
     0.58913     0.73089    -0.32439   0.0040315
     0.58913     0.73089    -0.32439   0.0040315
     0.37009     0.95059    -0.25109   0.0093569
     0.49283      0.8554    -0.27138   0.0058923
     0.67592     0.70446    -0.37744   0.0034243
     0.81403     0.99553     0.11863    0.024828
     0.73701      1.0436     0.13549    0.022252
     0.49786       1.157     0.15051    0.029812
     0.72146      1.0239    0.030959    0.022399
     0.72146      1.0239    0.030959    0.022399
     0.83533     0.88206    -0.06312    0.018121
     0.83533     0.88206    -0.06312    0.018121
      1.0626     0.75306    0.097033    0.016965
      1.0626     0.75306    0.097033    0.016965
      1.0626     0.75306    0.097033    0.016965
     0.82785     0.48206    -0.21723   0.0071747
      1.0198      0.5044    -0.13263   0.0046765
      1.0368     0.51953    -0.13753   0.0044221
      1.0904     0.53296   -0.061591   0.0044387
      1.0904     0.53296   -0.061591   0.0044387
      1.0904     0.53296   -0.061591   0.0044387
      1.0854     0.68807  -0.0055657     0.01272
     0.80774     0.98655    0.092081    0.029666
     0.80774     0.98655    0.092081    0.029666
     0.78227     0.73728    -0.36305   0.0064256
     0.85326      0.7567    -0.31251   0.0086525
      1.0285     0.55323    -0.20489   0.0047814
      1.0285     0.55323    -0.20489   0.0047814
      1.0285     0.55323    -0.20489   0.0047814
      1.0285     0.55323    -0.20489   0.0047814
      1.0285     0.55323    -0.20489   0.0047814
      1.0362     0.47703   -0.033326   0.0057717
      1.0362     0.47703   -0.033326   0.0057717
      1.0362     0.47703   -0.033326   0.0057717
     0.93196     0.59914    -0.37475   0.0043608
     0.97905     0.59511    -0.31413   0.0042945
     0.97905     0.59511    -0.31413   0.0042945
      1.1983     0.44657     0.35229   0.0074821
     0.99461     0.73972    -0.13255    0.013086
     0.82647      0.4962    -0.26437   0.0073404
     0.82647      0.4962    -0.26437   0.0073404
     0.82647      0.4962    -0.26437   0.0073404
     0.59401     0.60573    -0.30691   0.0034883
     0.44243     0.59284    -0.07642   0.0057267
     0.25518     0.62555     0.13344    0.007066
     0.25518     0.62555     0.13344    0.007066
     0.23487     0.65732    0.073724   0.0070853
     0.23487     0.65732    0.073724   0.0070853
     0.38882     0.86524    -0.24983   0.0058047
     0.54044     0.62991    -0.25817   0.0043458
     0.54044     0.62991    -0.25817   0.0043458
     0.52947     0.53633    -0.17272   0.0051166
     0.41996     0.37711     0.34713     0.01003
     0.70283       0.553    -0.38233   0.0041164
     0.70283       0.553    -0.38233   0.0041164
     0.82475      0.5727     -0.4231   0.0029217
     0.82475      0.5727     -0.4231   0.0029217
      0.6513     0.66888    -0.37103    0.002873
     0.66107     0.70054    -0.36877   0.0035245
     0.80823     0.68502    -0.41672   0.0039527
      0.9283     0.59388    -0.37196    0.003707
     0.72741      0.4604    -0.14508   0.0092008
     0.72741      0.4604    -0.14508   0.0092008
     0.72741      0.4604    -0.14508   0.0092008
      0.7375     0.44831   -0.065934   0.0093352
     0.96985     0.71456    -0.22827    0.011536
     0.96985     0.71456    -0.22827    0.011536
     0.82121     0.89948   -0.054007    0.017408
     0.82121     0.89948   -0.054007    0.017408
     0.81927      1.1417     0.68187    0.044554
     0.81927      1.1417     0.68187    0.044554
     0.87969     0.93402     0.11793    0.026542
     0.85196      1.0657     0.46136    0.048715
     0.98903     0.98894     0.60296    0.040161
     0.69876      0.8911    -0.21056     0.01451
     0.69876      0.8911    -0.21056     0.01451
     0.64571     0.84804    -0.29186   0.0078816
     0.64571     0.84804    -0.29186   0.0078816
     0.50031     0.95751    -0.22571    0.015814
     0.50031     0.95751    -0.22571    0.015814
     0.50031     0.95751    -0.22571    0.015814
     0.29561      0.9356    -0.24229   0.0065592
     0.13342     0.72121   0.0071685   0.0055658
     0.13342     0.72121   0.0071685   0.0055658
     0.26596     0.47407     0.49269    0.009958
     0.14554     0.51572     0.55606    0.011071
    0.051164     0.29155      2.7187     0.04055
     0.33857     0.42837     0.43972   0.0087069
     0.41796     0.41032     0.26385   0.0075181
     0.41796     0.41032     0.26385   0.0075181
     0.41796     0.41032     0.26385   0.0075181
      0.4607     0.67494    -0.17701   0.0043318
     0.21511     0.89168     -0.2243   0.0056655
     0.24018     0.84966    -0.19884   0.0052702
   -0.056467     0.72802    0.016601   0.0065556
   -0.056467     0.72802    0.016601   0.0065556
    -0.30187     0.66657   0.0029357   0.0063254
     -0.6003     0.70065    -0.32765   0.0037254
    -0.63758     0.40223     0.19588    0.012834
    -0.90695     0.66182    -0.37349    0.005934
     -0.6544     0.53995    -0.33514   0.0040259
     -0.6544     0.53995    -0.33514   0.0040259
    -0.55446     0.46026   -0.090406   0.0062502
    -0.56928      0.4464   -0.069731   0.0074096
    -0.39268     0.50372     0.12648    0.006631
    -0.39268     0.50372     0.12648    0.006631
    -0.39268     0.50372     0.12648    0.006631
    -0.65332     0.77714    -0.33747   0.0052625
    -0.80555     0.49724    -0.29069   0.0061615
    -0.59661     0.54245    -0.27722   0.0045405
    -0.67636      0.3979     0.24705    0.014904
    -0.67636      0.3979     0.24705    0.014904
    -0.63379     0.59299    -0.34803   0.0030556
    -0.78869     0.77717    -0.30744   0.0092196
    -0.78869     0.77717    -0.30744   0.0092196
    -0.78869     0.77717    -0.30744   0.0092196
    -0.92791      0.5752    -0.36675   0.0035146
    -0.66094     0.59818    -0.37645   0.0027746
    -0.77566     0.36876     0.61375    0.018628
    -0.88372     0.54873    -0.36022   0.0036125
    -0.88372     0.54873    -0.36022   0.0036125
    -0.94333     0.67539    -0.32545   0.0088937
    -0.98714     0.89371     0.29788    0.029154
    -0.98714     0.89371     0.29788    0.029154
    -0.98714     0.89371     0.29788    0.029154
      -1.109     0.61686   -0.020366    0.010187
      -1.109     0.61686   -0.020366    0.010187
      -1.109     0.61686   -0.020366    0.010187
      -1.109     0.61686   -0.020366    0.010187
    -0.94229     0.75888    -0.20052    0.012424
    -0.75285      1.0239    0.096341    0.023137
    -0.75285      1.0239    0.096341    0.023137
    -0.90828     0.81949    -0.10235    0.013733
    -0.90828     0.81949    -0.10235    0.013733
    -0.90828     0.81949    -0.10235    0.013733
    -0.89874     0.81497    -0.15276    0.011614
    -0.85982     0.77136    -0.30239   0.0083162
    -0.85982     0.77136    -0.30239   0.0083162
    -0.67331     0.79445    -0.33359   0.0060645
    -0.79561     0.82176    -0.24218   0.0098998
    -0.79561     0.82176    -0.24218   0.0098998
    -0.79561     0.82176    -0.24218   0.0098998
    -0.72654     0.55094    -0.39247   0.0038713
    -0.99188     0.71593    -0.16058     0.01214
     -1.2285     0.83618      1.2292    0.036938
     -1.2285     0.83618      1.2292    0.036938
     -1.2285     0.83618      1.2292    0.036938
     -1.2285     0.83618      1.2292    0.036938
    -0.97123     0.81868   0.0054928    0.018146
    -0.97123     0.81868   0.0054928    0.018146
    -0.97123     0.81868   0.0054928    0.018146
    -0.98336      0.7768   -0.093933    0.017012
    -0.98336      0.7768   -0.093933    0.017012
    -0.95125     0.54004    -0.30176   0.0036903
      -1.102     0.46224     0.11236   0.0060581
     -1.2915     0.50352     0.58632    0.008173
     -1.2915     0.50352     0.58632    0.008173
     -1.2994     0.59007     0.71917    0.014836
     -1.2994     0.59007     0.71917    0.014836
     -1.0021     0.56581    -0.26305   0.0043373
    -0.81319      0.5745    -0.42762   0.0028164
     -0.8853     0.48952    -0.22687   0.0071532
    -0.87523     0.51286    -0.30788    0.004907
    -0.98854     0.53548    -0.24134   0.0039526
     -1.2277     0.75848     0.82373    0.026235
     -1.2277     0.75848     0.82373    0.026235
     -1.2277     0.75848     0.82373    0.026235
    -0.95873     0.57697     -0.3272   0.0040664
    -0.92896     0.52105    -0.28031   0.0048329
    -0.67147     0.73336    -0.36048   0.0049422
     -0.9644     0.53976    -0.28581   0.0038832
     -0.8375     0.57977    -0.43039   0.0029181
     -0.8375     0.57977    -0.43039   0.0029181
     -0.8375     0.57977    -0.43039   0.0029181
      -1.069     0.79867     0.17696    0.018935
      -1.069     0.79867     0.17696    0.018935
     -1.2424      0.7634     0.96758    0.029422
     -1.2424      0.7634     0.96758    0.029422
      -1.226     0.80874      1.0594    0.032587
      -1.226     0.80874      1.0594    0.032587
     -1.0446     0.61521    -0.18961   0.0071663
    -0.88843     0.78808    -0.20825      0.0121
    -0.88843     0.78808    -0.20825      0.0121
    -0.91486     0.86935  -0.0094163    0.018267
    -0.91486     0.86935  -0.0094163    0.018267
    -0.91486     0.86935  -0.0094163    0.018267
     -1.0206     0.68276     -0.1787    0.011124
    -0.90306     0.50313    -0.25117   0.0064347
      -1.054     0.36296     0.63851    0.016835
      -1.054     0.36296     0.63851    0.016835
     -1.3132     0.58563     0.76484    0.016998
     -1.3132     0.58563     0.76484    0.016998
     -1.3132     0.58563     0.76484    0.016998
     -1.2252     0.47244     0.35824   0.0059842
     -1.2252     0.47244     0.35824   0.0059842
       -1.27     0.73561     0.99459    0.026809
       -1.27     0.73561     0.99459    0.026809
     -1.1514     0.99024      1.5088    0.056174
    -0.94801      1.1283      1.1534    0.063834
    -0.94801      1.1283      1.1534    0.063834
    -0.94801      1.1283      1.1534    0.063834
    -0.69759      1.0362  -0.0057569    0.019535
    -0.40721       1.064    -0.20631    0.011321
     -0.6538     0.85717    -0.27086   0.0095425
    -0.83624     0.69704    -0.38769   0.0057636
    -0.91436     0.48497    -0.18297   0.0057679
    -0.91436     0.48497    -0.18297   0.0057679
    -0.82204     0.52859     -0.3659    0.004929
    -0.82204     0.52859     -0.3659    0.004929
    -0.66001      0.4833    -0.22847   0.0065639
    -0.66001      0.4833    -0.22847   0.0065639
    -0.66001      0.4833    -0.22847   0.0065639
    -0.74049       0.616    -0.43471   0.0024754
    -0.74049       0.616    -0.43471   0.0024754
    -0.51725     0.82064    -0.29011   0.0048591
    -0.51031     0.64904    -0.22089   0.0039741
    -0.54973     0.80081      -0.306   0.0042857
    -0.54044     0.67842    -0.27214   0.0040836
    -0.66232     0.76886    -0.33315   0.0055067
    -0.86102     0.85964    -0.11779    0.017456
    -0.86102     0.85964    -0.11779    0.017456
    -0.57037      1.0865   -0.017596    0.019079
    -0.38191     0.79046    -0.20867   0.0049267
    -0.52058      1.0413    -0.11206     0.01701
    -0.78136     0.94052   -0.040585    0.018484
     -1.0216     0.84539     0.21356    0.022824
    -0.97463     0.55186    -0.29298   0.0035357
    -0.97463     0.55186    -0.29298   0.0035357
    -0.90038     0.63751    -0.40069    0.004366
     -0.7095     0.46603    -0.17936   0.0088352
