#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1            -0.599552            -0.599552                    0
           2            -0.597548             -0.59855          0.000708521
           3            -0.599332            -0.598811          0.000518083
           4            -0.599732            -0.599041          0.000436773
           5            -0.600792            -0.599391           0.00046926
           6            -0.598088            -0.599174          0.000438444
           7            -0.599836            -0.599269          0.000385874
           8            -0.598716              -0.5992          0.000343766
           9            -0.596876            -0.598941          0.000390663
          10            -0.597928             -0.59884          0.000364502
          11              -0.5999            -0.598936          0.000343868
          12            -0.599572            -0.598989          0.000319266
          13            -0.598332            -0.598939          0.000298684
          14             -0.59454            -0.598625          0.000410599
          15             -0.59756            -0.598554          0.000389311
          16            -0.600248             -0.59866          0.000379109
          17            -0.599256            -0.598695          0.000358429
          18            -0.599056            -0.598715          0.000339078
          19            -0.598224            -0.598689          0.000322213
          20             -0.59566            -0.598537          0.000339834
          21            -0.599964            -0.598605          0.000330371
          22            -0.599632            -0.598652          0.000318633
          23            -0.598844             -0.59866          0.000304889
          24             -0.59672             -0.59858          0.000302715
          25            -0.600052            -0.598638          0.000296281
          26            -0.601136            -0.598734          0.000300055
          27             -0.59712            -0.598675          0.000294839
          28            -0.599508            -0.598704          0.000285807
          29            -0.597232            -0.598654          0.000280426
          30             -0.59856            -0.598651          0.000271095
          31            -0.599596            -0.598681           0.00026406
          32            -0.598608            -0.598679          0.000255818
          33              -0.5968            -0.598622          0.000254323
          34            -0.596112            -0.598548          0.000257333
          35            -0.597924             -0.59853          0.000250597
          36             -0.59926             -0.59855          0.000244455
          37              -0.5991            -0.598565          0.000238299
          38             -0.59714            -0.598528          0.000234961
          39            -0.599568            -0.598554          0.000230445
          40             -0.60112            -0.598619          0.000233439
