     MU:      SIGMA:     E_MEASURED:    ERROR:
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.80072     0.63628    -0.44344   0.0026557
    -0.83851     0.65754    -0.42992   0.0042459
    -0.83851     0.65754    -0.42992   0.0042459
    -0.83851     0.65754    -0.42992   0.0042459
    -0.83851     0.65754    -0.42992   0.0042459
    -0.83851     0.65754    -0.42992   0.0042459
    -0.83851     0.65754    -0.42992   0.0042459
    -0.83851     0.65754    -0.42992   0.0042459
    -0.79435     0.67184    -0.42488   0.0038518
    -0.79435     0.67184    -0.42488   0.0038518
    -0.79435     0.67184    -0.42488   0.0038518
    -0.79435     0.67184    -0.42488   0.0038518
    -0.79435     0.67184    -0.42488   0.0038518
    -0.79435     0.67184    -0.42488   0.0038518
    -0.79435     0.67184    -0.42488   0.0038518
    -0.80266     0.62935    -0.44219   0.0023532
    -0.80266     0.62935    -0.44219   0.0023532
    -0.80266     0.62935    -0.44219   0.0023532
    -0.73628     0.65689    -0.42133   0.0036555
    -0.73628     0.65689    -0.42133   0.0036555
    -0.73628     0.65689    -0.42133   0.0036555
    -0.73628     0.65689    -0.42133   0.0036555
    -0.73628     0.65689    -0.42133   0.0036555
    -0.73628     0.65689    -0.42133   0.0036555
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.72803     0.65206    -0.42464   0.0024048
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.83036     0.61549    -0.44111    0.003289
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.77725     0.60514    -0.44448   0.0024543
    -0.71217      0.6534    -0.41475   0.0028246
    -0.71217      0.6534    -0.41475   0.0028246
    -0.71217      0.6534    -0.41475   0.0028246
    -0.71217      0.6534    -0.41475   0.0028246
    -0.71217      0.6534    -0.41475   0.0028246
    -0.71217      0.6534    -0.41475   0.0028246
    -0.71217      0.6534    -0.41475   0.0028246
    -0.71217      0.6534    -0.41475   0.0028246
    -0.71217      0.6534    -0.41475   0.0028246
     -0.8844     0.62358    -0.41433   0.0038566
     -0.8844     0.62358    -0.41433   0.0038566
     -0.8844     0.62358    -0.41433   0.0038566
     -0.8844     0.62358    -0.41433   0.0038566
     -0.8844     0.62358    -0.41433   0.0038566
     -0.8844     0.62358    -0.41433   0.0038566
     -0.8844     0.62358    -0.41433   0.0038566
    -0.74642     0.61033    -0.43259    0.002024
    -0.74642     0.61033    -0.43259    0.002024
    -0.74642     0.61033    -0.43259    0.002024
    -0.74642     0.61033    -0.43259    0.002024
    -0.74642     0.61033    -0.43259    0.002024
    -0.74642     0.61033    -0.43259    0.002024
    -0.74642     0.61033    -0.43259    0.002024
    -0.74642     0.61033    -0.43259    0.002024
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.82629     0.57496    -0.43092   0.0025903
    -0.76363     0.64727    -0.43467   0.0025434
    -0.76363     0.64727    -0.43467   0.0025434
    -0.76363     0.64727    -0.43467   0.0025434
    -0.76363     0.64727    -0.43467   0.0025434
    -0.76363     0.64727    -0.43467   0.0025434
    -0.76363     0.64727    -0.43467   0.0025434
    -0.76363     0.64727    -0.43467   0.0025434
    -0.76363     0.64727    -0.43467   0.0025434
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
    -0.81571     0.64574    -0.43785   0.0040103
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
     -0.7987     0.66086    -0.43222   0.0031697
    -0.79099     0.58466    -0.43249   0.0022414
    -0.79099     0.58466    -0.43249   0.0022414
    -0.79099     0.58466    -0.43249   0.0022414
    -0.79099     0.58466    -0.43249   0.0022414
    -0.79099     0.58466    -0.43249   0.0022414
    -0.79099     0.58466    -0.43249   0.0022414
    -0.79099     0.58466    -0.43249   0.0022414
