     MU:      SIGMA:     E_MEASURED:    ERROR:
    -0.16538      1.1349    -0.18084    0.013093
    -0.16538      1.1349    -0.18084    0.013093
    -0.37131     0.90861    -0.26668   0.0055788
    -0.41403     0.62111    -0.06732   0.0052187
    -0.38112     0.68928    -0.10923   0.0046975
    -0.38112     0.68928    -0.10923   0.0046975
    -0.17993     0.93859    -0.23953   0.0070395
    -0.28795     0.70294    -0.05408   0.0063267
    -0.30759     0.92052    -0.25887   0.0055638
    -0.36983      0.7644    -0.18539   0.0044444
    -0.64106     0.47107    -0.19665   0.0077763
    -0.64106     0.47107    -0.19665   0.0077763
    -0.81679     0.47609    -0.19539   0.0074849
    -0.62717     0.58615     -0.3382   0.0031537
    -0.62717     0.58615     -0.3382   0.0031537
    -0.62717     0.58615     -0.3382   0.0031537
    -0.36421     0.60071    0.019378   0.0064729
    -0.10151      0.7868   -0.092806   0.0057313
   0.0023109     0.68028     0.12016   0.0078243
    -0.26974     0.64578    0.069024    0.006862
    -0.37207     0.60921   -0.004719   0.0062324
    -0.18006     0.83444    -0.18429   0.0057732
   -0.028988     0.97498    -0.24419   0.0063367
     0.10558      1.0646    -0.22823     0.01116
     0.19121      1.0564    -0.22106    0.012545
     0.34216     0.88675    -0.24711   0.0055949
     0.34216     0.88675    -0.24711   0.0055949
     0.28401     0.76236    -0.13192    0.004879
     0.27179     0.77848    -0.13583   0.0054331
      0.4515     0.72695    -0.21738   0.0050965
     0.74858     0.69702    -0.40296   0.0041867
     0.49571     0.92675    -0.25202   0.0088766
     0.68866     0.65235    -0.40324   0.0025205
     0.48586     0.61587      -0.164   0.0044438
     0.48586     0.61587      -0.164   0.0044438
     0.62104     0.43469   -0.032161   0.0094623
     0.85109     0.55425    -0.39026   0.0035133
     0.59886     0.82774    -0.28815   0.0070807
     0.59886     0.82774    -0.28815   0.0070807
     0.45559     0.94106    -0.25158    0.010232
     0.45559     0.94106    -0.25158    0.010232
     0.53343     0.83638    -0.27879   0.0066384
     0.77058     0.94226   -0.056808    0.018904
     0.77058     0.94226   -0.056808    0.018904
     0.62236      0.8279    -0.30352   0.0067372
     0.72989     0.98637   -0.039393    0.020707
     0.72989     0.98637   -0.039393    0.020707
     0.72989     0.98637   -0.039393    0.020707
     0.84286     0.97034     0.13378    0.025309
     0.84286     0.97034     0.13378    0.025309
     0.64901      1.1869     0.41348    0.045626
     0.54677      1.1777     0.15994    0.026854
     0.28721      1.2222    0.041219    0.023817
     0.28721      1.2222    0.041219    0.023817
     0.41032      1.0755    -0.14826    0.014137
     0.58413     0.88255    -0.26912   0.0080512
     0.58413     0.88255    -0.26912   0.0080512
     0.30253      0.8768    -0.23343   0.0052816
     0.38142     0.95174    -0.25556   0.0071202
     0.46372     0.91037    -0.25719    0.009084
     0.31769      1.0534    -0.22341   0.0090376
     0.12321      1.0522    -0.24225    0.010809
     0.20494      1.2891     0.19053     0.02786
     0.20494      1.2891     0.19053     0.02786
     0.20494      1.2891     0.19053     0.02786
     0.41348      1.3433     0.60684    0.048158
     0.48141      1.2466     0.23799     0.03809
     0.22123      1.2875     0.24243     0.02976
     0.14452      1.1582    -0.12132    0.017856
    -0.11878      1.1613   -0.095615    0.018859
    -0.11878      1.1613   -0.095615    0.018859
    -0.11878      1.1613   -0.095615    0.018859
    0.060079      1.0037    -0.25246   0.0066304
    -0.12442      0.9062    -0.22342   0.0059568
    -0.12442      0.9062    -0.22342   0.0059568
    -0.10804     0.97374    -0.25187   0.0049993
    0.062337     0.88729    -0.19829   0.0059813
    -0.17356      1.0716    -0.21124    0.012352
    -0.17356      1.0716    -0.21124    0.012352
    -0.17356      1.0716    -0.21124    0.012352
    -0.17356      1.0716    -0.21124    0.012352
    -0.17356      1.0716    -0.21124    0.012352
    -0.17356      1.0716    -0.21124    0.012352
    -0.14091      1.2911     0.15337    0.028428
    -0.14091      1.2911     0.15337    0.028428
   -0.095708      1.2132  -0.0018095    0.028725
    -0.08099      1.0186    -0.25149   0.0085778
    -0.08099      1.0186    -0.25149   0.0085778
    -0.08099      1.0186    -0.25149   0.0085778
    0.082628     0.97972     -0.2519   0.0057836
    -0.14902     0.91908    -0.23111    0.004746
    -0.14902     0.91908    -0.23111    0.004746
    -0.14902     0.91908    -0.23111    0.004746
    -0.14902     0.91908    -0.23111    0.004746
    -0.25516     0.81733    -0.17901   0.0046624
   -0.081879     0.90703    -0.22524   0.0052389
   -0.061968      0.9655    -0.24274   0.0056086
    -0.12572     0.70189    0.055815   0.0073585
    -0.12572     0.70189    0.055815   0.0073585
    -0.19314     0.64191     0.13555   0.0074851
   -0.073941     0.54583     0.52703    0.009451
    0.068663     0.84412    -0.16567   0.0055013
    0.068663     0.84412    -0.16567   0.0055013
     0.22519     0.99408    -0.25582   0.0061317
     0.22519     0.99408    -0.25582   0.0061317
     0.21576      1.0899    -0.21472    0.011079
   -0.064529     0.80698    -0.11846   0.0055077
   -0.064529     0.80698    -0.11846   0.0055077
   -0.064529     0.80698    -0.11846   0.0055077
    -0.34761      1.0027    -0.22228   0.0095149
    -0.46146      1.0925    -0.12435    0.017799
    -0.62605      1.0909    0.032948    0.020556
     -0.8506      0.9407    0.071375    0.025033
     -1.0324      0.7597    0.004154    0.014647
     -1.0324      0.7597    0.004154    0.014647
    -0.84697     0.47905    -0.19819   0.0082847
    -0.84697     0.47905    -0.19819   0.0082847
    -0.60172      0.7213    -0.32939   0.0042853
    -0.76538     0.56777    -0.42497   0.0026622
    -0.76538     0.56777    -0.42497   0.0026622
    -0.76538     0.56777    -0.42497   0.0026622
    -0.76538     0.56777    -0.42497   0.0026622
    -0.71226     0.55741    -0.39035    0.003646
    -0.71226     0.55741    -0.39035    0.003646
    -0.71226     0.55741    -0.39035    0.003646
    -0.71226     0.55741    -0.39035    0.003646
    -0.71226     0.55741    -0.39035    0.003646
      -1.012     0.67673    -0.21242    0.008098
     -1.0397     0.49812   -0.080374   0.0051256
    -0.83712     0.61126    -0.43818   0.0027082
    -0.83712     0.61126    -0.43818   0.0027082
    -0.76961     0.54788    -0.40129   0.0038756
    -0.76961     0.54788    -0.40129   0.0038756
    -0.76961     0.54788    -0.40129   0.0038756
    -0.76961     0.54788    -0.40129   0.0038756
    -0.76961     0.54788    -0.40129   0.0038756
    -0.76961     0.54788    -0.40129   0.0038756
    -0.84389     0.77718    -0.27719    0.010122
     -1.0853     0.59393    -0.10215   0.0079484
    -0.82966     0.52174    -0.34139   0.0051919
    -0.82966     0.52174    -0.34139   0.0051919
     -0.6739       0.496    -0.27706    0.006712
     -0.6739       0.496    -0.27706    0.006712
     -0.6739       0.496    -0.27706    0.006712
     -0.6739       0.496    -0.27706    0.006712
    -0.83797     0.44204   -0.018699    0.010313
    -0.88733     0.69136    -0.35928   0.0068537
    -0.88733     0.69136    -0.35928   0.0068537
    -0.81745     0.83802    -0.21872     0.01186
    -0.81745     0.83802    -0.21872     0.01186
    -0.81745     0.83802    -0.21872     0.01186
    -0.64925      1.1141     0.17964    0.032959
    -0.55467      1.1826     0.23144    0.036106
    -0.55467      1.1826     0.23144    0.036106
    -0.55467      1.1826     0.23144    0.036106
    -0.29057      1.1429    -0.13133    0.017261
    -0.29057      1.1429    -0.13133    0.017261
    -0.55922      1.0958    -0.03875    0.018527
    -0.49423      1.2247     0.23569    0.028783
    -0.38532     0.94529    -0.23848    0.010264
    -0.33234     0.66783   -0.023789   0.0060287
    -0.33234     0.66783   -0.023789   0.0060287
   -0.037034     0.93488    -0.24256   0.0055597
      0.1067       1.212   -0.027556    0.017848
      0.1067       1.212   -0.027556    0.017848
      0.1067       1.212   -0.027556    0.017848
      0.1067       1.212   -0.027556    0.017848
      0.1067       1.212   -0.027556    0.017848
      0.1067       1.212   -0.027556    0.017848
     0.29399      1.1601   -0.071089    0.022981
      0.3767      1.3339     0.53693    0.045829
      0.2086        1.27     0.15892     0.02756
      0.2086        1.27     0.15892     0.02756
     0.46611      1.3563     0.65608    0.041796
     0.57777      1.1454     0.17571    0.034549
     0.65578     0.86802    -0.25634    0.011177
     0.59484     0.98342    -0.17312    0.016817
     0.53872       1.124    0.077179     0.02564
     0.61562      1.0759   0.0067491    0.022972
     0.64942     0.89224    -0.25526    0.010424
     0.84256     0.61951    -0.43228   0.0032308
     0.89316     0.90449    0.094378    0.022328
     0.74172      1.1113     0.38883    0.040501
     0.99579      1.0323     0.80327    0.040823
     0.92658     0.86271    0.015116    0.016074
     0.92658     0.86271    0.015116    0.016074
      1.0229      1.0961      1.3684    0.065507
      1.0427       0.894     0.45198    0.031985
     0.97764      1.0008     0.62564    0.040146
     0.97764      1.0008     0.62564    0.040146
      1.0427      1.0491      1.1988    0.045619
      1.1949     0.83914     0.95373    0.031751
      1.1949     0.83914     0.95373    0.031751
     0.94342     0.92042     0.18596    0.025482
     0.94342     0.92042     0.18596    0.025482
     0.65282     0.96326    -0.15979    0.016002
     0.65282     0.96326    -0.15979    0.016002
     0.50788      0.9797    -0.18925    0.013213
     0.50788      0.9797    -0.18925    0.013213
     0.33565     0.94988    -0.24367   0.0079166
     0.42147     0.67128    -0.13776   0.0056399
     0.42147     0.67128    -0.13776   0.0056399
     0.20856     0.57396     0.31643   0.0091551
     0.47388     0.87123    -0.27458   0.0053228
     0.60988     0.65773    -0.32888   0.0027718
     0.86494     0.48078    -0.19427   0.0072542
      1.0029     0.46752   -0.029819   0.0058042
      1.0029     0.46752   -0.029819   0.0058042
     0.88505     0.64545    -0.40052    0.005087
     0.88505     0.64545    -0.40052    0.005087
     0.98311     0.65515    -0.28761   0.0070844
     0.98311     0.65515    -0.28761   0.0070844
     0.98311     0.65515    -0.28761   0.0070844
     0.98311     0.65515    -0.28761   0.0070844
     0.90325     0.61978    -0.40428   0.0034209
     0.90325     0.61978    -0.40428   0.0034209
     0.90325     0.61978    -0.40428   0.0034209
     0.85699     0.48705    -0.21922   0.0073373
     0.81004     0.49287    -0.27044    0.007116
     0.93601     0.52906    -0.28817     0.00458
     0.93601     0.52906    -0.28817     0.00458
     0.97459     0.68306    -0.27284    0.007731
     0.94571     0.77444    -0.17008     0.01284
      1.0103     0.47767   -0.068286   0.0063907
      1.0103     0.47767   -0.068286   0.0063907
      1.0103     0.47767   -0.068286   0.0063907
      0.9774     0.74896    -0.16066    0.013265
     0.79461     0.55063    -0.40631   0.0035221
     0.79461     0.55063    -0.40631   0.0035221
     0.79461     0.55063    -0.40631   0.0035221
     0.79461     0.55063    -0.40631   0.0035221
     0.82382     0.71333    -0.38595   0.0052658
     0.82382     0.71333    -0.38595   0.0052658
     0.88648     0.78564    -0.22083    0.011168
      1.1689     0.60111     0.16035    0.011773
      1.0237     0.50498    -0.13108   0.0043485
      1.0268     0.38209     0.47342    0.013377
      1.0268     0.38209     0.47342    0.013377
      1.0199     0.45585    0.027338   0.0068465
      1.0964     0.67926    0.026083    0.012974
     0.93738     0.46151   -0.069437   0.0078542
     0.88529     0.45998   -0.086323   0.0084023
     0.62644     0.62473    -0.34223   0.0031688
     0.40863     0.87432    -0.26025   0.0053893
     0.52774     0.58391    -0.20133   0.0043039
     0.50076     0.40979     0.12461   0.0093381
     0.50076     0.40979     0.12461   0.0093381
     0.50076     0.40979     0.12461   0.0093381
     0.34356      0.7022   -0.094414   0.0047444
     0.52325     0.97779    -0.20411    0.011134
     0.71717      1.0762     0.15057    0.034281
      0.7442     0.78296    -0.33159   0.0082851
     0.78192     0.98165 -0.00014543    0.023037
     0.78192     0.98165 -0.00014543    0.023037
     0.68489      1.1498     0.29171    0.034342
      0.5308      1.0635   -0.083263    0.020054
     0.68876     0.87229    -0.26166    0.010082
     0.84428     0.80654     -0.2338    0.012246
     0.99357     0.76274   -0.066197     0.01632
     0.99357     0.76274   -0.066197     0.01632
     0.83276     0.53438    -0.36833   0.0050353
     0.83622     0.61229    -0.43938   0.0025694
     0.68368     0.60207    -0.39351    0.002662
     0.68368     0.60207    -0.39351    0.002662
     0.46464     0.82177    -0.26376   0.0049519
     0.58738     0.72658    -0.31605   0.0035783
     0.77046     0.57565    -0.42819   0.0023643
     0.90858     0.86671   -0.038313     0.01961
     0.83156     0.91477   -0.038916    0.019226
     0.59241      1.0282   -0.022021     0.02535
     0.81601     0.89507    -0.10495    0.014019
     0.72753      1.0214    0.014239    0.022235
     0.84141     0.87956   -0.069639    0.019224
     0.84141     0.87956   -0.069639    0.019224
     0.84141     0.87956   -0.069639    0.019224
     0.84141     0.87956   -0.069639    0.019224
     0.84141     0.87956   -0.069639    0.019224
     0.60664     0.60856    -0.32186   0.0034666
     0.79856     0.63089    -0.44224   0.0026805
     0.81557     0.64602    -0.43835   0.0027926
     0.86916     0.65945    -0.41197   0.0047557
     0.86916     0.65945    -0.41197   0.0047557
     0.86916     0.65945    -0.41197   0.0047557
     0.86916     0.65945    -0.41197   0.0047557
     0.86916     0.65945    -0.41197   0.0047557
     0.86916     0.65945    -0.41197   0.0047557
     0.86916     0.65945    -0.41197   0.0047557
     0.94014     0.67887    -0.33316   0.0070664
      1.1154      0.4754     0.10958    0.005342
      1.1154      0.4754     0.10958    0.005342
      1.1154      0.4754     0.10958    0.005342
      1.1154      0.4754     0.10958    0.005342
      1.1154      0.4754     0.10958    0.005342
      1.1231      0.3992     0.40238    0.012682
      1.1231      0.3992     0.40238    0.012682
      1.1231      0.3992     0.40238    0.012682
      1.0188     0.52131    -0.17865   0.0042556
      1.0659     0.51728   -0.096065   0.0041666
      1.0659     0.51728   -0.096065   0.0041666
      1.0659     0.51728   -0.096065   0.0041666
     0.86228     0.81042    -0.20716    0.013675
     0.69414      0.5669    -0.39049   0.0032288
     0.69414      0.5669    -0.39049   0.0032288
     0.69414      0.5669    -0.39049   0.0032288
     0.46168     0.67643    -0.18542   0.0045978
      0.3101     0.66354  -0.0046687   0.0071561
     0.12285     0.69626    0.060571    0.006764
     0.12285     0.69626    0.060571    0.006764
     0.10254     0.72802  -0.0032106    0.006732
   -0.076222     0.69233     0.07188   0.0071003
    0.077726     0.90025    -0.21025   0.0052418
    0.077726     0.90025    -0.21025   0.0052418
    -0.21436     0.71016  -0.0099078   0.0060976
    -0.22533     0.61659      0.1798   0.0081791
    -0.33484     0.45736     0.38093   0.0092949
   -0.051975     0.63326     0.23931    0.008148
   -0.051975     0.63326     0.23931    0.008148
    0.069949     0.65295       0.179   0.0077278
     0.35946     0.90312    -0.25422   0.0062701
     0.18602     0.99931    -0.25008   0.0095888
     0.19578       1.031    -0.23963   0.0076293
     0.34294      1.0154    -0.23479   0.0097092
     0.46301     0.92431    -0.26205   0.0072733
     0.26212     0.79082    -0.15076   0.0053194
     0.26212     0.79082    -0.15076   0.0053194
     0.26212     0.79082    -0.15076   0.0053194
     0.27221     0.77873    -0.14633   0.0049081
     0.50456       1.045    -0.12332    0.018739
     0.50456       1.045    -0.12332    0.018739
     0.35592      1.2299     0.14212    0.024423
     0.35592      1.2299     0.14212    0.024423
     0.35592      1.2299     0.14212    0.024423
     0.35592      1.2299     0.14212    0.024423
     0.41634      1.0222    -0.20433    0.013099
     0.38861      1.1539   -0.019388    0.027027
     0.52568      1.0771     -0.1001    0.018441
     0.23541     0.97929    -0.24269   0.0086673
     0.23541     0.97929    -0.24269   0.0086673
     0.18236     0.93623    -0.24583   0.0067764
     0.18236     0.93623    -0.24583   0.0067764
    0.036957      1.0457    -0.24332   0.0084841
    0.036957      1.0457    -0.24332   0.0084841
     0.21352      1.1147    -0.17907    0.014423
   0.0088237      1.0928    -0.21901    0.010674
    -0.15337     0.87838    -0.20126   0.0054836
    -0.24148     0.78774    -0.14573   0.0055045
    -0.24148     0.78774    -0.14573   0.0055045
     -0.3619     0.82939    -0.22234   0.0057793
    -0.45627     0.60522    -0.11483   0.0049801
    -0.45627     0.60522    -0.11483   0.0049801
    -0.37689     0.58717    0.032693   0.0058614
    -0.37689     0.58717    0.032693   0.0058614
    -0.37689     0.58717    0.032693   0.0058614
    -0.33415      0.8518    -0.22751   0.0044258
    -0.57973      1.0685   -0.043722    0.018905
    -0.55466      1.0265    -0.14565    0.014584
    -0.85131     0.90487   -0.032945    0.017387
    -0.60119     0.65595    -0.33063   0.0032314
    -0.84659      0.5945    -0.43021   0.0025761
    -0.84659      0.5945    -0.43021   0.0025761
    -0.84659      0.5945    -0.43021   0.0025761
    -0.84659      0.5945    -0.43021   0.0025761
    -0.84659      0.5945    -0.43021   0.0025761
    -0.84659      0.5945    -0.43021   0.0025761
    -0.74665      0.5148    -0.33143   0.0056625
    -0.76147     0.50094     -0.3001   0.0063156
    -0.58487     0.55826    -0.27108   0.0036394
    -0.58487     0.55826    -0.27108   0.0036394
    -0.58487     0.55826    -0.27108   0.0036394
    -0.58487     0.55826    -0.27108   0.0036394
    -0.58487     0.55826    -0.27108   0.0036394
    -0.37593     0.60348    0.015277   0.0058674
    -0.45568     0.45892    0.078736   0.0057522
    -0.45568     0.45892    0.078736   0.0057522
    -0.41312     0.65401    -0.10424   0.0056926
    -0.56802      0.8382    -0.29235   0.0058741
    -0.56802      0.8382    -0.29235   0.0058741
    -0.56802      0.8382    -0.29235   0.0058741
    -0.70724     0.63623     -0.4167   0.0025156
    -0.70724     0.63623     -0.4167   0.0025156
    -0.82196      0.4068     0.23271    0.014126
    -0.93002     0.58677    -0.35864   0.0033482
    -0.93002     0.58677    -0.35864   0.0033482
    -0.98963     0.71343    -0.18763    0.011681
    -0.98963     0.71343    -0.18763    0.011681
    -0.98963     0.71343    -0.18763    0.011681
    -0.98963     0.71343    -0.18763    0.011681
     -1.1115     0.43658     0.23041   0.0074244
     -1.1115     0.43658     0.23041   0.0074244
     -1.1115     0.43658     0.23041   0.0074244
      -1.177       0.449      0.2943   0.0069909
     -1.0104     0.59102    -0.25944   0.0048223
    -0.82091     0.85608    -0.16137    0.014946
    -0.67719      1.0638     0.04473    0.024531
    -0.83262     0.85939    -0.11277      0.0168
    -0.83262     0.85939    -0.11277      0.0168
    -0.83262     0.85939    -0.11277      0.0168
    -0.82308     0.85487    -0.18483    0.011228
    -0.78416     0.81126    -0.29484   0.0093186
    -0.95863     0.58622    -0.32997   0.0040264
    -0.77212     0.60931    -0.44142   0.0020309
    -0.89442     0.63662    -0.39966   0.0043827
    -0.89442     0.63662    -0.39966   0.0043827
    -0.89442     0.63662    -0.39966   0.0043827
    -0.89442     0.63662    -0.39966   0.0043827
     -1.1598     0.80161     0.67975    0.030368
     -1.1598     0.80161     0.67975    0.030368
     -1.1598     0.80161     0.67975    0.030368
     -1.1598     0.80161     0.67975    0.030368
     -1.1598     0.80161     0.67975    0.030368
    -0.90246     0.78411    -0.21138    0.011086
    -0.90246     0.78411    -0.21138    0.011086
    -0.90246     0.78411    -0.21138    0.011086
    -0.91459     0.74223    -0.27481   0.0099679
    -0.91459     0.74223    -0.27481   0.0099679
    -0.88248     0.50547    -0.27425   0.0057587
    -0.88248     0.50547    -0.27425   0.0057587
      -1.072     0.54675     -0.1131   0.0046399
      -1.072     0.54675     -0.1131   0.0046399
     -1.0799      0.6333   -0.095562   0.0084456
     -1.0799      0.6333   -0.095562   0.0084456
    -0.78256     0.60904    -0.44809   0.0018064
    -0.59363     0.61773     -0.3026   0.0033919
    -0.66574     0.53275    -0.33178    0.004456
    -0.65567     0.55609    -0.34831   0.0034725
    -0.76897     0.57871    -0.43212   0.0027667
     -1.0082     0.80171    0.039719    0.018409
     -1.0082     0.80171    0.039719    0.018409
     -1.0082     0.80171    0.039719    0.018409
    -0.73917      0.6202    -0.43003   0.0023905
     -0.7094     0.56428    -0.40144   0.0032716
     -0.4519     0.77659    -0.24348   0.0046994
    -0.74483     0.58299    -0.42482   0.0025088
    -0.61793       0.623    -0.33759   0.0029992
    -0.61793       0.623    -0.33759   0.0029992
    -0.61793       0.623    -0.33759   0.0029992
    -0.84941      0.8419    -0.19295    0.012505
     -1.1245     0.61992    0.015127    0.010745
     -1.2979     0.58464      0.6781    0.017091
     -1.2979     0.58464      0.6781    0.017091
     -1.2815     0.62998     0.68464    0.016039
     -1.2815     0.62998     0.68464    0.016039
     -1.1001     0.43646     0.20747   0.0071216
    -0.94396     0.60932    -0.36076   0.0043312
    -0.94396     0.60932    -0.36076   0.0043312
    -0.97038      0.6906    -0.26116   0.0079236
    -0.97038      0.6906    -0.26116   0.0079236
    -0.97038      0.6906    -0.26116   0.0079236
     -1.0761     0.50401   -0.041441     0.00482
     -1.0761     0.50401   -0.041441     0.00482
     -1.0761     0.50401   -0.041441     0.00482
     -1.0761     0.50401   -0.041441     0.00482
     -1.0761     0.50401   -0.041441     0.00482
     -1.0761     0.50401   -0.041441     0.00482
     -1.0761     0.50401   -0.041441     0.00482
    -0.98811     0.39081     0.39586    0.012497
    -0.98811     0.39081     0.39586    0.012497
     -1.0329     0.65399    -0.18417   0.0088668
     -1.0329     0.65399    -0.18417   0.0088668
    -0.91434     0.90862     0.11459    0.026367
    -0.71094      1.0467     0.12886    0.026973
    -0.71094      1.0467     0.12886    0.026973
    -0.71094      1.0467     0.12886    0.026973
    -0.46052     0.95458    -0.25918   0.0076742
    -0.17014     0.98242     -0.2574   0.0054852
    -0.41673     0.77555    -0.22474   0.0048897
    -0.59917     0.61542     -0.3128   0.0032761
    -0.59917     0.61542     -0.3128   0.0032761
    -0.59917     0.61542     -0.3128   0.0032761
    -0.59917     0.61542     -0.3128   0.0032761
    -0.59917     0.61542     -0.3128   0.0032761
    -0.43713     0.57013   -0.044994    0.005904
    -0.43713     0.57013   -0.044994    0.005904
    -0.43713     0.57013   -0.044994    0.005904
    -0.51761     0.70283     -0.2539   0.0041237
    -0.51761     0.70283     -0.2539   0.0041237
    -0.29438     0.90747    -0.25365   0.0059878
    -0.28744     0.73587   -0.092027   0.0053805
    -0.32686     0.88764    -0.24847   0.0047745
    -0.31756     0.76525    -0.14746   0.0048918
    -0.43944     0.85569    -0.26037   0.0061158
