     MU:      SIGMA:     E_MEASURED:    ERROR:
     0.18352      0.9336    -0.24105   0.0059085
     0.10124      1.0876    -0.21462    0.012169
   -0.039265      1.1873   -0.086409    0.018503
    0.043544      1.0346     -0.2499   0.0079725
      0.2084      1.0308    -0.24938    0.007011
      0.2084      1.0308    -0.24938    0.007011
    0.024022     0.90031    -0.20748   0.0056196
     0.10536     0.83524    -0.15174   0.0056537
   -0.010731      1.1212    -0.18632    0.012945
  -0.0024373        1.18    -0.11313     0.01745
    -0.20741     0.95034    -0.24575   0.0065587
    -0.41867     0.89389    -0.26944   0.0065451
    -0.16864     0.89084    -0.21646   0.0047202
    -0.05556     0.67079     0.15134   0.0082352
    -0.19515     0.74746   -0.059228   0.0058733
    -0.11701     0.75009   -0.037584   0.0065176
    0.081984     0.91342    -0.21488   0.0057701
    0.099055       1.052     -0.2393    0.009419
     0.13246      0.8131    -0.14117   0.0056689
   -0.069146     0.89969     -0.2174   0.0045488
   -0.043838      1.0174    -0.26282   0.0060073
    -0.20191     0.85157    -0.18936   0.0050646
    -0.27686       1.024     -0.2485   0.0092924
    -0.43092     0.81549    -0.24543   0.0046006
    -0.40408     0.76291     -0.1996   0.0047097
    -0.46879     0.95537    -0.22749    0.010205
     -0.2393      1.1429    -0.13243    0.018033
   -0.069627      1.0463    -0.23309    0.011213
    -0.22613      1.1443    -0.12555    0.017508
    -0.16307      1.1211    -0.19708    0.012347
    0.010547     0.86675    -0.18791   0.0054268
    0.058428     0.95364    -0.22951   0.0066199
   -0.067905     0.73945  -0.0010733   0.0070038
    -0.29784     0.76276    -0.13426   0.0054837
   -0.052922     0.67188     0.13729   0.0072253
     0.20697     0.50277     0.52254    0.011797
     0.20697     0.50277     0.52254    0.011797
     0.20697     0.50277     0.52254    0.011797
     0.37946     0.54507    0.098622   0.0054535
     0.11813     0.81419    -0.13771   0.0058694
    -0.14959     0.55364     0.43815   0.0092488
    -0.30903     0.63954      0.0343   0.0065702
    -0.27425     0.55494      0.2462   0.0075107
    -0.27425     0.55494      0.2462   0.0075107
    -0.31204     0.57619     0.15433    0.007137
    -0.59668     0.54603    -0.27707   0.0044625
    -0.59668     0.54603    -0.27707   0.0044625
    -0.59668     0.54603    -0.27707   0.0044625
    -0.89327     0.61285    -0.41574   0.0036509
    -0.93764     0.37296     0.52048    0.019265
     -1.1623     0.55032    0.099167    0.007425
     -1.1181     0.56462   -0.012174   0.0076233
    -0.98747     0.57138    -0.29115   0.0040733
    -0.83404     0.74962    -0.33791   0.0096281
    -0.70437     0.67649    -0.39564   0.0035153
    -0.86783     0.97155     0.19746    0.029574
    -0.76569     0.77752    -0.32653   0.0087398
    -0.66025     0.64114    -0.38768   0.0029794
    -0.66856     0.59865    -0.38446    0.002853
    -0.41632     0.74329    -0.19056   0.0048812
    -0.51059     0.68615    -0.23805   0.0043798
    -0.44421     0.71369    -0.19428   0.0054652
    -0.57403     0.59718    -0.27717   0.0037339
    -0.47226     0.38901     0.25224    0.010237
    -0.20123     0.55258      0.3716   0.0093838
    -0.15698      0.4759     0.74894    0.011524
    -0.45556     0.43468     0.12307   0.0076394
    -0.44731     0.42986     0.13964   0.0085042
    -0.44731     0.42986     0.13964   0.0085042
    -0.44731     0.42986     0.13964   0.0085042
    -0.50189     0.46213   -0.017019   0.0073408
    -0.50189     0.46213   -0.017019   0.0073408
    -0.36968     0.50465     0.18609   0.0065382
    -0.32156     0.72032   -0.087548   0.0052904
    -0.18605      0.9642    -0.24457   0.0060176
   -0.096644      1.1557    -0.15411    0.013657
   -0.055895      1.0431    -0.25568   0.0092128
    0.032266      1.1588    -0.16672    0.013693
     0.30769     0.90188    -0.24602   0.0050501
     0.58132      1.1301     0.13052     0.03069
     0.29038      1.2542     0.13544    0.032288
    0.090449      1.1205    -0.16368    0.018156
   -0.079672      1.2892     0.12793     0.02704
    0.091916       1.439     0.89648    0.071447
    -0.16548      1.3171     0.22202    0.031071
    -0.16548      1.3171     0.22202    0.031071
    -0.37141      1.0908    -0.17414    0.012727
    -0.41413     0.80328    -0.23982   0.0055507
    -0.38122     0.87145    -0.24797   0.0042968
     -0.1938     0.63699     0.14439   0.0084663
   0.0073869     0.88631    -0.19984   0.0051376
    -0.10063     0.65065     0.17679   0.0084869
    -0.12027     0.86823    -0.19529   0.0046697
    -0.18251     0.71211   0.0068463   0.0071254
    -0.45375     0.41878     0.15743   0.0082309
    -0.45375     0.41878     0.15743   0.0082309
    -0.62947     0.42381    0.036446    0.010713
    -0.43985     0.53386  0.00075656   0.0061772
    -0.31213     0.65406    0.010734   0.0064897
    -0.31213     0.65406    0.010734   0.0064897
   -0.049172     0.66863     0.13711   0.0074913
     0.21353     0.85471    -0.19526   0.0055591
     0.31735      0.7482    -0.12856   0.0054373
     0.31735      0.7482    -0.12856   0.0054373
     0.21502     0.71163   -0.024564   0.0060048
     0.40702     0.93686    -0.24682   0.0073365
     0.55809      1.0774   -0.058049    0.021243
     0.55809      1.0774   -0.058049    0.021243
     0.64373      1.0692    0.023026    0.021915
     0.79467     0.89955    -0.12085    0.012205
     0.53339     0.62273    -0.23949   0.0040553
     0.47524     0.49834   -0.027681   0.0051903
     0.46302     0.51446   -0.011728   0.0056258
     0.64273     0.46293    -0.15622   0.0078078
     0.93981       0.433    0.076568    0.010933
     0.68694     0.66273    -0.39413   0.0028178
     0.87989     0.38833      0.3907    0.015317
     0.67709     0.35185     0.78922    0.020595
     0.67709     0.35185     0.78922    0.020595
     0.67709     0.35185     0.78922    0.020595
     0.90714     0.47141    -0.10952   0.0073734
     0.65491      0.7449    -0.35453   0.0039455
     0.63878     0.90479    -0.24938   0.0091419
      0.4955      1.0181    -0.15897    0.018718
      0.4955      1.0181    -0.15897    0.018718
     0.57335     0.91343    -0.24519    0.010033
      0.8105      1.0193     0.21085    0.032182
      0.8105      1.0193     0.21085    0.032182
     0.66228     0.90495    -0.22479    0.012181
      0.7698      1.0634     0.22986    0.025886
      0.7698      1.0634     0.22986    0.025886
     0.73762      1.1835     0.53869    0.041606
     0.85059      1.1675     0.89933    0.061085
     0.85059      1.1675     0.89933    0.061085
     0.65675       1.384      1.4072    0.076058
     0.55451      1.3749       1.008    0.055645
     0.29495      1.4194     0.73303    0.041183
     0.29495      1.4194     0.73303    0.041183
     0.41806      1.2727     0.32547    0.032259
     0.59187      1.0797  -0.0022029    0.022719
     0.62276       1.348     0.99123    0.059115
     0.34115      1.3422     0.49337    0.045407
     0.34115      1.3422     0.49337    0.045407
     0.42345      1.3009        0.47    0.044289
     0.27742      1.4439     0.95324    0.049873
    0.082941      1.4426     0.81291    0.059017
     0.16467      1.6796      2.4419     0.11059
     0.16467      1.6796      2.4419     0.11059
     0.16467      1.6796      2.4419     0.11059
      0.3732      1.7337      3.6046     0.14978
     0.44113      1.6371      2.4706     0.11329
     0.18096      1.6779       2.925     0.16515
     0.10425      1.5487      1.4685    0.066327
    -0.15905      1.5518      1.4755    0.074033
    -0.15905      1.5518      1.4755    0.074033
    -0.15905      1.5518      1.4755    0.074033
    0.019807      1.3942      0.4648     0.04802
    -0.16469      1.2967     0.19287    0.028335
   0.0010341      1.0915    -0.21083    0.011389
    0.017412      1.1591    -0.16167    0.015203
     0.18779      1.0726    -0.20345    0.010248
   -0.048102      1.2569    0.080688    0.028417
   -0.048102      1.2569    0.080688    0.028417
   -0.048102      1.2569    0.080688    0.028417
   -0.048102      1.2569    0.080688    0.028417
   -0.048102      1.2569    0.080688    0.028417
   -0.048102      1.2569    0.080688    0.028417
   -0.015456      1.4764     0.87359    0.056024
   -0.015456      1.4764     0.87359    0.056024
    0.029746      1.3985      0.5355    0.050184
    0.044464      1.2039   -0.070969     0.02039
    0.044464      1.2039   -0.070969     0.02039
     0.18748     0.92445    -0.23502   0.0055578
      0.3511     0.88556    -0.24478    0.005764
     0.11945     0.82492    -0.14388   0.0053649
     0.37108     0.58047    0.053584   0.0069066
     0.64876     0.50078    -0.26197   0.0060598
     0.64876     0.50078    -0.26197   0.0060598
     0.64876     0.50078    -0.26197   0.0060598
     0.82204     0.59047    -0.43867   0.0027049
     0.84195     0.64895    -0.42988   0.0033193
     0.77819     0.38534     0.43225     0.01484
     0.77819     0.38534     0.43225     0.01484
     0.71078     0.32536      1.2298     0.02519
     0.71078     0.32536      1.2298     0.02519
     0.85338     0.62365    -0.42873   0.0036307
     0.85338     0.62365    -0.42873   0.0036307
      1.0099     0.77362   -0.037759    0.013816
      1.0099     0.77362   -0.037759    0.013816
      1.0005     0.86948     0.20948    0.022966
     0.72019     0.58652    -0.41881   0.0028075
     0.72019     0.58652    -0.41881   0.0028075
     0.72019     0.58652    -0.41881   0.0028075
     0.43711      0.7822    -0.24293   0.0050276
     0.32326     0.87204    -0.24207   0.0049685
     0.15866     0.87041    -0.20859   0.0042822
    -0.06588     0.72023    0.035724   0.0064002
    -0.24768     0.53924     0.34352   0.0082977
    -0.24768     0.53924     0.34352   0.0082977
    -0.24768     0.53924     0.34352   0.0082977
    -0.36471      0.4433     0.32949   0.0079389
    -0.11947     0.68555    0.075839   0.0068022
    -0.11947     0.68555    0.075839   0.0068022
     0.11499     0.45911     0.85893    0.014407
    -0.13592     0.66455     0.13222   0.0072649
     -0.3654     0.68413   -0.085423   0.0054166
    -0.31229     0.67377    -0.02793   0.0057781
   -0.022822     0.83462    -0.15411    0.004953
    -0.32045      1.0863    -0.16424    0.016426
    -0.59045     0.86516    -0.28351   0.0069775
    -0.39905     0.66361   -0.086965   0.0055085
    -0.69884     0.78293    -0.34225   0.0058646
    -0.72652     0.60432    -0.42347   0.0023382
    -0.52391     0.71746    -0.27196   0.0039438
    -0.75619      0.9656   -0.025809    0.020028
    -0.68868     0.90222    -0.19032    0.014868
    -0.68868     0.90222    -0.19032    0.014868
     -0.7782     0.80095    -0.28021    0.010496
    -0.55631     0.51892    -0.19158   0.0045635
    -0.55631     0.51892    -0.19158   0.0045635
    -0.55631     0.51892    -0.19158   0.0045635
     -0.6306     0.74821    -0.33501   0.0052012
    -0.87201     0.56497    -0.39685   0.0033665
    -0.61636     0.49278    -0.22263   0.0056719
    -0.62822     0.23416        3.64    0.052196
    -0.47246     0.20842      4.9337     0.07089
    -0.47246     0.20842      4.9337     0.07089
    -0.47246     0.20842      4.9337     0.07089
    -0.47246     0.20842      4.9337     0.07089
    -0.47246     0.20842      4.9337     0.07089
    -0.52182     0.45775   -0.057619   0.0063795
    -0.28795     0.71588   -0.069349   0.0054062
    -0.21808     0.86254    -0.20564   0.0048694
    -0.36797      1.0554    -0.20207    0.009866
    -0.36797      1.0554    -0.20207    0.009866
    -0.19977      1.3315     0.36645    0.040204
    -0.10519         1.4     0.54799    0.043166
    -0.13009      1.5089      1.1596    0.052818
   -0.099189       1.768      3.4997     0.16229
     0.16491      1.7283      3.3504     0.17398
    -0.06774       1.707      2.9105     0.15839
    -0.33639      1.6599      2.6698     0.11986
     -0.2714      1.7889      3.8156     0.18302
    -0.16249      1.5095      1.2892    0.079775
    -0.10951       1.232   -0.026795    0.019776
     0.12023      1.0026    -0.25494   0.0061325
     0.41554      1.2696     0.25045    0.032619
     0.41554      1.2696     0.25045    0.032619
     0.41554      1.2696     0.25045    0.032619
     0.41554      1.2696     0.25045    0.032619
     0.30817      1.5137      1.3723    0.075346
     0.30817      1.5137      1.3723    0.075346
     0.30817      1.5137      1.3723    0.075346
     0.49546      1.4618      1.4186    0.091953
     0.57817      1.6356      3.3363     0.14274
     0.41007      1.5717      2.1888     0.10397
     0.41007      1.5717      2.1888     0.10397
     0.66758       1.658      3.5445     0.13609
     0.77924      1.4472      2.3525     0.14026
     0.85725      1.1698     0.90425     0.05236
     0.79631      1.2851      1.2612     0.08024
     0.74019      1.4257      1.9523    0.086906
     0.81709      1.3777      1.8577    0.080782
      0.8509       1.194     0.99041    0.052038
       1.044     0.92124     0.53251    0.037606
      1.0946      1.2062      2.5522    0.097298
     0.94319       1.413      3.0792     0.12374
      1.1973       1.334      4.4605     0.15697
      1.1281      1.1644      2.2069     0.08711
      1.1281      1.1644      2.2069     0.08711
      1.2243      1.3978      5.6584     0.19083
      1.2442      1.1957      3.5571     0.10386
      1.1791      1.3026      3.9543     0.13299
      1.1791      1.3026      3.9543     0.13299
      1.2442      1.3508      5.2842     0.16386
      1.3964      1.1409      5.0239     0.12833
      1.3964      1.1409      5.0239     0.12833
      1.1449      1.2222      2.9291     0.10556
     0.96159      1.4362      3.1981     0.13745
     0.67099      1.4791      2.1511     0.12239
     0.67099      1.4791      2.1511     0.12239
     0.52605      1.4955      1.8865     0.10732
     0.52605      1.4955      1.8865     0.10732
     0.35382      1.4657      1.1002     0.06754
     0.43964      1.1871    0.047967    0.025521
       0.175       1.099    -0.19568    0.012413
   -0.037914      1.0017     -0.2463   0.0058748
      0.2274       1.299     0.31013    0.041906
     0.36341      1.0855    -0.16722    0.014419
     0.61846     0.90852    -0.24293   0.0094709
     0.75645     0.89527     -0.1643    0.016292
      0.5556     0.67864    -0.28758   0.0040297
     0.43772     0.85657    -0.26826   0.0046153
     0.61027      0.8728     -0.2695   0.0075335
     0.70834      0.8825    -0.23072    0.010774
     0.70834      0.8825    -0.23072    0.010774
     0.70834      0.8825    -0.23072    0.010774
     0.71658     0.72543    -0.37747   0.0053563
     0.63671     0.69006    -0.35515   0.0037107
      0.8813     0.53303     -0.3421    0.004796
     0.91341     0.65879    -0.37061    0.005442
     0.86715     0.52607    -0.33103   0.0051795
     0.82021     0.53189    -0.37408   0.0047553
     0.94617     0.56807    -0.33237   0.0039821
      1.1684     0.77576     0.54256    0.023534
       1.207     0.92976       1.549    0.046123
      1.1781      1.0211      1.7982    0.069267
      1.2427     0.72437     0.73572    0.024397
      1.2883     0.53315     0.59838    0.011053
      1.2883     0.53315     0.59838    0.011053
      1.2883     0.53315     0.59838    0.011053
      1.1055     0.33482     0.93739    0.024202
      1.1055     0.33482     0.93739    0.024202
      1.1055     0.33482     0.93739    0.024202
      1.1055     0.33482     0.93739    0.024202
      1.1347     0.49752    0.085605   0.0049384
      1.1052     0.69137    0.091826    0.015915
      1.1679     0.76369     0.56909    0.027295
      1.4503     0.57916      1.6463    0.021161
      1.3051     0.48302     0.65158   0.0095326
      1.3082     0.36014      1.0727    0.018222
      1.3082     0.36014      1.0727    0.018222
      1.3013     0.43389     0.70918    0.010658
      1.3778     0.65731      1.4475    0.030266
      1.2188     0.43956     0.41277    0.007552
      1.1667     0.43802     0.29939   0.0075885
     0.90783     0.60277    -0.39859     0.00405
     0.69003     0.85237    -0.28716   0.0082765
     0.80913     0.56196    -0.40887   0.0035788
     0.78216     0.38784     0.36952    0.015327
     0.78216     0.38784     0.36952    0.015327
     0.78216     0.38784     0.36952    0.015327
     0.62496     0.68025    -0.34642   0.0032557
     0.62496     0.68025    -0.34642   0.0032557
     0.81887     0.77861    -0.30973   0.0085641
      0.8459     0.48542    -0.22489    0.006893
     0.88362     0.68411    -0.38118   0.0062291
      0.9304     0.81683   -0.085336    0.015692
     0.83337     0.98497     0.12088    0.023051
     0.67928     0.89867     -0.2163    0.014443
     0.83724     0.70747    -0.39695   0.0059385
     0.99276     0.64172    -0.27815   0.0078496
       1.142     0.59792    0.061023   0.0096496
       1.142     0.59792    0.061023   0.0096496
     0.98124     0.36956      0.5467    0.017824
      0.9847     0.44747    0.022763   0.0078428
     0.83216     0.43725    0.024652    0.010591
      1.1187     0.62284   0.0064152    0.010302
     0.89964     0.84255   -0.078876    0.018794
      1.0224     0.74735   -0.043675    0.014066
      1.2055     0.59642     0.28318    0.012346
      1.3436     0.88748      2.3684    0.048085
      1.2666     0.93555      2.0047    0.056979
      1.0274       1.049      1.1736     0.05405
       1.251     0.91584      1.7492    0.045918
      1.1625      1.0422      1.8588    0.063799
      1.2764     0.90033      1.8699    0.046835
      1.2764     0.90033      1.8699    0.046835
      1.2764     0.90033      1.8699    0.046835
      1.2764     0.90033      1.8699    0.046835
      1.2764     0.90033      1.8699    0.046835
      1.0416     0.62933    -0.18995    0.007585
      1.2336     0.65167     0.52685    0.015594
      1.2506     0.66679     0.65682    0.021483
      1.3042     0.68023      1.0105    0.027577
      1.3175     0.48777     0.69231   0.0097196
      1.3175     0.48777     0.69231   0.0097196
      1.3125     0.64288     0.90125    0.016826
      1.0349     0.94136     0.60614    0.037354
      1.0349     0.94136     0.60614    0.037354
      1.0094      0.6921    -0.19603    0.010552
      1.0804     0.71151    0.029587    0.014698
      1.2556     0.50804     0.44324   0.0079092
      1.2556     0.50804     0.44324   0.0079092
      1.2556     0.50804     0.44324   0.0079092
      1.2556     0.50804     0.44324   0.0079092
      1.2556     0.50804     0.44324   0.0079092
      1.2633     0.43184     0.55987   0.0087948
      1.2633     0.43184     0.55987   0.0087948
      1.2633     0.43184     0.55987   0.0087948
      1.1591     0.55395    0.093485   0.0076156
      1.2062     0.54992     0.24719   0.0073887
      1.2062     0.54992     0.24719   0.0073887
      1.4254     0.40139      1.4127    0.013253
      1.2217     0.69453     0.55914    0.021375
      1.0536     0.45101    0.083012   0.0071288
      1.0536     0.45101    0.083012   0.0071288
      1.0536     0.45101    0.083012   0.0071288
     0.82112     0.56054    -0.41293   0.0034013
     0.66954     0.54765    -0.35998   0.0041645
     0.48229     0.58036    -0.13274   0.0052163
     0.48229     0.58036    -0.13274   0.0052163
     0.46198     0.61213    -0.14136   0.0054316
     0.46198     0.61213    -0.14136   0.0054316
     0.61593     0.82005    -0.30618   0.0070124
     0.76755     0.58472    -0.43401   0.0025651
     0.47546     0.39464     0.20125    0.010446
     0.46449     0.30106      1.1335    0.024068
     0.46449     0.30106      1.1335    0.024068
     0.74736     0.47695    -0.22245   0.0079735
     0.74736     0.47695    -0.22245   0.0079735
     0.86928     0.49665    -0.25453   0.0061334
      1.1588     0.74682     0.45458    0.023909
     0.98535       0.843    0.089649    0.023879
     0.99511     0.87466     0.19489    0.024686
      1.1423     0.85914     0.79672    0.032137
      1.2623       0.768      1.1177    0.027295
      1.0615     0.63452    -0.13155    0.010094
     0.83962     0.58807    -0.43079    0.002631
     0.83962     0.58807    -0.43079    0.002631
      0.8497     0.57598      -0.422   0.0027126
      0.8497     0.57598      -0.422   0.0027126
     0.85997      0.7416    -0.32898   0.0078666
     0.71133     0.92651    -0.15813    0.014028
     0.71133     0.92651    -0.15813    0.014028
     0.70939      1.1688      0.4661    0.038508
     0.78643      1.3284      1.5185     0.08118
     0.84685      1.1207     0.61059    0.041081
     0.81913      1.2523      1.2223    0.084395
      0.9562      1.1756       1.338     0.06641
     0.66592      1.0778      0.1284    0.030259
     0.66592      1.0778      0.1284    0.030259
     0.61288      1.0347   -0.089864    0.019614
     0.61288      1.0347   -0.089864    0.019614
     0.46747      1.1442    0.049381    0.027003
     0.46747      1.1442    0.049381    0.027003
     0.46747      1.1442    0.049381    0.027003
     0.26278      1.1223    -0.13667    0.015335
     0.10059     0.90786    -0.21792   0.0057951
    0.012477     0.81722      -0.133   0.0058425
     0.14501     0.57008     0.36487    0.010565
    0.024591     0.61173     0.30921   0.0088593
   -0.069781     0.38756      1.4803    0.017887
     0.21763     0.52438     0.43956   0.0094385
     0.29701     0.50633     0.34954   0.0085667
     0.47128     0.40469     0.18125   0.0098941
     0.47128     0.40469     0.18125   0.0098941
     0.51401     0.66932    -0.23624   0.0041433
     0.26843     0.88605    -0.23286   0.0056987
      0.2935     0.84403    -0.21148   0.0052909
  -0.0031492     0.72239    0.034623   0.0066133
     0.24697     0.47347     0.52957    0.009598
     0.24697     0.47347     0.52957    0.009598
     0.24697     0.47347     0.52957    0.009598
     0.20969     0.17505      3.4573    0.082263
   -0.059686     0.43464       1.068    0.014936
     0.19287     0.31277        1.62    0.019747
     0.19287     0.31277        1.62    0.019747
     0.29281     0.23307      2.0198    0.038728
     0.27799     0.21921      2.2041    0.048337
     0.45459     0.27654      1.6581    0.036357
     0.45459     0.27654      1.6581    0.036357
     0.45459     0.27654      1.6581    0.036357
     0.19395     0.54995     0.38328   0.0095624
     0.19395     0.54995     0.38328   0.0095624
     0.40289     0.59516   -0.018664   0.0060596
     0.32314     0.45061     0.40157   0.0086836
     0.32314     0.45061     0.40157   0.0086836
     0.36571      0.6457   -0.038174   0.0063853
      0.2108     0.82988    -0.17431   0.0047434
    0.040366      1.0529    -0.23996   0.0093415
    0.040366      1.0529    -0.23996   0.0093415
    -0.09885     0.85097    -0.17517   0.0052808
     0.16812     0.87395    -0.21308   0.0049827
    0.053401     0.64452     0.19878   0.0080935
   -0.054659     0.82449    -0.14336   0.0058111
   -0.054659     0.82449    -0.14336   0.0058111
    -0.11427     0.95115    -0.24624   0.0057718
    -0.15808      1.1695   -0.098413    0.016531
    -0.15808      1.1695   -0.098413    0.016531
    -0.34534      1.1852    0.014881    0.022195
    -0.46719     0.90834    -0.25633   0.0080843
    -0.46719     0.90834    -0.25633   0.0080843
     -0.2851     0.63784    0.055985   0.0076536
    -0.35067     0.65027   -0.043264   0.0061809
    -0.18397     0.79229     -0.1243   0.0054176
   0.0054662      1.0573    -0.22432   0.0091355
     0.14919      1.2651    0.090897    0.032653
  -0.0062367      1.0607    -0.20299    0.011916
  -0.0062367      1.0607    -0.20299    0.011916
   0.0072885       1.283     0.10986    0.032023
    0.016822      1.2784    0.075812    0.021512
    0.055747      1.2348   -0.024616    0.019401
    -0.11873      1.0098    -0.24927   0.0078457
    0.067783      1.0329    -0.24892   0.0086486
   -0.054517      1.0602    -0.22115   0.0091843
    -0.16052      1.2088   -0.029538    0.021372
    -0.16052      1.2088   -0.029538    0.021372
   -0.091456     0.93802    -0.23614   0.0049775
     -0.3568       1.103   -0.097794    0.021418
    -0.59345      1.2233     0.38667    0.040303
    -0.59345      1.2233     0.38667    0.040303
    -0.87448      1.0546     0.47625    0.031631
     -1.0239      1.1463      1.4377    0.059733
    -0.76659      1.1288     0.45641    0.040778
    -0.76659      1.1288     0.45641    0.040778
    -0.76659      1.1288     0.45641    0.040778
    -0.77873      1.0869     0.28871    0.032314
    -0.77873      1.0869     0.28871    0.032314
    -0.74661     0.85018    -0.25171    0.012574
    -0.89741     0.77238    -0.22626     0.01458
     -1.0869     0.81366     0.38774    0.026885
     -1.2472     0.59147      0.4522    0.012149
     -1.2551     0.67802     0.68126    0.021334
     -1.2551     0.67802     0.68126    0.021334
    -0.95784     0.65376    -0.32396   0.0067355
    -0.76891     0.66246    -0.42824   0.0036374
    -0.84102     0.57747    -0.42523   0.0030375
    -0.83095     0.60081    -0.43952   0.0023652
    -0.94426     0.62343    -0.36428   0.0044147
     -1.1834     0.84643     0.90067    0.033686
     -1.1834     0.84643     0.90067    0.033686
     -1.1834     0.84643     0.90067    0.033686
    -0.91445     0.66492    -0.36691   0.0062397
    -0.88468       0.609    -0.41655    0.003373
    -0.62718     0.82131     -0.2975   0.0099335
    -0.92012     0.62771    -0.39389   0.0042713
    -0.79321     0.66772    -0.42781   0.0041746
    -0.75822     0.48144    -0.23953   0.0081086
    -0.75822     0.48144    -0.23953   0.0081086
     -0.9897     0.70034    -0.22584   0.0087708
     -1.2648     0.47836     0.48762   0.0085416
     -1.4382     0.44308      1.3749    0.014246
     -1.5432     0.49216      2.1969    0.021321
     -1.5268      0.5375       2.183     0.02287
     -1.5268      0.5375       2.183     0.02287
     -1.3454     0.34398      1.3943    0.022522
     -1.1892     0.51685     0.21484   0.0063703
     -1.1892     0.51685     0.21484   0.0063703
     -1.2156     0.59812     0.31495     0.01081
     -1.2156     0.59812     0.31495     0.01081
     -1.2156     0.59812     0.31495     0.01081
     -1.3214     0.41153     0.84694    0.010834
     -1.3214     0.41153     0.84694    0.010834
     -1.4722     0.27136      3.0788    0.047745
     -1.4722     0.27136      3.0788    0.047745
     -1.4722     0.27136      3.0788    0.047745
     -1.4722     0.27136      3.0788    0.047745
      -1.655     0.51963      3.5057    0.032878
      -1.567     0.40644      2.4316    0.016885
      -1.567     0.40644      2.4316    0.016885
     -1.6119     0.66961      3.9035    0.043862
     -1.6119     0.66961      3.9035    0.043862
     -1.4933     0.92424      4.5881    0.082704
     -1.2899      1.0623      3.1011    0.086758
     -1.2899      1.0623      3.1011    0.086758
     -1.2899      1.0623      3.1011    0.086758
     -1.0394      0.9702     0.69195    0.037706
    -0.74907     0.99804   -0.040812    0.020082
    -0.99566     0.79117  -0.0095284    0.016929
     -1.1781     0.63104      0.2423    0.012982
     -1.2562     0.41897     0.59608   0.0092389
     -1.2562     0.41897     0.59608   0.0092389
     -1.1639     0.46259     0.23414   0.0056642
     -1.1639     0.46259     0.23414   0.0056642
     -1.0019      0.4173     0.21138    0.011514
     -1.0019      0.4173     0.21138    0.011514
     -1.0019      0.4173     0.21138    0.011514
     -1.0823        0.55    -0.10151   0.0054653
    -0.96455     0.39728     0.32494    0.015566
    -0.74132     0.60192    -0.42837   0.0024319
    -0.73437     0.43033    0.024359    0.011955
    -0.77379     0.58209    -0.43507   0.0023618
     -0.7645      0.4597    -0.13491   0.0087177
    -0.88638     0.55014    -0.36593   0.0034413
     -1.0851     0.64093   -0.058341   0.0096034
    -0.90022     0.93513     0.17145     0.02485
    -0.60956       1.162     0.22865     0.02876
     -0.4211     0.86595    -0.25187    0.006821
    -0.55977      1.1168    0.084028    0.028342
    -0.82056       1.016     0.22139      0.0304
     -1.0608     0.92087     0.65853    0.034455
     -1.0138     0.62734    -0.24379   0.0069268
     -1.0178      0.3966     0.36999    0.012353
    -0.94358     0.48226    -0.14082     0.00626
    -0.94358     0.48226    -0.14082     0.00626
    -0.83963     0.50973    -0.31627   0.0052271
    -0.83963     0.50973    -0.31627   0.0052271
    -0.66809     0.39906     0.22688    0.015558
    -0.47914     0.53608   -0.083151   0.0061926
    -0.45753      0.6732    -0.17895   0.0047193
    -0.29183     0.90181    -0.24595   0.0054423
