     MU:      SIGMA:     E_MEASURED:    ERROR:
    -0.78802     0.65591     -0.4301   0.0035242
    -0.68691     0.95446    -0.16173    0.015015
    -0.51685     0.99475    -0.18629    0.012969
    -0.58387     0.79649    -0.30501   0.0053534
    -0.35883     0.68228   -0.082255   0.0059405
    -0.23077      0.9119    -0.22988   0.0053459
    -0.12626      0.8856    -0.21209   0.0050132
     0.12452     0.96668     -0.2579   0.0062146
     0.12452     0.96668     -0.2579   0.0062146
     0.22419     0.75035    -0.08202   0.0063485
   -0.050156      1.0298    -0.24323    0.009517
      0.0352      1.2161   -0.082478    0.018127
    -0.10524      1.0671     -0.2387    0.011322
   -0.048987     0.82777    -0.14344   0.0050486
   -0.048987     0.82777    -0.14344   0.0050486
   -0.048987     0.82777    -0.14344   0.0050486
   0.0017954      1.0682    -0.23526    0.010543
     0.27132      1.0265    -0.23999   0.0091331
     0.27132      1.0265    -0.23999   0.0091331
     0.27132      1.0265    -0.23999   0.0091331
     0.27132      1.0265    -0.23999   0.0091331
     0.54137      1.0327    -0.14469    0.017119
     0.54137      1.0327    -0.14469    0.017119
     0.54137      1.0327    -0.14469    0.017119
     0.54137      1.0327    -0.14469    0.017119
     0.31089      1.1079    -0.17043    0.013424
     0.31089      1.1079    -0.17043    0.013424
     0.58154     0.92336    -0.24443   0.0090644
     0.34372      1.0869       -0.14    0.018277
      0.1019      1.2187  -0.0089578    0.022656
     0.10796      1.1484    -0.12087    0.018577
     0.35846     0.98972    -0.21282    0.015702
     0.26509     0.91478    -0.24884   0.0059086
     0.55664     0.75901    -0.29708   0.0042461
     0.80083     0.56908    -0.42467   0.0027389
     0.80083     0.56908    -0.42467   0.0027389
      1.0041     0.60747    -0.27717   0.0054493
     0.91574     0.71927    -0.28219   0.0093808
      1.0195     0.62823    -0.22442   0.0067521
     0.76375     0.91753     -0.1329    0.015792
     0.76375     0.91753     -0.1329    0.015792
     0.76375     0.91753     -0.1329    0.015792
     0.62535     0.68657    -0.34409   0.0036675
     0.62535     0.68657    -0.34409   0.0036675
     0.66005     0.46898    -0.18895   0.0071536
     0.66005     0.46898    -0.18895   0.0071536
     0.57778     0.62302     -0.2958   0.0034233
     0.57778     0.62302     -0.2958   0.0034233
     0.66059      0.4704    -0.18936   0.0073208
     0.82544     0.46655    -0.15285    0.007918
     0.63052     0.66853    -0.35246   0.0034203
     0.63052     0.66853    -0.35246   0.0034203
     0.71186     0.60346    -0.41578   0.0022982
     0.71186     0.60346    -0.41578   0.0022982
     0.72015     0.66218    -0.41269   0.0025465
     0.72015     0.66218    -0.41269   0.0025465
     0.72015     0.66218    -0.41269   0.0025465
     0.72015     0.66218    -0.41269   0.0025465
     0.72015     0.66218    -0.41269   0.0025465
     0.72015     0.66218    -0.41269   0.0025465
     0.79829     0.66482    -0.42163   0.0036562
     0.79829     0.66482    -0.42163   0.0036562
     0.81536     0.80337    -0.26646   0.0098717
     0.84876      0.5645    -0.40767   0.0029694
     0.64716     0.65109    -0.36422   0.0025392
     0.64716     0.65109    -0.36422   0.0025392
     0.64716     0.65109    -0.36422   0.0025392
     0.57221     0.82352    -0.29907   0.0063264
     0.57221     0.82352    -0.29907   0.0063264
     0.59904     0.77094    -0.32264   0.0042837
     0.59904     0.77094    -0.32264   0.0042837
     0.59904     0.77094    -0.32264   0.0042837
     0.76871     0.67436     -0.4171   0.0041482
     0.76871     0.67436     -0.4171   0.0041482
     0.83177     0.65113    -0.43212   0.0038477
     0.83177     0.65113    -0.43212   0.0038477
     0.87965     0.73802    -0.31308   0.0095763
     0.75332     0.52383    -0.36144    0.005366
     0.75332     0.52383    -0.36144    0.005366
     0.75332     0.52383    -0.36144    0.005366
     0.75332     0.52383    -0.36144    0.005366
     0.75332     0.52383    -0.36144    0.005366
     0.75332     0.52383    -0.36144    0.005366
      0.9258     0.56613    -0.35825   0.0031189
      0.9258     0.56613    -0.35825   0.0031189
      0.9258     0.56613    -0.35825   0.0031189
     0.76636     0.65203    -0.43429   0.0029773
     0.80114     0.56742    -0.41979   0.0032273
     0.80114     0.56742    -0.41979   0.0032273
     0.76335     0.58868    -0.43239   0.0023803
     0.76335     0.58868    -0.43239   0.0023803
     0.76335     0.58868    -0.43239   0.0023803
     0.76335     0.58868    -0.43239   0.0023803
     0.46676      0.6555    -0.16704   0.0046708
     0.46676      0.6555    -0.16704   0.0046708
      0.2421     0.83286    -0.17823   0.0060209
     0.28626     0.84717    -0.21382   0.0049199
     0.41693     0.85393    -0.24435    0.005873
     0.57037      1.0322    -0.13493     0.01638
     0.70004     0.95903    -0.11547    0.016129
     0.70004     0.95903    -0.11547    0.016129
     0.80218       0.765    -0.31296   0.0094745
     0.90762     0.62862    -0.39948   0.0039169
      0.8993     0.58613     -0.3937   0.0034052
      0.8993     0.58613     -0.3937   0.0034052
     0.80503     0.52899    -0.36329   0.0050165
     0.87142     0.55653    -0.38892   0.0030772
     0.87142     0.55653    -0.38892   0.0030772
     0.87142     0.55653    -0.38892   0.0030772
     0.87142     0.55653    -0.38892   0.0030772
     0.87142     0.55653    -0.38892   0.0030772
     0.87142     0.55653    -0.38892   0.0030772
     0.87966      0.5517    -0.38199   0.0036151
     0.87966      0.5517    -0.38199   0.0036151
     0.87966      0.5517    -0.38199   0.0036151
     0.82508     0.58397    -0.42865   0.0027388
     0.82508     0.58397    -0.42865   0.0027388
      0.9573     0.62649    -0.34155   0.0054329
      0.9573     0.62649    -0.34155   0.0054329
      0.9573     0.62649    -0.34155   0.0054329
      0.9573     0.62649    -0.34155   0.0054329
      0.9573     0.62649    -0.34155   0.0054329
      0.9573     0.62649    -0.34155   0.0054329
      0.9573     0.62649    -0.34155   0.0054329
      0.9573     0.62649    -0.34155   0.0054329
     0.66636     0.75056    -0.35987    0.005344
     0.66636     0.75056    -0.35987    0.005344
     0.66636     0.75056    -0.35987    0.005344
     0.83794     0.90032    -0.05579    0.016136
     0.58055     0.77846    -0.31104   0.0051881
     0.58055     0.77846    -0.31104   0.0051881
     0.58055     0.77846    -0.31104   0.0051881
     0.58055     0.77846    -0.31104   0.0051881
     0.61346     0.84663    -0.30198    0.006669
     0.80088     0.61217    -0.44807   0.0021132
     0.80088     0.61217    -0.44807   0.0021132
     0.80088     0.61217    -0.44807   0.0021132
     0.78124     0.82975    -0.24647    0.012996
       0.719     0.67363    -0.40895   0.0030922
       0.719     0.67363    -0.40895   0.0030922
     0.59062     0.44006   -0.052659   0.0082409
      0.4149     0.44509     0.19611   0.0073666
     0.60452     0.55514     -0.2874   0.0038596
     0.73224     0.67534    -0.41167    0.003318
     0.73224     0.67534    -0.41167    0.003318
      0.9952     0.68991    -0.20857    0.010532
      0.9952     0.68991    -0.20857    0.010532
       1.099     0.58339   -0.074458   0.0073055
     0.82697     0.54888    -0.39235   0.0038544
     0.72464     0.51231    -0.33085   0.0052955
     0.72464     0.51231    -0.33085   0.0052955
     0.87571     0.65286     -0.4029   0.0070338
     0.87571     0.65286     -0.4029   0.0070338
     0.87571     0.65286     -0.4029   0.0070338
     0.87571     0.65286     -0.4029   0.0070338
     0.87571     0.65286     -0.4029   0.0070338
     0.81757     0.52847    -0.35963   0.0047386
     0.80535     0.54458    -0.39337   0.0037477
     0.80535     0.54458    -0.39337   0.0037477
