     MU:      SIGMA:     E_MEASURED:    ERROR:
     0.61212     0.77776     -0.3206   0.0060347
     0.85672     0.62072    -0.43393   0.0032678
     0.88883     0.74649    -0.28805   0.0096708
     0.84257     0.61376    -0.43436   0.0031009
     0.79562     0.61958    -0.44817   0.0022153
     0.92159     0.65577    -0.36866    0.006482
      1.1438     0.86345     0.74682    0.033942
      1.1438     0.86345     0.74682    0.033942
      1.1149     0.95483      1.0121    0.043156
      1.1796     0.65807     0.28227    0.014691
      1.2251     0.46684     0.38415   0.0073595
      1.2251     0.46684     0.38415   0.0073595
      1.1922     0.73812     0.57031    0.024682
      1.0094      0.5398    -0.21959   0.0045517
      1.0094      0.5398    -0.21959   0.0045517
      1.0094      0.5398    -0.21959   0.0045517
      1.0094      0.5398    -0.21959   0.0045517
      1.0386     0.70249    -0.10627    0.012676
      1.0386     0.70249    -0.10627    0.012676
      1.1013     0.77481     0.28637    0.019309
      1.1013     0.77481     0.28637    0.019309
     0.95613     0.67867    -0.30283   0.0072135
     0.95923     0.55579    -0.30666   0.0034567
     0.95923     0.55579    -0.30666   0.0034567
     0.95233     0.62955    -0.34382   0.0063796
      1.0288     0.85296     0.25642    0.027376
      0.8698     0.63521    -0.42341     0.00364
     0.81771     0.63367    -0.43908   0.0039401
     0.55885     0.79843    -0.30158   0.0051983
     0.34105       1.048    -0.21259    0.012386
     0.46015     0.75761     -0.2359   0.0049519
     0.43318     0.58349   -0.063156    0.005827
     0.51387     0.34794     0.56363    0.017257
     0.51387     0.34794     0.56363    0.017257
     0.35667     0.64036   -0.019599   0.0056099
     0.53637     0.91595    -0.23991   0.0093817
     0.73029      1.0143   0.0091206    0.022655
     0.75731     0.72111    -0.38724   0.0044742
     0.79503      0.9198     -0.1048     0.01775
     0.84181      1.0525     0.35207    0.029646
     0.74478      1.2207     0.72898    0.046547
     0.59069      1.1344     0.11525    0.026482
     0.74865     0.94317   -0.093916    0.017906
     0.90417     0.87741  -0.0039708    0.019023
      1.0535     0.83361     0.28425    0.023684
      1.0535     0.83361     0.28425    0.023684
     0.89265     0.60526     -0.4131   0.0030369
     0.89611     0.68317     -0.3701   0.0074064
     0.74357     0.67295    -0.42071    0.003234
     0.74357     0.67295    -0.42071    0.003234
     0.52453     0.89265    -0.26504   0.0083032
     0.64727     0.79746    -0.32269     0.00678
     0.83036     0.64652    -0.43415   0.0038825
     0.96847     0.93759     0.33582     0.02873
     0.89145     0.98565     0.27395    0.030563
      0.6523      1.0991     0.22759    0.034484
      0.8759     0.96594     0.16778    0.024882
     0.78742      1.0923      0.3871    0.033264
      0.9013     0.95043     0.20959    0.027346
      0.9013     0.95043     0.20959    0.027346
      0.9013     0.95043     0.20959    0.027346
      0.9013     0.95043     0.20959    0.027346
      0.9013     0.95043     0.20959    0.027346
     0.66653     0.67943    -0.38651   0.0030116
     0.85845     0.70177    -0.36575   0.0067834
     0.87546     0.71689    -0.34685   0.0072269
     0.92905     0.73033    -0.25341   0.0093148
     0.94237     0.53788    -0.30159   0.0037347
      1.1895     0.48299     0.25162   0.0061809
      1.1845      0.6381     0.27023    0.013233
     0.90687     0.93659     0.17276    0.026139
     0.90687     0.93659     0.17276    0.026139
      0.8814     0.68732    -0.37139   0.0060305
     0.95238     0.70673    -0.26886   0.0098011
      1.1276     0.50326    0.064967   0.0044493
      1.1276     0.50326    0.064967   0.0044493
      1.1276     0.50326    0.064967   0.0044493
      1.1276     0.50326    0.064967   0.0044493
      1.1276     0.50326    0.064967   0.0044493
      1.1354     0.42706     0.28358     0.00925
      1.1354     0.42706     0.28358     0.00925
      1.1354     0.42706     0.28358     0.00925
      1.0311     0.54917    -0.19761   0.0044081
      1.0782     0.54514     -0.1095   0.0049137
      1.0782     0.54514     -0.1095   0.0049137
      1.2974     0.39661     0.84358    0.012957
      1.0937     0.68975    0.016708     0.01379
      0.9256     0.44623   0.0030879   0.0092714
      0.9256     0.44623   0.0030879   0.0092714
      0.9256     0.44623   0.0030879   0.0092714
     0.69314     0.55576    -0.37823   0.0039569
     0.54156     0.54287    -0.19759   0.0046305
     0.35431     0.57559    0.085703   0.0059862
     0.35431     0.57559    0.085703   0.0059862
       0.334     0.60735    0.058826   0.0069586
       0.334     0.60735    0.058826   0.0069586
     0.48795     0.81527     -0.2644    0.005844
     0.63957     0.57994     -0.3483   0.0033224
     0.34748     0.38986      0.4926    0.010125
     0.33651     0.29628     0.95523    0.016984
     0.33651     0.29628     0.95523    0.016984
     0.61937     0.47217    -0.18187   0.0066497
     0.61937     0.47217    -0.18187   0.0066497
     0.74129     0.49187    -0.26717   0.0064184
      1.0308     0.74204   -0.021748    0.014867
     0.85736     0.83823    -0.17946    0.014076
     0.86713     0.86988     -0.1012    0.015672
      1.0143     0.85437     0.22566    0.026123
      1.1344     0.76323     0.41911    0.022742
     0.93347     0.62974    -0.37505   0.0044546
     0.71163     0.58329    -0.41081   0.0027581
     0.71163     0.58329    -0.41081   0.0027581
     0.72171      0.5712    -0.40636   0.0028852
     0.72171      0.5712    -0.40636   0.0028852
     0.73198     0.73682    -0.37539   0.0053329
     0.58334     0.92173    -0.23808   0.0088742
     0.58334     0.92173    -0.23808   0.0088742
      0.5814       1.164     0.20792    0.031169
      0.5814       1.164     0.20792    0.031169
     0.64182     0.95628    -0.17386    0.015584
      0.6141      1.0879    0.053818    0.033603
     0.75117      1.0112    0.046965    0.024055
     0.46089     0.91336    -0.25664   0.0094294
     0.46089     0.91336    -0.25664   0.0094294
     0.40785      0.8703    -0.25969   0.0052751
     0.40785      0.8703    -0.25969   0.0052751
     0.26244     0.97977     -0.2451     0.01361
     0.26593      1.1009    -0.18558    0.011574
     0.26593      1.1009    -0.18558    0.011574
    0.061229       1.079    -0.21862    0.010494
    -0.10096     0.86463    -0.18246    0.004833
    -0.18907     0.77399   -0.099873   0.0056815
   -0.056533     0.52685     0.57503    0.010876
    -0.17696     0.56851     0.35171   0.0093985
    -0.27133     0.34433     0.96924    0.011166
    0.016078     0.48115     0.83537    0.012998
    0.095464      0.4631     0.86331    0.014089
     0.26973     0.36146     0.87298    0.012015
     0.26973     0.36146     0.87298    0.012015
     0.31247     0.62609    0.059747   0.0064304
    0.066882     0.84282    -0.17064   0.0050535
    0.091953     0.80081    -0.11563   0.0052516
     -0.2047     0.67917    0.051169   0.0067672
     -0.2047     0.67917    0.051169   0.0067672
     -0.4501     0.61772    -0.11379   0.0060387
    -0.74853      0.6518    -0.42649   0.0032156
     -0.7858     0.35338     0.82776    0.019896
     -1.0552     0.61297    -0.15914   0.0082768
    -0.80263      0.4911    -0.26371   0.0069123
    -0.80263      0.4911    -0.26371   0.0069123
    -0.70269     0.41141     0.16183    0.012705
    -0.71751     0.39754     0.28126    0.012605
    -0.54091     0.45487   -0.069875   0.0076463
    -0.54091     0.45487   -0.069875   0.0076463
    -0.54091     0.45487   -0.069875   0.0076463
    -0.80155     0.72829    -0.37637   0.0057387
    -0.95378     0.44839    0.012406   0.0088194
    -0.74484      0.4936    -0.28344   0.0066355
    -0.74484      0.4936    -0.28344   0.0066355
    -0.74484      0.4936    -0.28344   0.0066355
    -0.70227     0.68869    -0.39454    0.003058
    -0.70227     0.68869    -0.39454    0.003058
    -0.70227     0.68869    -0.39454    0.003058
    -0.70227     0.68869    -0.39454    0.003058
    -0.84148     0.48672    -0.22848    0.007632
    -0.84148     0.48672    -0.22848    0.007632
    -0.84148     0.48672    -0.22848    0.007632
    -0.94954     0.66669    -0.31387   0.0075938
    -0.94954     0.66669    -0.31387   0.0075938
     -1.0092     0.79335    0.020505    0.017423
      -1.053      1.0117      1.0441    0.046838
      -1.053      1.0117      1.0441    0.046838
      -1.053      1.0117      1.0441    0.046838
     -1.1748     0.73482     0.49074    0.021932
     -1.0873     0.45026      0.1326   0.0075449
     -1.0873     0.45026      0.1326   0.0075449
     -1.1528     0.46269     0.20546   0.0055615
    -0.98615     0.60471    -0.30315   0.0047572
    -0.79671     0.86977    -0.16782    0.015412
    -0.65298      1.0775    0.033657    0.025206
    -0.80841     0.87307    -0.10498    0.017523
    -0.80841     0.87307    -0.10498    0.017523
    -0.79489      1.0954     0.37747    0.033094
    -0.78535      1.0909     0.35034    0.027039
    -0.74643      1.0472      0.1158    0.021793
    -0.92091     0.82221   -0.070209    0.018292
    -0.73439      0.8453    -0.25345    0.010958
    -0.85669     0.87261   -0.086381    0.014233
    -0.85669     0.87261   -0.086381    0.014233
    -0.85669     0.87261   -0.086381    0.014233
    -0.78762     0.60179    -0.44094   0.0023761
      -1.053     0.76678     0.11543    0.018137
     -1.2896     0.88703      1.9196    0.053095
     -1.2896     0.88703      1.9196    0.053095
     -1.2896     0.88703      1.9196    0.053095
     -1.2896     0.88703      1.9196    0.053095
     -1.0323     0.86953     0.36545    0.028296
     -1.0323     0.86953     0.36545    0.028296
     -1.0323     0.86953     0.36545    0.028296
     -1.0445     0.82765     0.22714    0.021671
     -1.0445     0.82765     0.22714    0.021671
     -1.0123     0.59089    -0.25849   0.0057813
     -1.1631     0.51309     0.14014    0.005548
     -1.1631     0.51309     0.14014    0.005548
     -1.1631     0.51309     0.14014    0.005548
      -1.171     0.59964     0.14255    0.010388
      -1.171     0.59964     0.14255    0.010388
    -0.87373     0.57538    -0.40887   0.0032092
    -0.68479     0.58408    -0.39148    0.002819
     -0.7569     0.49909    -0.29714   0.0065721
    -0.74683     0.52243    -0.35783   0.0046088
    -0.86014     0.54505     -0.3765   0.0033807
     -1.0993     0.76805     0.22851     0.02115
     -1.0993     0.76805     0.22851     0.02115
     -1.0993     0.76805     0.22851     0.02115
    -0.83033     0.58654    -0.43275   0.0026937
    -0.80057     0.53062    -0.37019   0.0044628
    -0.54307     0.74293    -0.29244   0.0043027
      -0.836     0.54933    -0.40035   0.0039627
     -0.7091     0.58934    -0.40861   0.0025864
     -0.7091     0.58934    -0.40861   0.0025864
     -0.7091     0.58934    -0.40861   0.0025864
    -0.94058     0.80824    -0.11244    0.012878
     -1.2157     0.58626     0.31654    0.010166
     -1.3891     0.55098      1.1314     0.01481
     -1.3891     0.55098      1.1314     0.01481
     -1.3727     0.59633      1.1875    0.018225
     -1.3727     0.59633      1.1875    0.018225
     -1.1913      0.4028     0.51991   0.0092038
     -1.0351     0.57567    -0.21807   0.0051273
     -1.0351     0.57567    -0.21807   0.0051273
     -1.0616     0.65694    -0.10698   0.0091625
     -1.0616     0.65694    -0.10698   0.0091625
     -1.0616     0.65694    -0.10698   0.0091625
     -1.1673     0.47035     0.21915   0.0053665
     -1.1673     0.47035     0.21915   0.0053665
     -1.3182     0.33018      1.4104    0.025552
     -1.3182     0.33018      1.4104    0.025552
     -1.3182     0.33018      1.4104    0.025552
     -1.3182     0.33018      1.4104    0.025552
     -1.5009     0.57845      2.1008    0.028086
     -1.4129     0.46526      1.1855    0.011647
     -1.4129     0.46526      1.1855    0.011647
     -1.4578     0.72844      2.4869     0.04389
     -1.4578     0.72844      2.4869     0.04389
     -1.3392     0.98306      3.0829    0.078255
     -1.1358      1.1211      2.1643     0.07697
     -1.1358      1.1211      2.1643     0.07697
     -1.1358      1.1211      2.1643     0.07697
    -0.88535       1.029     0.40064    0.033916
    -0.59497      1.0569    -0.11238     0.01739
    -0.84156     0.84999    -0.15374    0.015158
      -1.024     0.68986    -0.15001    0.010855
     -1.1021     0.47779    0.062531   0.0053423
     -1.1021     0.47779    0.062531   0.0053423
     -1.0098     0.52141    -0.18598    0.003762
     -1.0098     0.52141    -0.18598    0.003762
    -0.84777     0.47612    -0.19126   0.0075549
    -0.84777     0.47612    -0.19126   0.0075549
    -0.84777     0.47612    -0.19126   0.0075549
    -0.92825     0.60882    -0.37597   0.0040714
    -0.81046     0.45611     -0.1104   0.0089771
    -0.58722     0.66075    -0.31232   0.0039545
    -0.58028     0.48915    -0.18047    0.005522
     -0.6197     0.64092    -0.34825   0.0029721
    -0.61041     0.51853    -0.26241   0.0043994
    -0.73228     0.60897    -0.42818   0.0020666
    -0.93099     0.69975    -0.30037   0.0092993
    -0.74613     0.99395    0.031738    0.019325
    -0.45547      1.2208     0.19572    0.028382
    -0.26701     0.92477    -0.24152   0.0060669
    -0.40568      1.1756    0.054355    0.027912
    -0.66646      1.0748    0.083231    0.023112
    -0.90669     0.97969      0.2914    0.031201
    -0.85973     0.68617    -0.40001   0.0057055
    -0.86374     0.45542   -0.083317   0.0097065
    -0.78948     0.54108    -0.39273   0.0045158
    -0.78948     0.54108    -0.39273   0.0045158
    -0.68554     0.56855    -0.38534   0.0030695
