     MU:      SIGMA:     E_MEASURED:    ERROR:
    -0.13794     0.87015    -0.19433   0.0050759
   -0.036832      1.1687    -0.14927    0.014749
     0.13323       1.209   -0.032739    0.017853
    0.066211      1.0107    -0.24159   0.0077124
     0.29125     0.89652    -0.23815   0.0062522
     0.29125     0.89652    -0.23815   0.0062522
     0.39576     0.87022    -0.25617   0.0061454
     0.64654     0.95129    -0.19732    0.012979
     0.59142      0.6814    -0.31683   0.0030291
     0.69109     0.46507    -0.17358   0.0071601
     0.41674     0.74454    -0.20545   0.0046942
      0.5021     0.93082    -0.26533   0.0078189
      0.5021     0.93082    -0.26533   0.0078189
     0.55835     0.69152    -0.29166   0.0039073
     0.55835     0.69152    -0.29166   0.0039073
     0.55835     0.69152    -0.29166   0.0039073
     0.60913     0.93195    -0.23344    0.010996
     0.60913     0.93195    -0.23344    0.010996
     0.60913     0.93195    -0.23344    0.010996
     0.60913     0.93195    -0.23344    0.010996
     0.60913     0.93195    -0.23344    0.010996
     0.60913     0.93195    -0.23344    0.010996
     0.50904      1.0468    -0.12071    0.016542
     0.50904      1.0468    -0.12071    0.016542
     0.50904      1.0468    -0.12071    0.016542
     0.27857       1.122    -0.16718    0.012897
     0.27857       1.122    -0.16718    0.012897
     0.54922     0.93749    -0.24197    0.010339
     0.31139       1.101    -0.14924    0.013747
    0.069572      1.2328    0.014718    0.023349
    0.075636      1.1625   -0.099167    0.021329
     0.32613      1.0038    -0.22309    0.014247
     0.23276     0.92892    -0.24446   0.0056133
     0.52431     0.77315    -0.27835    0.004273
     0.76851     0.58322    -0.43033   0.0025853
     0.76851     0.58322    -0.43033   0.0025853
     0.97179      0.6216     -0.3203   0.0057045
     0.88342      0.7334    -0.30775   0.0082321
     0.98716     0.64236    -0.28477   0.0054673
     0.73143     0.93166     -0.1481    0.013905
     0.73143     0.93166     -0.1481    0.013905
     0.73143     0.93166     -0.1481    0.013905
     0.59302     0.70071    -0.31607   0.0044226
     0.59302     0.70071    -0.31607   0.0044226
     0.62773     0.48311     -0.2058    0.006027
     0.62773     0.48311     -0.2058    0.006027
     0.54545     0.63715    -0.26136   0.0034908
     0.54545     0.63715    -0.26136   0.0034908
     0.62826     0.48453    -0.22467   0.0056096
     0.79312     0.48069    -0.22938    0.006937
      0.5982     0.68266    -0.32361   0.0033629
      0.5982     0.68266    -0.32361   0.0033629
     0.67953     0.61759    -0.39421    0.002286
     0.67953     0.61759    -0.39421    0.002286
     0.68782     0.67632    -0.39081   0.0032222
     0.68782     0.67632    -0.39081   0.0032222
     0.68782     0.67632    -0.39081   0.0032222
     0.68782     0.67632    -0.39081   0.0032222
     0.68782     0.67632    -0.39081   0.0032222
     0.54823     0.75299    -0.29469   0.0039835
     0.62637     0.75562    -0.33422   0.0042303
     0.62637     0.75562    -0.33422   0.0042303
     0.64344     0.89418    -0.25748   0.0098983
     0.67685     0.65531    -0.39503   0.0026922
     0.47524     0.74189      -0.242   0.0039183
     0.50055     0.85959    -0.28405    0.006013
     0.34248     0.69378   -0.078557   0.0055821
     0.26753     0.86621    -0.22647   0.0051748
     0.26753     0.86621    -0.22647   0.0051748
     0.29436     0.81363    -0.18419    0.004853
     0.22966      1.0061    -0.22477     0.01045
     0.22966      1.0061    -0.22477     0.01045
     0.39933      0.9095    -0.25586   0.0065027
     0.24283      1.0075    -0.25641   0.0073181
     0.30589     0.98426    -0.24946   0.0084275
      0.4795     0.72993    -0.24208   0.0043622
     0.52738     0.81683    -0.27909   0.0063141
     0.40105     0.60264    -0.02517   0.0063996
     0.40105     0.60264    -0.02517   0.0063996
     0.64597     0.51176    -0.28268   0.0053762
     0.64597     0.51176    -0.28268   0.0053762
     0.64597     0.51176    -0.28268   0.0053762
     0.64597     0.51176    -0.28268   0.0053762
     0.81846     0.55406    -0.40919   0.0035074
     0.81846     0.55406    -0.40919   0.0035074
     0.81846     0.55406    -0.40919   0.0035074
     0.65902     0.63996    -0.38161   0.0023965
      0.6938     0.55535    -0.37422   0.0036554
      0.6938     0.55535    -0.37422   0.0036554
     0.65601     0.57661    -0.36557   0.0030038
     0.65601     0.57661    -0.36557   0.0030038
     0.65601     0.57661    -0.36557   0.0030038
     0.65601     0.57661    -0.36557   0.0030038
     0.35942     0.64342   -0.012748   0.0065537
     0.35942     0.64342   -0.012748   0.0065537
     0.13476     0.82079     -0.1345   0.0058416
     0.17892     0.83509    -0.17965   0.0050605
     0.30959     0.84185     -0.2038    0.005092
     0.46303      1.0201     -0.2029    0.016451
      0.5927     0.94696     -0.2029    0.011696
      0.5927     0.94696     -0.2029    0.011696
     0.69484     0.75293    -0.34125   0.0062833
     0.80028     0.61655    -0.44115   0.0029314
     0.79196     0.57406    -0.42739   0.0028581
      1.0442      0.7187   -0.049398    0.014824
     0.94993     0.66156    -0.32392   0.0066071
      1.0163      0.6891    -0.16401    0.012722
      0.8865     0.57259    -0.39812   0.0036518
      0.8865     0.57259    -0.39812   0.0036518
      0.8865     0.57259    -0.39812   0.0036518
      0.8865     0.57259    -0.39812   0.0036518
      0.8865     0.57259    -0.39812   0.0036518
     0.89474     0.56776    -0.38572    0.003152
     0.89474     0.56776    -0.38572    0.003152
     0.89474     0.56776    -0.38572    0.003152
     0.84016     0.60003    -0.43704   0.0024809
     0.84016     0.60003    -0.43704   0.0024809
     0.97238     0.64255    -0.31253   0.0059919
     0.97238     0.64255    -0.31253   0.0059919
     0.97238     0.64255    -0.31253   0.0059919
      1.0618     0.83406     0.32232     0.02618
      1.1025     0.72146     0.14636    0.017251
      1.1025     0.72146     0.14636    0.017251
      1.1025     0.72146     0.14636    0.017251
      1.1025     0.72146     0.14636    0.017251
     0.81159     0.84553    -0.21649    0.012865
