     MU:      SIGMA:     E_MEASURED:    ERROR:
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.75138     0.62022    -0.43867   0.0021457
    -0.74308     0.67894    -0.41787   0.0029442
    -0.74308     0.67894    -0.41787   0.0029442
    -0.74308     0.67894    -0.41787   0.0029442
    -0.74308     0.67894    -0.41787   0.0029442
    -0.74308     0.67894    -0.41787   0.0029442
    -0.74308     0.67894    -0.41787   0.0029442
